source;translation;type;module;status;customer
"Bill street";"Rēķina iela";B;affiliate;T;N
"Bill city";"Rēķina pilsēta";B;affiliate;T;N
"ZIP";"ZIP/pasta indekss";B;affiliate;T;N
"Account note";"Konta piezīme";B;affiliate;T;N
"Account - New Account Signup approved";"Konts - Jauns konts apstiprināts";B;affiliate;T;N
"Account - New Account Signup before approval";"Konts - Jauns reģistrēts konts pirms apstiprināšanas";B;affiliate;T;N
"Merchant - New Account Signup";"Tirgotājs - Jauna konta reģistrācija";B;merchant;T;N
"New account signed up";"Jauna konta reģistrēšanās";B;merchant;T;N
"Error sending mail";"Epasts par kļūdmām";S;affiliate;T;N
"Mail send";"Sūtīt epastu";S;affiliate;T;N
"Account signup settings saved";"Konta reģistrēšanās uzstādījumi saglabāti";S;affiliate;T;N
"Direct link %s was successfully declined.";"Tiešā saite %s veiksmīgi atteikta.";S;merchant;T;N
"Email must be unique!";"Epastam jābūt unikālam!";S;;T;N
"MySql server has gone away.";"MySql servers ir aizgājis.";S;;T;N
"Use recurring commission settings";"Izmantot atkārtoto komisiju uzstādijumus";S;;T;N
"Region";"Reģions";S;affiliate;T;N
"raw";"neunikāls (raw)";S;;T;N
"unique";"unikāls";S;;T;N
"Your account ID";"Jūsu konta ID";S;;T;N
"Email notifications for account";"Epasta paziņojumi kontam";S;merchant;T;N
"Account approval";"Konta apstiprināšana";B;;T;N
"Invoice status";"Rēķina statuss";S;merchant;T;N
"Region:";"Reģions:";S;merchant;T;N
"Select an account";"Izvēlēties kontu";S;;T;N
"Please select an account:";"Lūdzu izvēlieties kontu:";S;;T;N
"Banners & Links grid default View";"Banneru & Saišu noklusējuma skats";C;affiliate;T;N
"Can not login to panel. Authentication token not loaded yet. Please try again when user details are loaded.";"Can not login to panel. Authentication token not loaded yet. Please try again when user details are loaded.";C;;N;N
"Customize account detail fields";"Konta detaļu izveidots lauks";C;affiliate;T;N
"Merchant first name";"Tirgotāja vārds (merchant)";C;affiliate;T;N
"Merchant last name";"Tirgotāja (Merchant) uzvārds";C;affiliate;T;N
"Create new account";"Izveidot jaunu kontu";C;affiliate;T;N
"Email sent after signup. This setting is applicable only if you have manual approval of account.";"Pēc reģistrēšanās tiek nosūtīts epasts. Šī opcija darbojas tika tad, ja jūs kontus apstiprinat manuāli.";C;affiliate;T;N
"On request payment";"Par maksājuma pieprasījumu";C;affiliate;T;N
"On invoice paid";"Par samaksātu rēķinu";C;affiliate;T;N
"On account suspended";"Par konta bloķēšanu";C;affiliate;T;N
"On account declined";"Par konta neapstiprināšanu";C;affiliate;T;N
"Set if the account should be approved automatically, or left in pending state for manual approval by merchant.";"Uzstādīt, vai konti tiek automātiski apstiprināti, vai arī nepieciešams manuāls apstiprinājums no admina.";C;affiliate;T;N
"Account signup";"Konta reģistrācija";C;affiliate;T;N
"Contents and settings of the signup form";"Reģistrēšanās formas saturs un uzstādījumi";C;affiliate;T;N
"Network Accounts";"Tīkla konti";C;affiliate;T;N
"Create new or manage existing network accounts.";"Izveidojiet jaunu vai rediģējiet esošos tīkla kontus.";C;affiliate;T;N
"On campaigns suspended";"Par apturētu kampaņu";C;affiliate;T;N
"Email sent after network account is suspended. (Its campaigns are also suspended)";"Pēc tīkla konta bloķēšanas tiek nosūtīts epasts (tā kampaņas arī tiek apturētas)";C;affiliate;T;N
"On new account signup";"Par jaunu reģistrēšanos";C;affiliate;T;N
"Account notifications";"Konta paziņojumi";C;affiliate;T;N
"Send invoice via email";"Nosūtīt rēķinu uz epastu";C;affiliate;T;N
"Edit your account details, view your invoices and account balance.";"Izmainiet profila informāciju, apskatiet rēķinus un konta bilanci.";C;affiliate;T;N
"You have to select account for this preview";"Jums ir jāizvēlas konts, kuru vēlaties priekšskatīt";C;affiliate;T;N
"Role defines which parts of the system can be accesed by merchant.";"Šeit tiek noteikts, kuras sistēmas daļas ir pieejamas tirgotājam (merchant).";C;merchant;T;N
"Edit merchant roles";"Labot tirgotāja nosacījumus";C;merchant;T;N
"Login to merchant panel";"Ienākt tirgotāja panelī";C;merchant;T;N
"Edit merchant";"Rediģēt tirgotāju";C;merchant;T;N
"Add merchant";"Pievienot tirgotāju";C;merchant;T;N
"Whole world";"Visa pasaule";C;;T;N
"South America";"Dienvidamerika";C;;T;N
"Central America";"Centrālā Amerika";C;;T;N
"North America";"Ziemeļamerika";C;;T;N
"All of Africa";"Visa Āfrika";C;;T;N
"Central Africa";"Centrālā Āfrika";C;;T;N
"Northern Africa";"Ziemeļāfrika";C;;T;N
"Southern Africa";"Dienvidāfrika";C;;T;N
"Eastern Asia";"Austrumāzija";C;;T;N
"Southern Asia";"Dienvidāzija";C;;T;N
"Asia/Pacific region";"Āzija/Klusā okeāna reģions";C;;T;N
"Central Asia";"Centrālā Āzija";C;;T;N
"Middle East";"Vidus Austrumi";C;;T;N
"Northern Asia";"Ziemeļāzija";C;;T;N
"Northern Europe";"Ziemeļeiropa";C;;T;N
"Western Europe";"Rietumeiropa";C;;T;N
"Southern Europe";"Dienvideiropa";C;;T;N
"%s is redirected to this URL";"%s ir novirzīts uz šo saiti (Url)";C;merchant;T;N
"You need to restart application for the changes to take effect.";"Lai saglabātu izmaiņas, jums ir jāpārstartē aplikācija.";C;;T;N
"Select this theme";"Izvēlēties šo tēmu";C;;T;N
"yes";"jā";C;;T;N
"no";"nē";C;;T;N
"Continue";"Turpināt";C;;T;N
"Privileges of Default system roles is not possible to edit, please create a copy of this role";"Noklusējuma sistēmas uzstādījumus nav iespējams izmainīt, lūdzu izveidojiet šo nosacījumu kopiju";C;;T;N
"Amount excl. VAT";"Daudzums izņemot nodokļus";B;merchant;T;N
"Amount incl. VAT";"Daudzums ieskaitot nodokļus";B;merchant;T;N
"Saving impression interrupted: %s";"Impresiju saglabāšanas kļūdas: %s";S;;T;N
"Failed to save quick launch settings with error %s";"Neizdevās saglabāt ātro taustiņu uzstādījumus, kļūda %s";S;;T;N
"Quick launch saved.";"Ātrā piekļuve saglabāta.";S;;T;N
"Settings not exists, load default settings.";"Uzstādījumi neektistē, ielādē noklusējuma uzstādījumus.";S;;T;N
"Quick launch settings";"Ātrās piekļuves uzstādījumi";S;;T;N
"Sample codes:";"Piemēru kodi:";C;affiliate;T;N
"Javascript";"Javascripts";C;affiliate;T;N
"Quick launch";"Ātrā piekļuve";C;;T;N
"Show quick launch";"Rādīt ātro piekļuvi";C;;T;N
"Themes";"Tēmas";C;affiliate;T;N
"Payment Details";"Izmaksu Detaļas";C;affiliate;T;N
"Personal Details";"Personīgās detaļas";B;affiliate;T;N
"Your account is suspended!";"Jūsu konts ir atslēgts!";C;affiliate;T;N
"Pending affiliates";"Neapstrādātās afilātes";B;merchant;T;N
"Declined affiliates";"Noraidītās afilātes";B;merchant;T;N
"Approved affiliates";"Apstiprinātās afilātes";B;merchant;T;N
"Joined this month";"Jaunas šajā mēnesī";B;merchant;T;N
"Today commissions";"Šodienas komisijas";B;merchant;T;N
"Yesterday commissions";"Vakardienas komisijas";B;merchant;T;N
"This month commissions";"Šī mēneša komisijas";B;merchant;T;N
"Declined clicks";"Noraidītie klikšķi";B;merchant;T;N
"Today clicks";"Šodienas klikšķi";B;merchant;T;N
"Only above minimum";"Tikai virs minimuma";B;merchant;T;N
"Pending Urls";"Neapstrādātie Url";B;merchant;T;N
"Declined Urls";"Noraidītie Url";B;merchant;T;N
"Approved Urls";"Apstiprinātie Url";B;merchant;T;N
"Pending Mails";"Neapstrādātie epasti";B;merchant;T;N
"Default view";"Galvenais skats";B;;T;N
"Import Payout Status";"Importa Payout Statuss";S;;T;N
"Plugin will add to menu Payouts new item ""Import Payout Status"", under which you can view form that allows you to import CSV file with transactions and change their status Pending to Aproved.";"Plugin will add to menu Payouts new item ""Import Payout Status"", under which you can view form that allows you to import CSV file with transactions and change their status Pending to Aproved.";S;;N;N
"Import payout status";"Importa payout statuss";S;;T;N
"User variables";"Lietotāja mainīgās vērtības (variables)";C;merchant;T;N
"Plain";"Parasts";B;;T;N
"PopUnder";"Pops Apakšā";B;;T;N
"PopUp";"Pops Augšā";B;;T;N
"PLUGIN LifetimeCommissions checkLifetimeReferral started";"PLUGIN LifetimeCommissions checkLifetimeReferral started";B;;N;N
"PLUGIN LifetimeCommissions ended";"PLUGINa beztermiņa komisijas beigušās";B;;T;N
"PLUGIN LifetimeCommissions saveLifetimeReferral started";"PLUGIN LifetimeCommissions saveLifetimeReferral started";B;;N;N
"Paid commissions";"Samaksātās komisijas";C;affiliate;T;N
"License is invalid or expired. Please contact your affiliate manager";"Licenze ir nederīga vai beigusies. Lūdzu kontaktējieties ar jūsu menedžeri";S;;T;N
"Multiple merchants feature allows you to have more merchants (administrators) who can access %s. All admins will be able to see same campaigns! In case you are looking for affiliate network functionality, where each merchant can administer own campaigns, please visit our home page and look for Post Affiliate Network section.<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";"Multiple merchants feature allows you to have more merchants (administrators) who can access %s. All admins will be able to see same campaigns! In case you are looking for affiliate network functionality, where each merchant can administer own campaigns, please visit our home page and look for Post Affiliate Network section.<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";S;merchant;N;N
"Custom value separator should be set only when custom value is used by other script. See Ejunkie (IPN and custom used by other script) integration method.";"Custom value separator should be set only when custom value is used by other script. See Ejunkie (IPN and custom used by other script) integration method.";S;;N;N
"Use settings defined in recurring commission settings in campaigns, instead of default Ejunkie plugin matching by transaction order id.";"Use settings defined in recurring commission settings in campaigns, instead of default Ejunkie plugin matching by transaction order id.";S;;N;N
"Ejunkie settings saved";"Ejunkie uzstādījumi saglabāti";S;;T;N
"Ejunkie IPN handling";"Ejunkie IPN atbalsts";S;;T;N
"This plugin handles E-junkie IPN notifications (integration of Post Affiliate with E-junkie)";"This plugin handles E-junkie IPN notifications (integration of Post Affiliate with E-junkie)";S;;N;N
"Sale will be tracked <b>ONLY</b> if sale fraud protection parameter is correctly set. If you want to setup this plugin correctly, visit our <a href=""%s"" target=""_blank"">Knowledgebase</a>.";"Sale will be tracked <b>ONLY</b> if sale fraud protection parameter is correctly set. If you want to setup this plugin correctly, visit our <a href=""%s"" target=""_blank"">Knowledgebase</a>.";S;;N;N
"Account contact email. All account related notifications (suspend/decline notofication, invoice notification, ...) will be sent to this email.";"Kontaktēšanās epasts. Visi paziņojumi (atslēgšana/noraidīšana, paziņojumi, atskaites utt...) tiks nosūtīti uz šo epastu.";C;affiliate;T;N
"Enter agreement between you (network owner) and account owner. This agreement may contain definition of fees, billing details, etc.";"Ievietojiet lietošanas noteikumus (līgumu) starp jums kā saita vadītāju un konta īpašniekiem. Šajā līgumā var būt definīcijas par maksu, norēķināšanās kārtību utt.";C;affiliate;T;N
"Session path is setup correctly";"Sesijas ceļš ir uzstādīts pareizi";S;;T;N
"Session path can not be set to script start path for this application";"Sesijas ceļš nevar tikt uzstādīts scripta sākuma ceļam šai aplikācijai";S;;T;N
"Session path is setup incorrectly for this application. Please set session.save_path parameter to for example /tmp (unite to all scripts) in your php.ini";"Session path is setup incorrectly for this application. Please set session.save_path parameter to for example /tmp (unite to all scripts) in your php.ini";S;;N;N
"private campaigns (divided by comma)";"privātas kampaņas (atdalītas ar komatiem)";S;;T;N
"Private campaigns' IDs (divided by comma) into which will be affiliate sign up after his signup.";"Private campaigns' IDs (divided by comma) into which will be affiliate sign up after his signup.";S;;N;N
"Signup To Private Campaigns plugin configuration saved";"Plagina - Reģistrēšanās Privātai kampaņai - uzstādījumi saglabāti";S;;T;N
"Signup affiliate automatically to private campaigns";"Reģistrēt afiliāti automātiski pie privātas kampaņas";S;;T;N
"This plugin signs up affiliate to private campaigns defined by you after signup. Campaigns IDs must be set in plugin's configuration.";"This plugin signs up affiliate to private campaigns defined by you after signup. Campaigns IDs must be set in plugin's configuration.";S;;N;N
"Top Level Affiliate Fixed Commision";"Top līmeņu afiliātes fiksētās komisijas";S;affiliate;T;N
"Process whole cart as one transaction";"Visu pirkumu reģistrēt kā vienu transakciju";S;;T;N
"Process all items in cart as one big transaction. Note: you must use merchant-private-data item to transmit custom data to pap, instead of merchant-private-item-data when usign this option.";"Process all items in cart as one big transaction. Note: you must use merchant-private-data item to transmit custom data to pap, instead of merchant-private-item-data when usign this option.";S;;N;N
"Commission Percentage for Top Affiliate ";"Komisiju procents TOP afiliātēm";S;affiliate;T;N
"Top affiliate commission fixed percentage. Undefined: ";"Top afiliāšu komisijas fiksēts procents. Nenoteikts:";S;affiliate;T;N
"Commission Percentage must be from interval 0-100. Or ";"Komisijas procentam jābūt intervālā no 0-100. Vai";S;affiliate;T;N
"Top level affiliate takes fixed percent of commission in each sale. It is not recommended to use this plugin with activated Top Level Affiliate Commision! ";"Top level affiliate takes fixed percent of commission in each sale. It is not recommended to use this plugin with activated Top Level Affiliate Commision!";S;affiliate;N;N
"Plugin can not be activated because Commissions Group feature is not activated!";"Plagins nevar tikt aktivizēts, jo Komisiju Grupu opcija nav aktīva!";S;affiliate;T;N
"Register new affiliate with every occured event";"Reģistrēt jaunu afiliāti ar katru notikumu";S;;T;N
"When this checked, with every event new affiliate will be created from credentials that were set in ccBill submit form.";"When this checked, with every event new affiliate will be created from credentials that were set in ccBill submit form.";S;;N;N
"ccBill settings saved";"ccBill uzstādījumi saglabāti";S;;T;N
"Campaign account";"Kampaņas konts";S;merchant;T;N
"Truncate all events if there are more than ";"Truncate visus notikumus, ja ir vairkāk kā";S;merchant;T;N
"records in logs table";"ieraksti log tabulā";S;merchant;T;N
"Records older than selected number of days, will be deleted. You can turn off this feature, if you set this value to zero.";"Visi ieraksti vecāki par izvēlētajām dienām tiks izdzēsti. Jūs varat atslēgt šo funkciju, ja izvēlaties vērtību nulle.";C;merchant;T;N
"If number of records exceed some limit, whole table will be truncated to prevent huge logs table. You can turn of this feature, if you set this value to zero, but we do not recommend to do so.";"If number of records exceed some limit, whole table will be truncated to prevent huge logs table. You can turn of this feature, if you set this value to zero, but we do not recommend to do so.";C;merchant;N;N
"From Name cannot contain comma.";"Formas nosaukumā nevar būt komatu.";C;;T;N
"User id";"Lietotāja id (user id)";S;merchant;T;N
"Coupon codes separated by comma, semicolon or new line";"Kupona kodi atdalīti ar komatiem, semikoliem vai jaunu rindiņu";C;;T;N
"Unknown rule (%s) - probably created with some feature or plugin - this rule will not be applied.";"Unknown rule (%s) - probably created with some feature or plugin - this rule will not be applied.";S;;N;N
"This plugin will automatically approve commissions after selected amount of days. Do not forget to configure plugin after activation.";"This plugin will automatically approve commissions after selected amount of days. Do not forget to configure plugin after activation.";S;;N;N
"Use general sale as recurring commission";"Use general sale as recurring commission";S;;N;N
"Test mode";"Testa režīms";S;;T;N
"When this checked, with every event new affiliate will be created from credentials that were set in PayPal submit form.";"When this checked, with every event new affiliate will be created from credentials that were set in PayPal submit form.";S;;N;N
"Skip back verification.";"Skip back verification.";S;;N;N
"Target Url";"Mērķa Url";S;affiliate;T;N
"Campaign Id";"Kampaņas Id";S;affiliate;T;N
"Data1";"Data1 ";S;affiliate;T;N
"Data2";"Data2 ";S;affiliate;T;N
"Data3";"Data3 ";S;affiliate;T;N
"Data4";"Data4 ";S;affiliate;T;N
"Data5";"Data5 ";S;affiliate;T;N
"Visitor affiliates";"Apmeklētāju afilātes";B;merchant;T;N
"Visitor ID";"Apmeklētāja ID";S;merchant;T;N
"Link to cookie information in Samples & Tests:";"Ievietot cookie informāciju Piemēros (Samples & Tests):";S;merchant;T;N
"Cookie information";"Cookie informācija";C;merchant;T;N
"Cookie Information Link";"Cookie Informācijas Saite";C;merchant;T;N
"VisitorAffiliatesListDescription";"Apmeklētāju afilāšu sarakstā ir redzami apmeklētāju IDs , kas ir piesaistīti afilātēm.";C;merchant;T;N
"Approval notifications for affiliate";"Apstiprinājuma paziņojums afilātei";C;merchant;T;N
"Email sent when affiliate sign up and it is approved or declined";"Epasts tiek nosūtīts, kad afilāte reģistrējas un ir apstiprināta vai noraidīta";C;merchant;T;N
"Disable this, if you do not want your affilates recieve email with their registration information after successful signup.";"Atslēdziet šo, ja nevēlaties, lai afilātes saņem epastu ar reģistrēšanās informāciju pēc veiksmīgas reģistrēšanās.";C;merchant;T;N
"Actual";"Aktuālais";C;merchant;T;N
"Enter valid VAT IN";"Ievadiet derīgu nodokli (VAT IN)";C;;T;N
"coupons";"kuponi";S;affiliate;T;N
"There are";"Šeit ir";S;affiliate;T;N
"more available coupons";"vairāk kuponu";S;affiliate;T;N
"Payout Id";"Izmaksu Id";S;merchant;T;N
"License valid from";"Licence derīga no";S;merchant;T;N
"Last payment recieved at";"Pēdējais maksājums saņemts";S;merchant;T;N
"Billing date";"Maksājuma datums";S;merchant;T;N
"Used";"Izmantots";B;;T;N
"Limit";"Limits";S;merchant;T;N
"Bandwidth";"Bandwidth izmantojums";S;merchant;T;N
"Network Accounts settings";"Tīkla Konta uzstādījumi";C;affiliate;T;N
"Account settings";"Konsta uzstādījumi";C;;T;N
"Invoices";"Rēķini";C;;T;N
"Traffic info";"Trafika info";C;;T;N
"All invoices";"Visi rēķini";C;;T;N
"Resend invoice";"Atkārtoti izsūtīt rēķinus";C;;T;N
"No invoice selected";"Neviens rēķins nav izvēlēts";C;;T;N
"Free";"Bez maksas";C;;T;N
"#percent# of #total#";"#procents# no #kopējā#";C;;T;N
"#percent# of %s";"#procents# no %s";C;;T;N
"Save transaction also for zero orders (Total Cost = 0)";"Saglabāt arī transakcijas ar nulles darījumiem (Total Cost = 0)";C;merchant;T;N
"Save transaction with zero commission";"Saglabāt transakcijas ar nulles komisijām";C;merchant;T;N
"Affiliate panel tutorial video";"Afilātes paneļa ievada video";C;affiliate;T;N
"Download login form";"Lejuplādēt logina formu";C;affiliate;T;N
"Download signup form";"Lejuplādēt reģistrēšanās formu";C;affiliate;T;N
"My Profile";"Mans profils";C;affiliate;T;N
"Signup Subaffiliates";"Apakšpartneri";C;affiliate;T;N
"AffLinkProtector";"RefSaites Aizsargātājs";C;affiliate;T;Y
"Campaigns list (wide)";"Kampaņu saraksts (plašs)";C;affiliate;T;N
"Channels";"Kanāli";C;affiliate;T;N
"Creatives";"Reklāmteksti";C;affiliate;T;N
"SubIdTracking";"Apakšpartneru izsekošana";C;affiliate;T;N
"Subaffiliates sales";"Apakšpartneru pārdošanas";C;affiliate;T;N
"Subaffiliates Stats";"Apakšpartneru statistika";C;affiliate;T;N
"Tree of Subaffiliates";"Apakšpartneru koks";C;affiliate;T;N
"Referral ID is already used";"Referral ID jau tiek lietots";S;;T;N
"add bonus commission to original referer for every sale";"pievienot bonusa komisijas sākotnējam (tiešajam) referālim par katru pārdošanu";S;;T;N
"add bonus commission %s to original referer for every sale";"pievienot bonusa komisiju %s sākotnējam (tiešajam) referālim par katru pārdošanu";S;;T;N
"Settings";"Uzstādījumi";B;;T;N
"Default Merchant Agreement";"Pamata Līgums";B;;T;N
"Show hidden banners";"Rādīt slēptos banerus";S;merchant;T;N
"Agreement between you and network owner.";"Līgums starp jums un saita vadību.";C;affiliate;T;N
"Enter default agreement between you (network owner) and account owner. This agreement may contain definition of fees, billing details, etc";"Ierakstiet vienošanos star jums (saita vadību) un konta lietotāju. Šajā vienošanās var būt definīcijas par maksu, norēķināšanās kārtību utt.";C;affiliate;T;N
"External URL";"Ārējais URL";C;;T;N
"Type in full URL to the site you want to replicate.";"Ievadiet pinu URL uz saitu, kuru vēlaties replicēt.";C;;T;N
"Replicate external URL";"Replicēšanas ārējais URL";C;;T;N
"Replicate local files";"Replicēt lokālos failus";C;;T;N
"Subaffiliates tree filter";"Apakšpartneru koka filtrs";C;affiliate;T;N
"Please add recepients.";"Please add recepients.";S;affiliate;N;N
"Thank you, your mail will be delivered within next few minutes.";"Thank you, your mail will be delivered within next few minutes.";S;affiliate;N;N
"Other affiliate (hidden due privacy)";"Other affiliate (hidden due privacy)";S;affiliate;N;N
"No commissiongroup recognized - this is just hint: This campaign has type: %s. If, problem occured during commissiongrup recognition, you shoud check if this type is correct.";"No commissiongroup recognized - this is just hint: This campaign has type: %s. If, problem occured during commissiongrup recognition, you shoud check if this type is correct.";S;;N;N
"There must be exactly one default campaign";"There must be exactly one default campaign";S;;N;N
"URL must be unique.";"URL must be unique.";S;;N;N
" - default campaign";" - default campaign";S;affiliate;N;N
"Valid until";"Valid until";S;;N;N
"Archive after expiration";"Archive after expiration";S;;N;N
"Banner does not exists";"Banner does not exists";S;;N;N
"Banner in rotator saved";"Banner in rotator saved";S;;N;N
"Publish banner on date must be lower then Expire banner on";"Publish banner on date must be lower then Expire banner on";S;;N;N
"Visible";"Visible";S;;N;N
"Campaign Category";"Campaign Category";S;;N;N
"Campaigns categories";"Campaigns categories";S;;N;N
"Campaigns categories allow you to categorize your campaigns to tree-like structure. <br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";"Campaigns categories allow you to categorize your campaigns to tree-like structure. <br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";S;;N;N
"In category";"In category";S;;N;N
"Campaigns Categories";"Campaigns Categories";S;;N;N
"Campaign categories structure was saved";"Campaign categories structure was saved";S;;N;N
"Connect your affiliate program with Facebook. Help your affiliates to share banners on Facebook with friends.";"Connect your affiliate program with Facebook. Help your affiliates to share banners on Facebook with friends.";S;;N;N
"expand width by adding or expand height by adding must be defined";"expand width by adding or expand height by adding must be defined";S;;N;N
"expand height by adding or expand width by adding must be defined";"expand height by adding or expand width by adding must be defined";S;;N;N
"Matrix %sx fill bonus";"Matrix %sx fill bonus";S;;N;N
"Mail to friend";"Mail to friend";S;;N;N
"This feature allows affiliates to send the promo emails directly from their panel to friends. %s";"This feature allows affiliates to send the promo emails directly from their panel to friends. %s";S;;N;N
"More details read in our Knowledge Base";"More details read in our Knowledge Base";S;;N;N
"Personal message";"Personal message";B;;N;N
"One or more of countries (";"One or more of countries (";S;;N;N
"Ascending";"Ascending";B;;N;N
"Descending";"Descending";B;;N;N
"lower than (<) %s";"lower than (<) %s";S;;N;N
"higher than (>) %s";"higher than (>) %s";S;;N;N
"between (>) %s and (<) %s";"between (>) %s and (<) %s";S;;N;N
"equal to (=) %s";"equal to (=) %s";S;;N;N
"Status of selected recurring transaction(s) was changed";"Status of selected recurring transaction(s) was changed";S;;N;N
"Twitter Connect";"Twitter Connect";S;;N;N
"Help your affiliates to tweet about your banners through Twitter.";"Help your affiliates to tweet about your banners through Twitter.";S;;N;N
"Get Affiliate's childs e-mails";"Get Affiliate's childs e-mails";S;;N;N
"Scheduled  mail";"Scheduled  mail";S;;N;N
"Merchant - Commission approved";"Merchant - Commission approved";B;merchant;N;N
"Commission approved";"Commission approved";B;merchant;N;N
"Campaign with id %s does not exist.";"Campaign with id %s does not exist.";S;merchant;N;N
"Banner with id %s does not exist.";"Banner with id %s does not exist.";S;merchant;N;N
"Import %s";"Import %s";S;;N;N
"Failed to delete type, some transactions are connected to this type. Remove them first.";"Failed to delete type, some transactions are connected to this type. Remove them first.";S;merchant;N;N
"Commission type successfully removed";"Commission type successfully removed";S;merchant;N;N
"Error during removing commission type:";"Error during removing commission type:";S;merchant;N;N
"Error during removing commission type settings:";"Error during removing commission type settings:";S;merchant;N;N
"Settings were saved";"Settings were saved";S;merchant;N;N
"It seems so, that your cron is not running. Please setup your cron properly.";"It seems so, that your cron is not running. Please setup your cron properly.";S;merchant;N;N
"Refund / chargeback of selected transaction(s) was successfully made";"Refund / chargeback of selected transaction(s) was successfully made";S;merchant;N;N
"Parent Banner ID";"Parent Banner ID";S;merchant;N;N
"Parent Transaction";"Parent Transaction";S;merchant;N;N
"Date inserted";"Date inserted";S;merchant;N;N
"Browser";"Browser";S;merchant;N;N
"Recurring Commission ID";"Recurring Commission ID";S;merchant;N;N
"Click Count";"Click Count";S;merchant;N;N
"Tracking Method";"Tracking Method";S;merchant;N;N
"Commission type ID";"Commission type ID";S;merchant;N;N
"Sale ID";"Sale ID";S;merchant;N;N
"Split";"Split";S;merchant;N;N
"Log group ID";"Log group ID";S;merchant;N;N
"Download unimported .csv";"Download unimported .csv";S;merchant;N;N
"Initialize import";"Initialize import";S;merchant;N;N
"Import Transactions";"Import Transactions";B;merchant;N;N
"Campaign ID is mandatory for automatic commissions computing";"Campaign ID is mandatory for automatic commissions computing";S;merchant;N;N
"User ID is mandatory for automatic commissions computing";"User ID is mandatory for automatic commissions computing";S;merchant;N;N
"Campaign with Campaign ID: ";"Campaign with Campaign ID: ";S;merchant;N;N
"Importing transactions";"Importing transactions";S;merchant;N;N
"Duplicate row";"Duplicate row";S;merchant;N;N
"Import was not successful.";"Import was not successful.";S;merchant;N;N
"Username is already used by another user.";"Username is already used by another user.";S;;N;N
"Number of Logins";"Number of Logins";S;merchant;N;N
"Number of logins";"Number of logins";S;merchant;N;N
"affiliates";"affiliates";S;merchant;N;N
"affiliates parentuserid";"affiliates parentuserid";S;merchant;N;N
"payout options";"payout options";S;merchant;N;N
"Can not locate primary key item for ";"Can not locate primary key item for ";S;merchant;N;N
"Internal processing error during import from %s on line %s. Throw (horrible) exception: %s";"Internal processing error during import from %s on line %s. Throw (horrible) exception: %s";S;merchant;N;N
"Error occured during import from %s on line %s. Can not update affiliate with id %s. Throw exception: %s";"Error occured during import from %s on line %s. Can not update affiliate with id %s. Throw exception: %s";S;merchant;N;N
"Delete visitor affiliates";"Delete visitor affiliates";S;affiliate;N;N
"Could not import data. Exception: %s";"Could not import data. Exception: %s";S;;N;N
"Number of itmes in row do not match with number of header items.";"Number of itmes in row do not match with number of header items.";S;;N;N
"Row %s: ";"Row %s: ";S;;N;N
"Row %s has not any data. End of importing %s.";"Row %s has not any data. End of importing %s.";S;;N;N
"End of file. End of importing %s.";"End of file. End of importing %s.";S;;N;N
"Imported rows: %s";"Imported rows: %s";S;;N;N
"Wrong rows: %s";"Wrong rows: %s";S;;N;N
"There must be exactly one row object";"There must be exactly one row object";S;;N;N
"Could not check database sql mode. Message: %s";"Could not check database sql mode. Message: %s";S;;N;N
"Database sql mode is ""NO_AUTO_VALUE_ON_ZERO"", remove it from mysql configuration file.";"Database sql mode is ""NO_AUTO_VALUE_ON_ZERO"", remove it from mysql configuration file.";S;;N;N
"Server access configured properly";"Server access configured properly";S;;N;N
"Server access is probably not configured properly";"Server access is probably not configured properly";S;;N;N
"If you have Apache and mod_security module on it, it must be properly configured. If you notice some stability problems, please write to your hosting, that they turn off this module for location were PAP is installed. If you do not have Apache, then your server is probably not able to make requests to its self.";"If you have Apache and mod_security module on it, it must be properly configured. If you notice some stability problems, please write to your hosting, that they turn off this module for location were PAP is installed. If you do not have Apache, then your server is probably not able to make requests to its self.";S;;N;N
"Not availible";"Not availible";S;;N;N
"Corrupted language file %s";"Corrupted language file %s";S;;N;N
"Delete Logins History";"Delete Logins History";S;;N;N
"%s refused active %s plugin";"%s refused active %s plugin";S;;N;N
"one week";"one week";S;;N;N
"two weeks";"two weeks";S;;N;N
"one month";"one month";S;;N;N
"Login history older than %s was deleted";"Login history older than %s was deleted";S;;N;N
"Failed to delete login history";"Failed to delete login history";S;;N;N
"Setting %s have the same value %s, no change needed - skipping";"Setting %s have the same value %s, no change needed - skipping";S;;N;N
"Can not instantiate tasks %s with error %s";"Can not instantiate tasks %s with error %s";S;;N;N
"Running task %s";"Running task %s";S;;N;N
"Error while running task %s. Message: %s. Trace: %s.";"Error while running task %s. Message: %s. Trace: %s.";S;;N;N
"Server overloaded. Task runner interrupted (%s times/runs interrupted).";"Server overloaded. Task runner interrupted (%s times/runs interrupted).";S;;N;N
"Autoresponder";"Autoresponder";S;;N;N
"AWeber autoresponder's subscription address; mylist@aweber.com";"AWeber autoresponder's subscription address; mylist@aweber.com";S;;N;N
"AWeber saved";"AWeber saved";S;;N;N
"AWeber Autoresponder Integration";"AWeber Autoresponder Integration";S;;N;N
