source;translation;type;module;status;customer
"If checked, then the recurring commission settings will be used for recurring sales. Otherwise recurring sales have same commission as first sale. Set reccurence type to 'Varied' in recurring commission settings.";"Wenn markiert, werden die Einstellungen für wiederholte Provisionen für wiederholte Verkäufe verwendet. Andernfalls erhalten wiederholte Verkäufe dieselbe Provision wie der erste Verkauf. Setzen Sie in den Einstellungen für wiederholte Provisionen den Wiederholungstyp auf 'Wechselnd'.";S;;T;N
"Error during removing template cache (%s)";"Fehler beim Entfernen des Caches der Vorlage (%s)";S;;T;N
"Error during updating templates (%s)";"Fehler beim Aktualisieren der Vorlagen (%s)";S;;T;N
"Click Stats Optimizer";"Optimierer Klickstatistiken";S;;T;N
"This plugin forbids saving click data1/2 values to click stats which makes the click tables smaller but you won't be able to filter clicks by data1/2. Data1/2 will be available in Raw clicks only.";"Dieses Plug-in verbietet das Speichern von Klick-Daten1/2 Werten in den Klick-Statistiken, wodurch die Klick-Tabellen kleiner werden, allerdings können Sie Klicks dann nicht nach Daten1/2 filtern. Daten1/2 ist dann lediglich in den Klicks insgesamt verfügbar.";S;;T;N
"Status of sale / lead was changed to:";"Status des Verkaufs / der Vermittlung wurde geändert in:";S;;T;N
"%s count";"%s Anzahl";S;;T;N
"%s total cost";"%s Gesamtkosten";S;;T;N
"Url to clean banner code.";"URL zum Säubern des Banner-Codes.";S;merchant;T;N
"Delete clicks";"Klicks löschen";S;merchant;T;N
"Delete raw clicks";"Alle Klicks löschen";S;merchant;T;N
"Must be smaller then ""Delete raw click records older than"" defined in Tracking settings";"Muss kleiner sein als """"Alle Klicks löschen, die älter sind als"""", welches in den Tracking-Einstellungen festgelegt wurde";S;merchant;T;N
"Must be bigger then ""Ip address validity""";"Muss größer sein als """"Gültigkeit IP-Adresse";S;merchant;T;N
"Must be bigger then ""Recognize multiple repeating clicks"" defined in Fraud protection";"Muss größer sein als """"Mehrfach wiederholte Klicks"""", welches unter Betrugsschutz festgelegt wurde";S;merchant;T;N
"Import %s rows";"%s Zeilen importieren";S;merchant;T;N
"Error during Import";"Fehler beim Importieren";S;;T;N
"Check file";"Datei überprüfen";S;;T;N
"Importing %s rows";"%s Zeilen importieren";S;;T;N
"Check %s rows";"%s Zeilen überprüfen";S;;T;N
"Incorect data header";"Fehlerhafte Datenüberschrift";S;;T;N
"Delete events";"Ereignisse löschen";S;;T;N
"Import rows in %s";"Zeilen in %s importieren";S;;T;N
"GetResponse API key";"GetResponse API Schlüssel";S;;T;N
"Api key can be found after login to GetResponse in menu Account -> Edit settings in section Nr. 6 of this form";"API Schlüssel kann nach der Anmeldung bei GetResponse im Menü Konto -> Einstellungen bearbeiten in Sektion Nr. 6 dieses Formulars gefunden werden";S;;T;N
"GetResponse campaign name";"GetResponse Kampagnen-Name";S;;T;N
"Campaign name defined in GetResponse account";"Kampagnen-Name im GetResponse-Konto festgelegt";S;;T;N
"GetResponseSignup plugin configuration saved";"KOnfiguration des Plug-ins GetResponseSignup";S;;T;N
"Signup affiliate automatically to campaign";"Partner automatisch einer Kampagne zuteilen";S;;T;N
"This plugin signs up affiliate to campaign after signup. Campaign ID must be passed in a_cid parameter.";"Dieses Plug-in teilt einen Partner einer Kampagne zu, nachdem er sich registriert hat. Die Kampagnen-ID muss im _cid parameter angegeben werden.";S;;T;N
"You have been successfully signed up";"Sie haben sich erfolgreich registriert";S;;T;N
"Delete old events";"Alte Ereignisse löschen";S;merchant;T;N
"Delete event records older than";"Aufzeichnungen älterer Ereignisse löschen";S;merchant;T;N
"days";"Tage ";S;merchant;T;N
"Delete raw click records older than";"Alle Klicks löschen, die älter sind als";S;merchant;T;N
"Private campaigns";"Private Kampagnen";B;;T;N
"Clone Selected Banners";"Ausgewählte Banner duplizieren";C;merchant;T;N
"No Banners Selected";"Keine Banner ausgewählt";C;merchant;T;N
"Clone";"Duplizieren";C;merchant;T;N
"Set auto delete of raw clicks";"Automatisches Löschen aller Klicks einstellen";C;merchant;T;N
"Zip Banner";"ZIP-Banner";S;;T;N
"Banner Id";"Banner-ID";S;;T;N
"Channel Id";"Kanal-ID";S;;T;N
"Encoded target URL";"Verschlüsselte Ziel-URL";S;;T;N
"Failed to write file %s";"Fehler beim Schreiben der Datei %s";S;;T;N
"%s is not directory!";"%s ist kein Verzeichnis!";S;;T;N
"Banner settings";"Einstellungen Banner";S;merchant;T;N
"Files in zip folder";"Dateien im ZIP-Verzeichnis";S;merchant;T;N
"You can use following variables in zipped files";"Sie können die folgenden Variablen in gezippten Dateien verwenden";S;merchant;T;N
"Link To Zip";"Link zur ZIP-Datei";C;;T;N
"Download Zip";"Download ZIP-Datei";C;;T;N
"Files in zip folder:";"Dateien im ZIP-Verzeichnis:";C;;T;N
"Unpacked zip folder";"Entpacktes ZIP-Verzeichnis";C;;T;N
"View preview";"Vorschau ansehen";C;;T;N
"Zip file";"ZIP-Datei";C;;T;N
"File types";"Dateitypen";C;;T;N
"Files with these masks (separated by comma) will be searched for variables.";"Dateien mit diesen Masken (durch Komma getrennt) werden nach Variablen durchsucht.";C;;T;N
"If you deactivate Zip banners feature, all zip banners will be deleted. Are you sure you want to deactivate this feature?";"Wenn Sie die ZIP-Banner-Funktion deaktivieren, werden alle ZIP-Banner gelöscht. Wollen Sie diese Funktion wirklich deaktivieren?";B;merchant;T;N
"Zip banner";"ZIP-Banner";C;;T;N
"Refund or chargeback for this transaction already exists!";"Es existiert bereits eine Stornierung oder Rückerstattung für diese Transaktion!";S;;T;N
"Actions After Signup";"Aktionen nach Registrierung";S;;T;N
"This plugin allows you to start actions that are performed after affiliate signup. You can do virtually anything, like signing the user to a newsletter, or post his data to another system";"Dieses Plug-in erlaubt es Ihnen, Aktionen einzuführen, die nach der Registrierung eines Partners ausgeführt werden. Sie können beinahe alles machen, zum Beispiel den Benutzer bei einem Newsletter anmelden oder seine Daten in ein anderes System übertragen.";S;;T;N
"Referral ID same as Affiliate ID";"Vermittlungs-ID identisch mit Partner-ID";S;;T;N
"Database Status";"Datenbank-Status";S;;T;N
"GetResponse signup";"GetResponse Registrierung";S;;T;N
"Enables lifetime referrals";"Ermöglicht zeitlich unbegrenzte Rückverfolgung";S;;T;N
"Mandatory referral id for affiliate";"Obligatorische Vermittlungs-ID für Partner";S;;T;N
"This plugin makes referral id mandatory in signup form and disables editing of referral id by affiliate.";"Dieses Plug-in erzwingt die Vermittlungs-ID im Registrierungsformular und verhindert, dass ein Partner die Vermittlungs-ID bearbeiten kann.";S;;T;N
"PAP3 Compatibility plugin";"Plug-in für PAP3-Kompatibilität";S;;T;N
"Handles tracking scripts compatibility with PAP3 and data migration from PAP3 to PAP4.";"Verwaltet die Kompatibilität von Tracking-Scripts mit PAP3 und die Datenübertragung von PAP3 zu PAP4.";S;;T;N
"Partner Commission";"Partnerprovision";S;;T;N
"Affiliate that has no parent (partner) will receive commission that is computed as totalcost - sum of commissions given to other affiliates in this sale";"Ein Partner, der keinen übergeordneten Partner hat erhält eine Provision, die als Gesamtkosten berechnet  wird – die Summe der Provisionen, die bezüglich dieses Verkaufs an andere Partner ausgezahlt wird.";S;;T;N
"PayPal IPN handling";"PayPal IPN Verwaltung";S;;T;N
"This plugin handles PayPal IPN notifications (integration of Post Affiliate with PayPal)";"Dieses Plug-in verwaltet PayPal IPN Benachrichtigungen (Integration von PayPal in Post Affiliate)";S;;T;N
"Referral ID length constraint";"Beschränkung der Länge der Vermittlungs-ID";S;;T;N
"This plugin limits length of referral ID. Minimum and maximum length can be configured.";"Dieses Plug-in begrenzt die Länge der Vermittlungs-ID. Die minimale und maximale Länge können festgelegt werden.";S;;T;N
"StormPay callback handling";"StormPay Rückruf-Verwaltung";S;;T;N
"This plugin handles StormPay notifications (integration of Post Affiliate with StormPay)";"Dieses Plug-in verwaltet StormPay-Benachrichtigungen (Integration von StormPay in Post Affiliate)";S;;T;N
"System Info";"System-Info";S;;T;N
"Plugin will add to menu new item, under which you can view your server system information. Information includes e.g. memory usage, disc usage or network usage. Plugin is based on free project phpsysinfo. After activating plugin you need to reload application in browser to see changes!";"Dieses Plug-in fügt dem Menü ein neues Element hinzu, mit dem Sie Ihre Server-System-Informationen ansehen können. Diese Informationen beinhalten z.B. die Speicher-, Festplatten oder Netzwerkverwendung. Das Plug-in basiert auf dem freien Projekt phpsysinfo. Nach Aktivierung des Plug-ins müssen Sie die Anwendung im Browser erneut laden, um die Änderungen zu sehen.";S;;T;N
"WorldPay callback handling";"WorldPay Rückruf-Verwaltung";S;;T;N
"This plugin handles WorldPay notifications (integration of Post Affiliate with WorldPay)";"Dieses Plug-in verwaltet WorldPay-Benachrichtigungen (Integration von WorldPay in Post Affiliate)";S;;T;N
"ccBill callback handling";"ccBill Rückruf-Verwaltung";S;;T;N
"This plugin handles ccBill notifications (integration of Post Affiliate with ccBill)";"Dieses Plug-in verwaltet ccBill-Benachrichtigungen (Integration von ccBill in Post Affiliate)";S;;T;N
"All Refunds";"Alle Stornierungen";S;;T;N
"All Chargebacks";"Alle Rückerstattungen";S;;T;N
"Reset Ranks";"Positionen zurücksetzen";C;;T;N
"Updating plugin engine";"Aktualisieren des Plug-in-Systems";S;;T;N
"Hosting";"Hosting";S;;N;N
"Hosted Account";"Gehostetes Konto";C;;T;N
"free";"kostenlos";C;;T;N
"Change Plan";"Plan ändern";C;;T;N
"Read only";"Nur lesen";C;merchant;T;N
"name";"Name";S;;T;N
"Affiliate - Daily report";"Partner - Tagesbericht";B;;T;N
"Affiliate - Monthly report";"Partner – Monatlicher Bericht";B;;T;N
"Affiliate - Weekly report";"Partner - Wochenbericht";B;;T;N
"Daily report";"Tagesbericht";B;;T;N
"Merchant - Daily report";"Kaufmann - Tagesbericht";B;;T;N
"Monthly report";"Monatlicher Bericht";B;;T;N
"Merchant - Monthly report";"Kaufmann – Monatlicher Bericht";B;;T;N
"Date from is report generated";"Datum, ab dem der Bericht erstellt wurde";S;;T;N
"Date to is report generated";"Datum, bis zu dem der Bericht erstellt wurde";S;;T;N
"Number of Sales approved";"Anzahl bewilligte Verkäufe";S;;T;N
"Number of Sales pending";"Anzahl ausstehende Verkäufe";S;;T;N
"Number of Sales declined";"Anzahl abgelehnte Verkäufe";S;;T;N
"Number of Sales paid";"Anzahl bezahlte Verkäufe";S;;T;N
"Approved total cost of Sales";"Bewilligte Gesamtkosten durch Verkäufe";S;;T;N
"Pending total cost of Sales";"Ausstehende Gesamtkosten durch Verkäufe";S;;T;N
"Declined total cost of Sales";"Abgelehnte Gesamtkosten durch Verkäufe";S;;T;N
"Paid total cost of Sales";"Bezahlte Gesamtkosten durch Verkäufe";S;;T;N
"Comissions per Actions";"Provisionen nach Aktionen";S;;T;N
"Commissions approved";"Bewilligte Provisionen";S;;T;N
"Commissions approved multitier";"Bewilligte mehrstufige Provisionen";S;;T;N
"Commissions pending";"Ausstehende Provisionen";S;;T;N
"Commissions pending multitier";"Ausstehende mehrstufige Provisionen";S;;T;N
"Commissions declined";"Abgelehnte Provisionen";S;;T;N
"Commissions declined multitier";"Abgelehnte mehrstufige Provisionen";S;;T;N
"Commissions paid";"Bezahlte Provisionen";S;;T;N
"Commissions paid multitier";"Bezahlte mehrstufige Provisionen";S;;T;N
"List of commissions";"Liste mit Provisionen";S;;T;N
"List of sales";"Liste mit Verkäufen";S;;T;N
"List of actions";"Liste mit Aktionen";S;;T;N
"Reports send";"Gesendete Berichte";S;;T;N
"Send daily report";"Tagesbericht senden";S;;T;N
"Send weekly report";"Wochenbericht senden";S;;T;N
"Send monthly report";"Monatsbericht senden";S;;T;N
"No data";"Keine Daten";S;;T;N
"Week start";"Wochenbeginn";S;;T;N
"Week end";"Wochenende";S;;T;N
"Weekly report";"Wochenbericht";B;;T;N
"Merchant - Weekly report";"Kaufmann - Wochenbericht";B;;T;N
"Seo string";"Seo-String";B;merchant;T;N
"Could not import %s from %s on line %s. Throw exception: %s";"Konnte %s nicht aus %s in Zeile %s importieren. Throw exception: %s";S;;T;N
"Custom field number";"Nummer des benutzerdefinierten Feldes";S;;T;N
"Custom field number sets number of the custom field which will be used for storing tracking data. ";"Die Nummer des benutzerdefinierten Feldes legt die Nummer des benutzerdefinierten Feldes fest, die verwendet wird, um Tracking-Daten zu speichern.";S;;T;N
"Custom field number must be from range 1-4.";"Nummer des benutzerdefinierten Feldes muss im Bereich 1-4 liegen.";S;;T;N
"CyberSource plugin configuration saved";"Konfiguration des Plug-ins CyberSource gespeichert";S;;T;N
"CyberSource integration plugin";"Integration des Plug-ins CyberSource";S;;T;N
"This plugin handles CyberSource Silent Order POST (integration of Post Affiliate with CyberSource).";"Dieses Plug-in verwaltet CyberSource Silent Order POST (Integration von CyberSource in Post Affiliate).";S;;T;N
"Netbilling integration plugin";"Integration Plug-in Netbilling";S;;T;N
"This plugin handles Netbilling notifications (integration of Post Affiliate with Netbilling).";"Dieses Plug-in verwaltet die Netbilling-Benachrichtigungen (Integration von Netbilling in Post Affiliate).";S;;T;N
"Secret key which will be used for computing checksum.";"Geheimer Schlüssel, der für Berechnung der Prüfsumme verwendet wird.";S;;T;N
"Param name in which checksum will be posted.";"Parametername, in welchem die Prüfsumme angegeben wird.";S;;T;N
"Secret key";"Geheimer Schlüssel";S;;T;N
"Param name";"Parametername";S;;T;N
"Sale Tracking Fraud Protection plugin configuration saved";"Konfiguration des Plug-ins zum Betrugsschutz gespeichert";S;;T;N
"Sale Tracking Fraud Protection";"Betrugsschutz bei der Zurückverfolgung von Verkäufen";S;;T;N
"new daily report was generated.";"Neuer Tagesbericht wurde erstellt.";S;;T;N
"Now is";"Jetzt ist";S;;T;N
"Daily report is generated for:";"Tagesbericht erstellt für:";S;;T;N
"Number of Sales:";"Anzahl Verkäufe:";S;;T;N
"Commissions per Sales:";"Provision nach Verkäufen:";S;;T;N
"Totalcost of Sales:";"Gesamtkosten der Verkäufe:";S;;T;N
"Number of Actions:";"Anzahl Aktionen:";S;;T;N
"Commissions per Actions:";"Provision nach Aktionen:";S;;T;N
"Total cost of Actions:";"Gesamtkosten der Aktionen:";S;;T;N
"All Commissions:";"Alle Provisionen:";S;;T;N
"new monthly report was generated.";"neuer Monatsbericht wurde erstellt.";S;;T;N
"Monthly report is generated for:";"Monatsbericht wurde erstellt für:";S;;T;N
"new weekly report was generated.";"neuer Wochenbericht wurde erstellt.";S;;T;N
"Weekly report is generated for:";"Wochenbericht erstellt für:";S;;T;N
"On facebook";"Bei Facebook";S;merchant;T;N
"Daily report is sent every day with statistics of the day traffic and sales.";"Ein Tagesbericht mit Statistiken zu Besucherzahlen und Verkäufen des Tages wird gesendet.";C;affiliate;T;N
"Are you sure you want to delete selected affiliate(s) from campaign?";"Sind Sie sicher, dass den/die ausgewählten Partner(s) aus der Kampagne löschen möchten?";C;affiliate;T;N
"SEO string";"SEO-String";C;merchant;T;N
"SEO string value entered here can be used in banner wrappers allowing you to make better banner codes.";"Der hier angegebene SEO-String-Wert kann in Banner-Wrappern verwendet werden, um bessere Bannercodes zu erstellen.";C;merchant;T;N
"Iframe size";"IFrame Größe";C;merchant;T;N
"Set iframe size for preview in affiliate panel";"Größe des IFrame für Vorschau im Partnerbereich festlegen";C;merchant;T;N
"Daily report is sent every day with the statistics of the day traffic and sales.";"Der Tagesbericht wird jeden Tag mit Statistiken zu Besucherzahlen und Verkäufen an diesem Tag gesendet.";C;merchant;T;N
"Weekly report is sent every week with the statistics of the week's traffic and sales. It is sent on the day specified in ""report sent on"" and contains data from the previous complete week. The first day of week can be specified in ""week starts at"".";"Der Wochenbericht wird wöchentlich mit den Statistiken zu Besucherzahlen und Verkäufen dieser Woche gesendet. Er wird an dem Tag gesendet, der unter """"Bericht senden am"""" festgelegt ist und enthält Daten aus der vergangenen Woche. Der erste Tag der Woche kann unter """"Woche beginnt am"""" festgelegt werden.";C;merchant;T;N
"Weekly report starts at";"Wochenbericht beginnt am";C;merchant;T;N
"Set first day of week";"Ersten Tag der Woche auswählen";C;merchant;T;N
"Report sent on";"Bericht senden am";C;merchant;T;N
"Set day of week on which report is sent";"Legen Sie den Wochentag fest, an dem der Bericht gesendet wird";C;merchant;T;N
"Monthly report is sent every month with the statistics of the month's traffic and sales. It is sent on a day specified in ""report sent on"" and contains data from previous month. e.g. If ""report sent on"" is set to 31 and month has only 30 days, then the report is sent on the last day of the month. It is recommended that you set ""report sent on"" to one of the first days of month, so that data in report is current.";"Jeden Monat wird ein Bericht mit den Statistiken zu Besucherzahlen und Verkäufen in diesem Monat gesendet. Er wird an dem Tag gesendet, der unter """"Bericht senden am"""" festgelegt wurde und enthält Daten vom vorhergehenden Monat. Wenn """"Bericht senden am"""" z.B. auf den 31. eingestellt wird und der Monat nur 30 Tage hat, wird der Bericht am letzten Tag des Monats gesendet. Es wird empfohlen, dass Sie """"Bericht senden am"""" auf einen der ersten Tage des Monats setzen, damit die Daten im Bericht aktuell sind.";C;merchant;T;N
"Set day of month on which report is sent";"Tag des Monats auswählen, an dem der Bericht gesendet wird.";C;merchant;T;N
"Setup cron";"Setup Cron-Job";C;merchant;T;N
"Email sent after signup. This setting is applicable only if you have manual approval of affiliates.";"E-Mail nach Registrierung gesendet. Diese Einstellung wird nur angewendet, wenn Partner manuell bestätigt werden.";C;merchant;T;N
"Create new theme";"Neues Thema erstellen";C;merchant;T;N
"Campaign is not private or public with manual approval";"Campaign is not private or public with manual approval";S;;N;N
"Action commissions";"Action commissions";S;;N;N
"Action Commissions feature allows you to define per action, or per ""anything"" commissions.<br/>This way you can define commissions for example per user registration, per download, per visiting specific page, etc.<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";"Action Commissions feature allows you to define per action, or per ""anything"" commissions.<br/>This way you can define commissions for example per user registration, per download, per visiting specific page, etc.<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";S;;N;N
"More help in our Knowledge Base";"More help in our Knowledge Base";S;;N;N
"Banner rotator is a special type of banner that rotates other banners.<br/>When affiliate inserts rotator to his page, the rotator displays banners that are assigned to the rotator, so the visitor will see another banner every time he visits the affiliates page.<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";"Banner rotator is a special type of banner that rotates other banners.<br/>When affiliate inserts rotator to his page, the rotator displays banners that are assigned to the rotator, so the visitor will see another banner every time he visits the affiliates page.<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";S;;N;N
"Branding free";"Branding free";S;;N;N
"Branding Free is a special feature that allows you to change the links in the footer of panels and signup form from ""Powered by %s"" to your own text and link.<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";"Branding Free is a special feature that allows you to change the links in the footer of panels and signup form from ""Powered by %s"" to your own text and link.<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";S;;N;N
"Commission Groups";"Commission Groups";S;;N;N
"Commission groups allow you to set different commissions for different users for the same campaign.<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";"Commission groups allow you to set different commissions for different users for the same campaign.<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";S;;N;N
"CPM commissions";"CPM commissions";S;;N;N
"CPM (cost per mille) commissions are a special type of commissions that are rewarded for 1000 impressions, which means for displaying your banners 1000 times.<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";"CPM (cost per mille) commissions are a special type of commissions that are rewarded for 1000 impressions, which means for displaying your banners 1000 times.<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";S;;N;N
"Forced matrix allows you to limit to the number of referrals of subaffiliates any affiliate can refer. It means that every affiliate can have only specified number of children. <a href=""%s"" target=""_blank"">More details read in our Knowledge Base</a>";"Forced matrix allows you to limit to the number of referrals of subaffiliates any affiliate can refer. It means that every affiliate can have only specified number of children. <a href=""%s"" target=""_blank"">More details read in our Knowledge Base</a>";S;;N;N
"Hosting of %s on  %s servers.";"Hosting of %s on  %s servers.";S;;N;N
"Multiple currencies allow you to track sales in multiple currencies.<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";"Multiple currencies allow you to track sales in multiple currencies.<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";S;;N;N
"Multiple merchants";"Multiple merchants";S;merchant;N;N
"By default, all campaigns in %s are public, which means that all affiliates can view and promote them. Private campaigns feature allows you to create private campaigns, which will be visible only to selected affiliates.<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";"By default, all campaigns in %s are public, which means that all affiliates can view and promote them. Private campaigns feature allows you to create private campaigns, which will be visible only to selected affiliates.<br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";S;;N;N
"It alows you to create a special type of promo materials - rebrandable e-books. You can create your PDF e-book only once and upload it to %s.Your affiliates will automatically get their own re-branded copy of the book, with their name, affiliate links, texts, etc. There is no need to run any Windows program for branding, they will simply download rebranded PDF. All the rebranding is made automatically in the background.<br/><a href=""%s"" target=""_blank"">%s</a>";"It alows you to create a special type of promo materials - rebrandable e-books. You can create your PDF e-book only once and upload it to %s.Your affiliates will automatically get their own re-branded copy of the book, with their name, affiliate links, texts, etc. There is no need to run any Windows program for branding, they will simply download rebranded PDF. All the rebranding is made automatically in the background.<br/><a href=""%s"" target=""_blank"">%s</a>";S;;N;N
"Recurring commissions allow you to reward your affiliates for recurring payments, for example for hosting or membership. <br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";"Recurring commissions allow you to reward your affiliates for recurring payments, for example for hosting or membership. <br/><a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>";S;;N;N
"Affiliate - Invoice";"Affiliate - Invoice";B;affiliate;N;N
"Merchant - Invoice";"Merchant - Invoice";B;merchant;N;N
"Approve link";"Approve link";S;;N;N
"No affiliates to pay";"No affiliates to pay";S;affiliate;N;N
"Amount to pay";"Amount to pay";S;;N;N
"Declined commissions";"Declined commissions";B;;N;N
"Pay affiliates list";"Pay affiliates list";S;;N;N
"Merchant - Pay day reminder";"Merchant - Pay day reminder";B;;N;N
"Pay day reminder";"Pay day reminder";B;;N;N
"Pay day reminder send";"Pay day reminder send";S;;N;N
"Send pay day reminder";"Send pay day reminder";S;;N;N
"RawType";"RawType";S;;N;N
"CampaignsImportExportDescription";"Campaigns and their commission amount settings";B;merchant;N;N
" does not exist";" existiert nicht";S;;T;N
" saved";" gespeichert";S;;T;N
" added";" hinzugefügt";S;merchant;T;N
"Not saved by fraud protection";"Not saved by fraud protection";S;;N;N
" can not equals to: ";" darf nicht gleich sein mit:";S;;T;N
"One theme should be enabled";"One theme should be enabled";S;;N;N
"Affiliate campaigns";"Affiliate campaigns";S;affiliate;N;N
"Custom field number that can be used by %s.";"Custom field number that can be used by %s.";S;;N;N
"Automatic approval of commissions";"Automatic approval of commissions";S;;N;N
"Auto approval of commissions plugin require cron job which is not running now. Please set it up in Tools -> Integration -> Cron Job Integration";"Auto approval of commissions plugin require cron job which is not running now. Please set it up in Tools -> Integration -> Cron Job Integration";S;;N;N
"disabled";"disabled";S;;N;N
"Auto approve commissions after x days";"Auto approve commissions after x days";S;;N;N
"You can specify the number of days after which the commission will be auto approved. If you decline the commission before the auto approval date, it will stay declined.";"You can specify the number of days after which the commission will be auto approved. If you decline the commission before the auto approval date, it will stay declined.";S;;N;N
"Auto approval note";"Auto approval note";S;;N;N
"This note will be added to every auto approved commission.";"This note will be added to every auto approved commission.";S;;N;N
"Wrong format used for days interval.";"Wrong format used for days interval.";S;;N;N
"Auto approval commissions";"Auto approval commissions";S;;N;N
"Refid format";"Refid format";S;;N;N
"It is possible to use following values in ID: {9} - will be replaced by any character in range [0-9], {z} - will be replaced by any character in range [a-z], {Z} - will be replaced by any character in range [A-Z], {X} - will be replaced by any character in range [0-9a-zA-Z], all other characters will be copied to refid as you will specify in format. Example of good format is e.g. {ZZZ}-{XXXXX}-{999}";"It is possible to use following values in ID: {9} - will be replaced by any character in range [0-9], {z} - will be replaced by any character in range [a-z], {Z} - will be replaced by any character in range [A-Z], {X} - will be replaced by any character in range [0-9a-zA-Z], all other characters will be copied to refid as you will specify in format. Example of good format is e.g. {ZZZ}-{XXXXX}-{999}";S;;N;N
"Refid format saved";"Refid format saved";S;;N;N
"Refid must be in format ""%s"". Format definition: {9} - will be replaced by any character in range [0-9], {z} - will be replaced by any character in range [a-z], {Z} - will be replaced by any character in range [A-Z], {X} - will be replaced by any character in range [0-9a-zA-Z], all other characters will be unchanged. Example of good format is e.g. {ZZZ}-{XXXXX}-{999}";"Refid must be in format ""%s"". Format definition: {9} - will be replaced by any character in range [0-9], {z} - will be replaced by any character in range [a-z], {Z} - will be replaced by any character in range [A-Z], {X} - will be replaced by any character in range [0-9a-zA-Z], all other characters will be unchanged. Example of good format is e.g. {ZZZ}-{XXXXX}-{999}";S;;N;N
"Custom refid";"Custom refid";S;;N;N
"Enables custom refid. You will be able to set refid pattern in configure screen after plugin activation.";"Enables custom refid. You will be able to set refid pattern in configure screen after plugin activation.";S;;N;N
"Plugin will add to menu Tools new item ""Database status"", under which you can view database tables of %s. Information about database tables includes e.g. table names, table size, number of rows in each table. You can execute on tables database operations like Analyze table, Optimize table or Repair table. After activation of this plugin you need to reload application in browser to see changes in menu!";"Plugin will add to menu Tools new item ""Database status"", under which you can view database tables of %s. Information about database tables includes e.g. table names, table size, number of rows in each table. You can execute on tables database operations like Analyze table, Optimize table or Repair table. After activation of this plugin you need to reload application in browser to see changes in menu!";S;;N;N
"Plugin is possible to activate only in case database user used for connecting to database of %s has rights to read from system table INFORMATION_SCHEMA.TABLES.";"Plugin is possible to activate only in case database user used for connecting to database of %s has rights to read from system table INFORMATION_SCHEMA.TABLES.";S;;N;N
"Custom value separator should be set only when custom value is used by other script. See GoogleCheckout (custom value used by other script) integration method.";"Custom value separator should be set only when custom value is used by other script. See GoogleCheckout (custom value used by other script) integration method.";S;;N;N
"Your merchant ID";"Your merchant ID";S;;N;N
"Your Google Checkout merchant ID";"Your Google Checkout merchant ID";S;;N;N
"Your merchant Key";"Your merchant Key";S;;N;N
"Your Google Checkout merchant key";"Your Google Checkout merchant key";S;;N;N
"Google Checkout Settings saved";"Google Checkout Settings saved";S;;N;N
"GoogleCheckout notifications handling";"GoogleCheckout notifications handling";S;;N;N
"This plugin handles GoogleCheckout notifications (integration of Post Affiliate with GoogleCheckout)";"This plugin handles GoogleCheckout notifications (integration of Post Affiliate with GoogleCheckout)";S;;N;N
"Enables to set maximum number of commissions per user that will be saved. <a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>.";"Enables to set maximum number of commissions per user that will be saved. <a href=""%s"" target=""_blank"">More help in our Knowledge Base</a>.";S;;N;N
"Discount tax";"Discount tax";S;;N;N
"Discount fee";"Discount fee";S;;N;N
"Discount shipping";"Discount shipping";S;;N;N
"Discount handling";"Discount handling";S;;N;N
"Discounts tax from total cost value.";"Discounts tax from total cost value.";S;;N;N
"Discounts fee from total cost value.";"Discounts fee from total cost value.";S;;N;N
"Discounts shippings from total cost value.";"Discounts shippings from total cost value.";S;;N;N
"Discounts handling from total cost value.";"Discounts handling from total cost value.";S;;N;N
"Paypal settings saved";"Paypal settings saved";S;;N;N
"Custom value separator must be set. See Paymate Express integration method.";"Custom value separator must be set. See Paymate Express integration method.";S;;N;N
"Paymate Express";"Paymate Express";S;;N;N
"This plugin handles Paymate Express buttons";"This plugin handles Paymate Express buttons";S;;N;N
"QuickBooks export to IIF format";"QuickBooks export to IIF format";S;;N;N
"Plugin will add option to export your payout history data to QuickBooks IIF file format. Note: this plugin needs restart to work properly";"Plugin will add option to export your payout history data to QuickBooks IIF file format. Note: this plugin needs restart to work properly";S;;N;N
"Enter the number of custom field which will be used for transmitting affiliate cookie";"Enter the number of custom field which will be used for transmitting affiliate cookie";S;;N;N
"Secret passphrase";"Secret passphrase";S;;N;N
