source;translation;type;module;status;customer
"in";"en";S;merchant;T;N
"Signup commissions";"Comisiones de inscripciones";B;merchant;T;N
"Email settings";"Configuración de email";B;;T;N
"Mail account setup";"Configuración de la cuenta de email";S;;T;N
"version";"versión";S;;T;N
"Background Color";"Color de fondo";S;;T;N
"Email Notifications";"Notificaciones de email";C;;T;N
"Download Signup form";"Descargar forma de inscripción";C;affiliate;T;N
"Download Login form";"Descargar forma de entrada";C;affiliate;T;N
"Are you sure want to delete selected channel?";"Está seguro que desea eliminar el canal seleccionado?";C;affiliate;T;N
"Sale";"Venta ";B;;T;N
"Lead";"Candidato";C;merchant;T;N
"Action";"Acción ";B;;T;N
"Unpaid";"Por pagar";B;;T;N
"per Action";"por Acción";C;;T;N
"Add affiliate";"Agregar afiliado";C;;T;N
"Retype password";"Reescribir password";C;merchant;T;N
"Private - Visible only for invited affiliates";"Privado - Visible solo para afiliados invitados";B;;T;N
"Email Templates";"Plantillas de email";C;;T;N
"Payout Options";"Opciones de pago";C;merchant;T;N
"Banners manager";"Administración de banners";C;merchant;T;N
"Affiliate signup";"Registrode afiliado";B;merchant;T;N
"Event Logging";"Logging de eventos";C;merchant;T;N
"Getting Started";"Iniciandoﾅ";C;merchant;T;N
"MerchantHomeDescription";"Abajo puede ver los asuntos pendientes de aprobación y una vista general del tráfico del programa de afiliados";C;merchant;T;N
"New";"Nuevo ";C;merchant;T;N
"none";"ninguno";C;merchant;T;N
"Create Banner";"Crear banner";C;merchant;T;N
"Banners & Links Formats";"Formatos de Banners y Enlaces";C;merchant;T;N
"impressions";"impresiones";C;merchant;T;N
"clicks";"clicks";C;merchant;T;N
"sales";"ventas";C;merchant;T;N
"Enabled";"Habilitado";C;merchant;T;N
"Disable";"Deshabilitar";C;;T;N
"Disabled";"Deshabilitado";C;;T;N
"Enable";"Habilitar";C;;T;N
"URL";"URL";B;;T;N
"Image Url";"Imagen de la URL";C;merchant;T;N
"Width";"Ancho";B;merchant;T;N
"Height";"Alto";B;merchant;T;N
"Flash Url";"Flash URL";C;merchant;T;N
"Invoice Format";"Formato de factura";C;merchant;T;N
"VAT Handling";"Manejo de IVA";C;merchant;T;N
"CheckBox";"CheckBox";C;merchant;T;N
"page";"página";C;merchant;T;N
"Referral commission";"Comisión para patrocinador";B;merchant;T;N
"Automatic approval";"Aprobación automática";C;merchant;T;N
"Manual approval";"Aprobación manual";C;merchant;T;N
"All Affiliates";"Todos los afiliados";C;merchant;T;N
"per Sale";"por Venta";B;;T;N
"Campaign:";"Campaña:";S;merchant;T;N
"Buy feature";"Comprar esta opción";S;merchant;T;N
"%s% of users bought this feature";"%s% de los usuarios compraron esta opción adicional";C;;T;N
"Payment link not loaded yet";"El link de pago no está cargado todavía";C;;T;N
"Buy selected features";"Comprar las opciones seleccionadas";C;;T;N
"<strong>Welcome to our affiliate program</strong><br/><br/>Use the menu to navigate through your panel.<br/>The <strong>Promotion</strong> menu contains campaigns, banners and other tools to help you in promotion.<br/>In <strong>Reports</strong> you can run various reports showing you the results - traffic sent by you, commissions you earned and so on.<br/><br/>";"<strong>Bienvenido a nuestro programa de afiliados</strong><br/><br/>Use este menú para navegar en su panel<br/>El <strong>menú Promoción</strong> contiene campañas, banners y otras herramientas para ayudarle a promocionar.<br/>In <strong>Reportes</strong> puede desplegar varios reportes que mostrarán resultados del tráfico enviado por usted, comisiones que ha ganado y mucho más.<br/><br/>";B;;T;N
"Signup bonus saved";"Bono de Registro guardado";S;merchant;T;N
"Commission type is disabled";"El tipo de comisión está deshabilitado";S;merchant;T;N
"Commission type not exist";"El tipo de comisión no existe";S;merchant;T;N
"To many commission types";"Muchos tipos de comisión";S;merchant;T;N
"Update files";"Actualizar archivos";B;;T;N
"Error during files update (%s)";"Error durante la actualización  (%s)";S;;T;N
"Files updated";"Archivos actualizados";S;;T;N
"Invalid main directory";"Directorio inválido";S;;T;N
"Wrong username / password";"Error en el username / password";S;;T;N
"Can not change to main directory";"No es posible ir al directorio principal";S;;T;N
"Directory %s does not exist";"Directorio %s no existe";S;;T;N
"Test";"Prueba";S;;T;N
"Signup";"Registro";B;;T;N
"Dynamic link";"Link Dinámico";B;affiliate;T;N
"If you lost your password, just enter your username (email) and we will send you email with instructions how to reset your current password.";"Si no recuerda su password, coloque su username (email) y le enviaremos un email con instrucciones para recuperarlo.";S;;T;N
"FTP Info";"FTP Info";S;;T;N
"Signup commission";"Comisión por inscripción";S;merchant;T;N
"Destination url";"URL de destino";C;affiliate;T;N
"Copy & Paste this code to your page to get banner displayed:";"Copie y Pegue este código en su página para mostrar el banner:";C;affiliate;T;N
"Get code";"Obtener código";C;affiliate;T;N
"Back";"Atrás";C;;T;N
"Banner dynamic link";"Link de banner dinámico";C;affiliate;T;N
"Last month";"`Mes pasado";B;;T;N
"Don't send notification email";"No enviar notificación por email";C;merchant;T;N
"The domain that the cookie is available. To make the cookie available on all subdomains of example.com then you'd set it to '.example.com'. The . is not required but makes it compatible with more browsers. Setting it to www.example.com will make the cookie only available in the www subdomain.";"El dominio para el cual la cookie estará disponible. Para hacer que la cookie este disponible para todos los subdominios de example.com puede establecerla como '.example.com'. El punto . No se requiere, pero es más compatible con los browsers. Si lo establece como www.example.com hará que la cookie esté disponible solo para lo que esté contenido en el subdominio www";C;merchant;T;N
"ReferralCommissionDescription";"ReferralCommissionDescription";C;merchant;T;N
"Help";"Ayuda";C;;T;N
"Support multi tier";"Soporte Multi-Nivel";C;merchant;T;N
"Gadgets";"Gadgets";C;;T;N
"Wallpaper";"Wallpaper";C;;T;N
"Panel settings";"Configuración del panel";C;;T;N
"PanelSettingsDescription";"Configuración de su panel de control";C;;T;N
"Plugin Configuration";"Configuración de Plugin";C;;T;N
"Are you sure you want to deactivate this plugin?";"Está seguro que desea desactivar este plugin?";C;;T;N
"Are you sure you want to activate this plugin?";"Está seguro que desea activar este plugin?";C;;T;N
"Author: ";"Autor: ";C;;T;N
"Configure";"Configurar";C;;T;N
"Plugins";"Plugins";C;;T;N
"PluginsDescription";"Plugins y módulos que pueden mejorar o cambiar el funcionamiento del sistema o agregar nuevas funcionalidades";C;;T;N
"Proxy Server";"Proxy Server";C;;T;N
"ProxyServerConfigDescription";"Si su servidor está detrás de un proxy, puede definirlo aquí. Esto no es absolutamente necesario, puede volver aquí solo si tiene problemas con la información de los gadgets.";C;;T;N
"Port number";"Puerto número";C;;T;N
"Proxy User";"Proxy User";C;;T;N
"Are you sure you want to select this theme? Restart of the application is needed after theme change";"Está seguro que desea seleccionar este tema? Reinicio de la aplicación es necesario después de cambiar el tema";C;;T;N
"Delete wallpaper";"Eliminar wallpaper";C;;T;N
"Active wallpaper can not be deleted";"El wallpaper activo no puede ser eliminado";C;;T;N
"Are you sure you want to delete this wallpaper";"Está seguro que desea eliminar este wallpaper?";C;;T;N
"None wallpaper";"Ningún wallpaper";C;;T;N
"Select desktop background color";"Seleccionar el color de fondo";C;;T;N
"Select Wallpaper";"Seleccionar Wallpaper";C;;T;N
"Add custom wallpaper";"Agregar wallpaper personalizado";C;;T;N
"Centered";"Centrado";C;;T;N
"Tiled";"Mosaico";C;;T;N
"Stretched";"Ajustar";C;;T;N
"Position";"Posición";C;;T;N
"Drag this icon to QuickLaunch";"Arrastre este ícono al arranque rápido (QuickLaunch)";C;;T;N
"Are you sure you want to set ";"Está seguro que desea establecer";C;;T;N
"Available countries";"Países disponibles";C;;T;N
"Double click to edit";"Doble click para editar";C;;T;N
"The following constant(s) are mandatory and have to be in the template:";"Las siguientes constantes son obligatorias y deben estar en la plantilla:";C;;T;N
"The following constant(s) are misspelled or are in template more than once:";"Las siguientes constantes están mal escritas o están en la plantilla mas de una vez:";C;;T;N
"Your license does not allow activation of this feature.";"Su licencia no permite la activación de esta característica.";C;;T;N
"Are you sure you want to deactivate this feature?";"Está seguro que desea desactivar esta característica?";B;;T;N
"delete";"eliminar ";C;;T;N
"Add custom filter field";"Agregar campo de filtro personalizado";C;;T;N
"Yesterday";"Ayer";B;;T;N
"Last 7 days";"Últimos 7 días";B;;T;N
"This week (mon-sun)";"Esta semana (lun-dom)";C;;T;N
"Last week (mop-sun)";"Semana pasada (lun-dom)";C;;T;N
"Last working week (mon-fri)";"Última semana laborable (lun-vier)";C;;T;N
"Last year";"Último año";B;;T;N
"Last 30 days";"Últimos 30 días";C;;T;N
"Last 90 days";"Últimos 90 días";C;;T;N
"Select date preset";"Seleccione fecha predefinida";C;;T;N
"Select custom date";"Seleccione fecha personalizada";C;;T;N
"Are you sure you want to delete selected filter preset?";"Está seguro que desea eliminar el filtro predefinido seleccionado?";C;;T;N
"Clear filter";"Limpiar filtro";C;;T;N
"Save filter";"Guardar filtro";C;;T;N
"Delete filter";"Eliminar filtro";C;;T;N
"Show filter";"Mostrar filtro";C;;T;N
"Hide filter";"Esconder filtro";C;;T;N
"advanced filter";"filtro avanzado";C;;T;N
"advanced search";"búsqueda avanzada";C;;T;N
"has to be valid date";"tiene que ser una fecha válida";C;;T;N
"has to be integer";"tiene que ser entero";C;;T;N
"has to be greater than %s and lower than %s";"tiene que ser mayor que %s y menor que %s";C;;T;N
"has to be number";"tiene que ser un número";C;;T;N
"Enter valid %s";"Enter valid %s";B;;T;N
"DD";"DD";C;;T;N
"MM";"MM";C;;T;N
"YYYY";"YYYY";C;;T;N
"Upload failed with error: %s";"Archivo cargado con error: %s";C;;T;N
"Change Flash SWF";"Cambiar Flash SWF";C;;T;N
"Delete Flash SWF";"Eliminar Flash SWF";C;;T;N
"FLASH not uploaded";"FLASH no cargado";C;;T;N
"Upload";"Cargar";C;;T;N
"Change image";"Cambiar imagen";C;;T;N
"Delete image";"Eliminar imagen";C;;T;N
"Retype password again";"Escriba otra vez el password";C;;T;N
"Data are cached";"Data are cached";C;;T;N
"Failed to add link - invalid url";"Error al agregar link – URL inválida";C;;T;N
"Open in same window/frame";"Abrir en la misma ventana/marco";C;;T;N
"Open in new window/frame (_blank)";"Abrir en ventana nueva";C;;T;N
"Open in parent window/frame (_parent)";"Abrir en “parent window/frame” (_parent)";C;;T;N
"Open in top window/frame (_top)";"Open in top window/frame (_top)";C;;T;N
"Target";"Destino";C;;T;N
"Class";"Clase";C;;T;N
"Add Link";"Agregar link";C;;T;N
"Bold Ctrl+B";"Negrita Ctrl+B";C;;T;N
"Italic Ctrl+I";"Itálica Ctrl+I";C;;T;N
"Underline Ctrl+U";"Subrayado Ctrl+U";C;;T;N
"Subscript";"Subscript";C;;T;N
"Superscript";"Superscript";C;;T;N
"Justify left Ctrl+L";"Justificar izquierda Ctrl+L";C;;T;N
"Justify center Ctrl+E";"Justificar centrado Ctrl+E";C;;T;N
"Justify right Ctrl+R";"Justificar derecha Ctrl+R";C;;T;N
"Select background color";"Seleccionar color de fondo";C;;T;N
"Select foreground color";"Select foreground color";C;;T;N
"Strike through";"Strike through";C;;T;N
"Indent";"Indent";C;;T;N
"Outdent";"Outdent";C;;T;N
"Horizontal rule";"Regla horizontal";C;;T;N
"Ordered list";"Lista Ordenada";C;;T;N
"Unorderedlist";"Unorderedlist";C;;T;N
"Insert external image";"Insertar imagen externa";C;;T;N
"Enter an image URL:";"URL de la imagen:";C;;T;N
"Add link";"Agregar link";C;;T;N
"Remove link";"Remover link";C;;T;N
"Remove formating";"Remover formato";C;;T;N
"Change Font";"Cambiar fuente";C;;T;N
"Change Font Size";"Cambiar tamaño de fuente";C;;T;N
"XX-Small";"XX-pequeño";C;;T;N
"X-Small";"X-pequeño";C;;T;N
"Small";"Pequeño";C;;T;N
"Medium";"Medio";C;;T;N
"Large";"Grande";C;;T;N
"X-Large";"X-grande";C;;T;N
"XX-Large";"XX-grande";C;;T;N
"Set style of selected text";"establecer estilo para el texto seleccionado";C;;T;N
"Title 1";"Título 1";C;;T;N
"Title 2";"Título 2";C;;T;N
"Title 3";"Título 3";C;;T;N
"Source code";"Código fuente";C;;T;N
"Path";"Ruta";C;;T;N
" bytes";" bytes";C;;T;N
" kB";" kB";C;;T;N
" MB";" MB";C;;T;N
" GB";" GB";C;;T;N
"Gadget Url";"URL del Gadget ";C;;T;N
"Add gadget";"Agregar gadget";C;;T;N
"AddGadgetDescription";"Los Gadgets son aplicaciones que pueden corre en el escritorio o en la barra lateral.<br/>Excepto nuestros gadgets puede usar casi todos los gadgets de Netvibes o iGoogle.";C;;T;N
"Add Application Gadget";"Agregar una aplicación Gadget";C;;T;N
"Add Custom Gadget";"Agregar Gadget personalizado";C;;T;N
"Edit gadget";"Editar gadget";C;;T;N
"Gadget does ";"Gadget hace";C;;T;N
"10 min";"10 min";C;;T;N
"20 min";"20 min";C;;T;N
"30 min";"30 min";C;;T;N
"45 min";"45 min";C;;T;N
"1 hour";"1 hora";C;;T;N
"Never";"Nunca";C;;T;N
"Hidden";"Escondido";C;;T;N
"Desktop";"Escritorio";C;;T;N
"Sidebar";"Barra lateral";C;;T;N
"Are you sure you want to delete selected gadget?";"Está seguro que desea eliminar el gadget seleccionado?";C;;T;N
"Application Specific";"Aplicación Específica";C;;T;N
"Essential";"Esencial";C;;T;N
"All gadgets";"Todos los gadgets";C;;T;N
"News";"Noticias";B;;T;N
"Fun & Games";"Juegos";C;;T;N
"Finance";"Finanzas";C;;T;N
"Sports";"Deportes";C;;T;N
"Lifestyle";"Estilo de vida";C;;T;N
"Technology";"Tecnología";C;;T;N
"Politics";"Política";C;;T;N
"Add Gadget / Feed";"Agregar Gadget / Feed";C;;T;N
"Save modified rows";"guardar líneas modificadas";C;;T;N
"Refresh grid";"Actualizar";C;;T;N
"Edit view";"Editar vista";C;;T;N
"Export to csv";"Exportar a CSV";C;;T;N
"No row selected";"No hay línea seleccionada";C;;T;N
"of";"apagado";B;;T;N
"First page";"Página de inicio";C;;T;N
"Previous page";"Página anterior";C;;T;N
"Next page";"Página siguiente";C;;T;N
"Last page";"Última página";C;;T;N
"Save as new view";"Guardar como última vista";C;;T;N
"Delete view";"Eliminar vista";C;;T;N
"View Name";"Nombre de la vista";C;;T;N
"Records Per Page";"Récords por página";C;;T;N
"Maximize";"Maximizar";C;;T;N
"HelpDescription";"HelpDescription";C;;T;N
"Comma";"Coma";C;;T;N
"Semicolon";"Semicolon";C;;T;N
"Tab";"Tab";C;;T;N
"CSV delimiter";"CSV delimiter";C;;T;N
"Exported file you can download here";"Archivo exportado para descargar aquí";C;;T;N
"You have not selected export data";"No ha seleccionado data para exportar";C;;T;N
"Download";"Descargar";C;;T;N
"Are you sure you want to delete selected file(s)?";"Está seguro que desea eliminar los archivos seleccionados?";C;;T;N
"My computer";"My PC";C;;T;N
"Server";"Servidor";C;;T;N
"The source of import file";"Origen del archivo importado";C;;T;N
"Path to server file";"Ruta para el servidor";C;;T;N
"You have not selected file";"No ha seleccionado ningún archivo";C;;T;N
"Are you sure you want to delete all old records in selected module(s)?";"Está seguro que desea eliminar los récords en el módulo seleccionado?";C;;T;N
"Next";"Siguiente";C;;T;N
"Retype Password";"Escriba otra vez el password";C;;T;N
"Database Hostname";"Database Hostname";B;;T;N
"Database Name";"Database Name";B;;T;N
"Internal Error";"Internal Error";C;;T;N
"Retry Update";"Retry Update";C;;T;N
"Start Update";"Start Update";C;;T;N
"Version Update";"Version Update";C;;T;N
"Hostname";"Hostname";C;;T;N
"Directory";"Directorio";C;;T;N
"Add custom translation";"Agregar traducción personalizada";C;;T;N
"English Name";"English Name";C;;T;N
"Start import";"Iniciar importación";C;;T;N
"Import language";"Importar Idioma";C;;T;N
"Language code is unique for every language. Example of American English code is en-US. The list of most language codes can be found at: <a href='http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx' terget='_blank'>http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx)</a>";"El código de idioma es único para cada uno. Ejemplo Inglés americano es en-US. La lista de casi todos los idiomas está disponible en: <a href='http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx' terget='_blank'>http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx)</a>";C;;T;N
"Create language";"Crear idioma";C;;T;N
"Deprecated";"Descartado";C;;T;N
"Not translated";"No traducido";C;;T;N
"Client";"Cliente";C;;T;N
"Client+Server";"Cliente+Servidor";C;;T;N
"All translations";"Todas las traducciones";C;;T;N
"System translations";"Traducciones de sistema";C;;T;N
"Custom translations";"Traducciones personalizadas";C;;T;N
"Edit language";"Editar idioma";C;;T;N
"Language translations";"Traducciones de idioma";C;;T;N
"Translations";"Traducciones ";C;;T;N
"Save language metadata";"Guardar metadata de idioma";C;;T;N
"LanguagesDescription";"Manejador de idiomas, traducciones y formatos de hora y fecha.";C;;T;N
"Import new language into your account";"Importar nuevo idioma a su cuenta";C;;T;N
"Create own language";"Crear idioma propio";C;;T;N
"Create new language";"Crear nuevo idioma";C;;T;N
"Minimize";"Minimizar";C;;T;N
"Show list";"Mostrar lista";C;;T;N
"Undock";"Undock";C;;T;N
"Remember me on this computer";"Recordarme";C;;T;N
"I forgot password";"Olvidé mi password";C;;T;N
"Enter code from picture";"Escriba el código de la figura";C;;T;N
"Back to login";"Atrás a login";C;;T;N
"Set new password";"Establecer nuevo password";C;;T;N
"Are you sure to delete all events?";"Está seguro que desea eliminar todos los eventos?";C;;T;N
"Are you sure to delete debug events?";"Está seguro que desea eliminar los eventos del debug?";C;;T;N
"Delete all events";"Eliminar eventos";C;;T;N
"Delete debug events";"Eliminar los eventos del debug";C;;T;N
"Attached files";"Archivos en anexo";C;;T;N
"Edit email template";"Editar plantilla de email";C;;T;N
"Edit selected template";"Editar la plantilla seleccionada";C;;T;N
"Select Template";"Seleccionar plantilla";C;;T;N
"Sending";"Enviando";C;;T;N
"Sent";"Enviado";C;;T;N
"Restart sending";"Reenviar";C;;T;N
"Do you want to delete selected mails?";"está seguro que desea eliminar los emails seleccionados?";C;;T;N
"Delete selected";"Eliminar la selección";C;;T;N
"Restart selected";"Restart selected";C;;T;N
"Send pending mails";"Enviar emails pendientes";C;;T;N
"MailOutboxDescription";"All the emails sent by the system are visible here, together with their status (successfully sent or error).";C;;T;N
"Send by mail() function";"Enviar con función mail()";C;;T;N
"Send by SMTP";"Enviar por SMTP";C;;T;N
"SMTP User name";"SMTP User name";C;;T;N
"SMTP Password";"SMTP Password";C;;T;N
"SMTP TLS/SSL";"SMTP TLS/SSL";C;;T;N
"Send test message to email";"Enviar mensaje de prueba al email";C;;T;N
"Save & Send Test Message";"Guardar y enviar mensaje de prueba";C;;T;N
"TextDirection(rtl or ltr)";"TextDirection(rtl or ltr)";C;;T;N
"Yes, Reload Application";"Si, reiniciar la aplicación";C;;T;N
"Request error";"Error en la petición";C;;T;N
"Update license";"Actualizar licencia";C;;T;N
"Revalidate license";"Revalidar licencia";C;;T;N
"Invalid license";"Licencia Inválida";C;;T;N
"License ID can not be empty";"ID de Linsencia no puede estar en blanco";C;;T;N
"Your license has changed. Restart is needed. Do you want to restart now?";"Su licencia ha cambiado. Reiniciar es necesario. Desea reiniciar ahora?";C;;T;N
"Error refreshing license (%s).";"Error actualizando la licencia (%s).";C;;T;N
"Your session expired.";"Su sesión expiró.";C;;T;N
"Invalid server response.";"Respuesta del servidor inválida.";C;;T;N
"Load IP details";"Cargar detalles de la IP";C;;T;N
"Show desktop";"Mostrar escritorio";C;;T;N
"This icon can not be added to QuickLaunch";"Esto no puede ser agregado a InicioRapido";C;;T;N
"Show desktop icon can't be removed.";"Show desktop icon can't be removed.";C;;T;N
"Are you sure you want to remove selected item from QuickLaunch?";"Suguro que quieres quitar lo seleccionado de InicioRapido?";C;;T;N
"LoginsHistoryDescription";"Historia de logins a loa paneles";C;;T;N
"OnlineUsersDescription";"Usuarios en línea";C;;T;N
"(s)";"(s)";C;;T;N
"View online users";"Ver usuarios en línea";C;;T;N
"View logins history";"Ver historia de login";C;;T;N
"Online users description";"Descripción de usuarios en línea";C;;T;N
"Name of new role";"Nombre del nuevo rol";C;;T;N
"Copy of ";"Copia de";C;;T;N
"Create new role";"Crear nuevo rol";C;;T;N
"User roles privileges";"Privilegios de roles de usuario";C;;T;N
"New user role you can create by copying of existing role to new role. Default roles can't be deleted or modified!";"Nuevo rol de usuario que puedes crear copiandolo de uno existente. Roles por defecto no pueden ser modificados o eliminados!";C;;T;N
"Delete Role";"Eliminar rol";C;;T;N
"Copy Role";"Copiar rol";C;;T;N
"Copy User Role";"Copiar el rol de usuario";C;;T;N
"Privileges";"Privilegios de roles de usuario";C;;T;N
"Users";"Usuarios en línea";C;;T;N
"Are you sure you want to delete role %s ?";"Seguro que quieres eliminar rol %s ?";C;;T;N
"Click to open sidebar";"Click para abrir barra lateral";C;;T;N
"Show in fron of windows";"Mostrar alante de ventanas";C;;T;N
"Show behind windows";"Mostrar atras de ventanas";C;;T;N
"Hide sidebar";"Esconder barra lateral";C;;T;N
"Are you sure you want to delete selected file?";"Seguro que quieres eliminar el archivo seleccionado?";C;;T;N
"File from common templates is used";"Archivo de plantilla común usado";C;;T;N
"Create specific file for this theme";"Crea archivo específico para este tema";C;;T;N
"Edit this file";"Editar este archivo";C;;T;N
"Delete this file";"Eliminar este archivo";C;;T;N
"Content";"CONTENIDO";C;;T;N
"Are you sure you want to remove selected item?";"Seguro que quieres quitar lo seleccionado?";C;;T;N
"Edit user profile";"Editar perfil de usuario";C;;T;N
"Sunday";"domingo";B;;T;N
"Monday";"lunes";B;;T;N
"Tuesday";"martes";B;;T;N
"Wednesday";"miércoles";B;;T;N
"Thursday";"jueves";B;;T;N
"Friday";"viernes";B;;T;N
"Saturday";"sábado";B;;T;N
"January";"enero";C;;T;N
"February";"febrero";C;;T;N
"March";"marzo";C;;T;N
"April";"abril";C;;T;N
"May";"mayo";C;;T;N
"June";"junio";C;;T;N
"July";"julio";C;;T;N
"August";"agosto";C;;T;N
"September";"septiembre";C;;T;N
"October";"octubre";C;;T;N
"November";"noviembre";C;;T;N
"December";"diciembre";C;;T;N
"Confirmation required";"Confirmación requerida";C;;T;N
"Checkbox";"Casilla";C;;T;N
"Add field";"Agregar campo";C;;T;N
"Are you sure you want to delete selected field(s)?";"Está seguro que desea eliminar los campos seleccionados?";C;;T;N
"Information";"Información";C;;T;N
"Previous";"Previo";C;;T;N
"read more";"leer más";C;;T;N
"Start";"Inicio";C;;T;N
"details";"detalles";B;;T;N
"Add to Quick Launch";"Agregar a Arranque Rápido (Quick Launch)";C;;T;N
"Click here to see hover banner";"Haga clic aquí para ver banner hover";S;;T;N
"You can set that the click from this URL will belong to a selected channel, banner or campaign. If you don't select anything, the default campaign will be used.";"Se puede establecer que el clic desde esta URL pertenecen a un canal seleccionado,
  bandera o la campaña. Si usted no selecciona nada, la campaña se utilizará por defecto.";S;affiliate;T;N
"Change the look of these pages by choosing from our different themes, or customize it by adjusting the easy-to-use templates.</span>
			<br/>
			Easily change logo in your merchant panel. Remove this text by editing the file /themes/default/header.stpl";"Cambiar el aspecto de estas páginas mediante la elección de nuestros temas diferentes que son facil de usar. </span>
			<br/>
			Cambia fácilmente el logotipo en el panel de comerciante. Quitar este texto al editar el archivo /temas/default/header.stpl";S;affiliate;T;N
"If any of these items are not supported, your system does not meet the minimum requirements for installation. 
Please take appropriate actions to correct the errors. Failure to do so could lead to your PAP installation 
not functioning properly";"Si alguno de estos artículos no son compatibles, su sistema si no cumple los requisitos mínimos para su instalación.
Por favor, tome las medidas oportunas para corregir los errores. De lo contrario, podría dar lugar a la instalación de PAP
no funciona correctamente";S;;T;N
"Create your merchant (admin) account for login to the program.<br/>
All the fields below are mandatory. Please remember your username and password, you will need them when you'll want to log in to your merchant panel.";"Crear una cuenta (admin) para el acceso al programa de afiliados.<br/>
Todos los campos son obligatorios. Por favor, recuerde su nombre de usuario y una contraseña, los necesitará cuando usted desea acceder a su Panel de Control.";S;;T;N
"Create database for your PAP installation first and then fill the database access information below.<br/>
The database can be usually created in your webhosting control panel. If you have problems with it, contact your webhosting support for the correct database information.";"Crear base de datos para su instalación PAP primero y luego llene el acceso a la información de base de datos a continuación. <br/>
La base de datos puede ser por lo general crea en su panel de control webhosting. Si tiene problemas con él, póngase en contacto con su apoyo webhosting por la información base de datos correcta. ";S;;T;N
"These are the recommended settings for PHP in order to ensure full compatibility with PAP.
PAP will still operate even if your settings do not match.";"Estos son los ajustes recomendados de PHP con el fin de garantizar la plena compatibilidad con PAP.
PAP seguirá funcionando incluso si su configuración no coincide.";S;;T;N
"Thank you for choosing Post Affiliate Pro! We hope you have as much fun using this
program as we did creating it.";"Gracias por elegir Post Affiliate Pro! Esperamos que haya tan divertido de usar este
programa como fue creandolo.";S;;T;N
"Options";"Opciones";S;merchant;T;N
"This campaign is still not saved and not active. 
If you completed the configuration, you can finish it using the button below.
Finization means that the campaign will be save and becomes active in the system.";"Esta campaña aún no está guardado y no activo.
Si usted ha completado la configuración, usted puede acabar con el botón de abajo.
Finization significa que la campaña se guarda y se vuelve activo en el sistema.";S;merchant;T;N
"Here you can change the names of tracking parameters that are used in affiliate URLs.
    For example, instead of www.yoursite.com/?<strong>a_aid</strong>=12345<br/>
    you can have www.yoursite.com/?<strong>ref</strong>=12345 or any name of your choice.<br/>
    Note: If you change parameter names, you should tell your affiliates to change their existing links because old parameter names will not work.
	<br/>
    It is recommended to keep default parameter names if you don't have any reason to change it.";"Aquí puede cambiar los nombres de los parámetros de seguimiento que se utilizan en las direcciones URL de afiliados.
    Por ejemplo, en lugar de www.yoursite.com/?<strong>a_aid</strong>=12345<br/>
    usted puede tener www.yoursite.com/?<strong>ref</strong>=12345 o cualquier nombre que desee. <br/>
    Nota: Si cambia los nombres de parámetro, debe informar a sus afiliados para cambiar sus vínculos existentes, porque los viejos nombres de parámetros no funcionará.
<br/>
    Se recomienda mantener los nombres por defecto parámetro si usted no tiene ninguna razón para cambiarlo.";S;merchant;T;N
"<h3>Signup Form design</h3>
The design can be divided into several parts. The form itself is displayed using template. Look of the whole page is controlled by theme and it's templates.";"<h3>Diseño de Formulario de Registro</h3>
El diseño se puede dividir en varias partes. La forma en sí se muestra usando plantilla. Mira de toda la página está controlada por los lemas y las plantillas.";S;merchant;T;N
"Main image";"La imagen principal";C;;T;N
"Thumbnail image";"La imagen en miniatura";C;;T;N
"Background opacity";"La opacidad del fondo";C;;T;N
"Hover";"Hover";C;;N;N
"Cron job is not running";"Trabajo Cron no se ejecuta al momento";S;merchant;T;N
"Error during installing templates (%s)";"Error durante la instalación de plantillas (%s)";S;;T;N
"This command will run job that is necessary when you generate recurring commmissions and some other features.";"Este comando se ejecutará trabajo que es necesario cuando se generan recurrentes commmissions y algunas otras características.";S;merchant;T;N
"If you deactivate this feature, all rotator banners will be deleted. Are you sure you want to deactivate this feature?";"Si desactiva esta función, todos los banners rotador serán eliminados. ¿Estás seguro de que desea desactivar esta función? ";B;merchant;T;N
"If you deactivate this feature, all hover banners will be deleted. Are you sure you want to deactivate this feature?";"Si desactiva esta función, todos los banners hover serán eliminados. ¿Estás seguro de que desea desactivar esta función? ";B;merchant;T;N
"Cron Job Integration";"Integración de los trabajos Cron";C;merchant;T;N
"CronJobIntegrationDescription";"CronJobIntegrationDescription";C;merchant;N;N
"Recurring commissions require cron job which is not running now. Please set it up in Tools -> Integration -> Cron Job Integration";"Comisiones recurrentes requieren tareas cron que no se está ejecutando ahora. Por favor, configurar en Herramientas -> Integración -> Integración de los trabajos Cron";S;;T;N
"Could not seek file";"No se puede buscar el archivo";S;;T;N
"Assign non-referred affiliate to";"Asignar Afiliado sin referente a";B;merchant;T;N
"Are you sure you want to select this theme for new affiliates?";"¿Está seguro que desea seleccionar este tema para nuevos afiliados?";C;merchant;T;N
"Apply also for existing affiliates";"Se aplican también para los afiliados existentes";C;merchant;T;N
"Deleting campaign causes that all its banners, transactions and stats will be deleted.";"Eliminación de campaña  causa que todas sus banners, las transacciones y las estadísticas seán borradas.";C;merchant;T;N
