source;translation;type;module;status;customer
"LogsListDescription";"Liste over hendelser registrert av systemet.<br/>De kan hjelpe deg å feilsøke med sporing, bare aktiver feillogging og du vil se hver handling i systemet.";C;merchant;T;N
"Info";"Info";C;;T;N
"Warning";"Advarsel";C;;T;N
"Error";"Feil";B;;T;N
"Critical";"Kritisk";C;;T;N
"Send";"Send";C;;T;N
"* Specify E-Mail Addresses";"* Spesifiser Epost adresser";C;merchant;T;N
"Define another filter";"Definer et annet filter";C;merchant;T;N
"E-Mail addresses";"Epostadresser";C;merchant;T;N
"Select predefined filter";"Velg forhåndsdefinert filter";C;merchant;T;N
"Label as paid payment";"Merk som utbetalt betaling";C;merchant;T;N
"Label as paid";"Merk som utbetalt";C;merchant;T;N
"PayAffiliatesDescription";"Liste over alle provisjoner som venter på å bli utbetalt.";C;merchant;T;N
"Period from";"Periode fra";C;merchant;T;N
"Period to";"Periode til";C;merchant;T;N
"No method";"Ingen metode";C;merchant;T;N
"Add payout option";"Legg til utbetalingsvalg";C;merchant;T;N
"Are you sure you want to delete the selected payout option?";"Er du sikker på at du vil slette valgte utbetalingsvalg?";C;merchant;T;N
"add payout balance";"legg til utbetalingsbalanse";C;merchant;T;N
"remove payout balance";"fjern utbetalingsbalanse";C;merchant;T;N
"PayoutsByAffiliateDescription";"Historikk over utbetalinger til dine affiliater, oppdelt på affiliatenivå";C;merchant;T;N
"PayoutsHistoryDescription";"Historikk over alle utbetalinger til dine affiliater.";C;merchant;T;N
"Payouts Overview";"Utbetalingsoversikt";C;merchant;T;N
"PayoutsOverviewDescription";"Oversikt over dine utbetalinger – provisjoner som venter på å bli utbetalt";C;merchant;T;N
"Apply";"Utfør";C;;T;N
"Please select at least one data line";"Velg minst en datalinje";C;merchant;T;N
"You cannot have the same data for both data lines";"Du kan ikke ha samme data for begge datalinjene";C;merchant;T;N
"Are you sure to delete selected click(s)?";"Er du sikker på at du vil slette valgte klikk?";C;merchant;T;N
"Delete older than";"Slett eldre enn";C;;T;N
"Are you sure you want to delete selected clicks?";"Er du sikker på at du vil slette valgte klikk?";C;merchant;T;N
"One week";"En uke";C;;T;N
"Two weeks";"To uker";C;;T;N
"One month";"En måned";C;;T;N
"Referrer url";"Referrer url";B;merchant;T;N
"Transaction details";"Transaksjonsdetaljer";C;merchant;T;N
"Tracking details";"Sporingsdetaljer";C;merchant;T;N
"Transaction type";"Transaksjonstype";B;merchant;T;N
"Compute commissions";"Beregn provisjon";C;merchant;T;N
"You need to choose affiliate to compute automatic commissions!";"Du må velge affiliate for å beregne automatiske provisjoner!";C;merchant;T;N
"You need to choose campaign to compute automatic commissions!";"Du må velge kampanje for å beregne automatiske provisjoner!";C;merchant;T;N
"You need to choose the transaction type to compute automatic commissions!";"Du må velge transaksjonstype for å beregne automatiske provisjoner!";C;merchant;T;N
"Add transaction";"Legg til transaksjon";C;merchant;T;N
"Are you sure want to delete selected commission?";"Er du sikker på at du vil slette valgte provisjon?";C;;T;N
"Add commission";"Legg til provisjon";C;merchant;T;N
"Are you sure you want to change status of selected commission(s)?";"Er du sikker på at du vil endre status til valgte provisjon(er)?";C;merchant;T;N
"Pay commissions";"Utbetal provisjon";C;merchant;T;N
"TransactionsListDescription";"Liste over alle provisjoner (transaksjoner) registrert av systemet.<br/>Bare transaksjonene med provisjon er registrert her, og klikk-per-provisjoner (hvis du bruker dem) er gruppert i en oppføring.";C;merchant;T;N
"Transactions overview";"Transaksjonsoversikt";C;merchant;T;N
"TransactionsOverviewDescription";"Oversikt over dine provisjoner (transaksjoner) som er generert";C;merchant;T;N
"Signup";"Påmelding";B;;T;N
"Terms & conditions";"Vilkår";B;;T;N
"Theme";"Theme";B;;T;N
"Gadgets";"Gadgets";C;;T;N
"Wallpaper";"Wallpaper";C;;T;N
"Proxy Server";"Proxy server";C;;T;N
"Panel settings";"Innstilling panel";C;;T;N
"PanelSettingsDescription";"Innstillinger for ditt kontrollpanel";C;;T;N
"Port number";"Portnummer";C;;T;N
"Proxy User";"Proxy bruker";C;;T;N
"Are you sure you want to select this theme? Restart of the application is needed after theme change";"Er du sikker på at du vil velge dette theme? Restart av applikasjon er nødvendig etterpå";C;;T;N
"Delete wallpaper";"Slett wallpaper";C;;T;N
"Are you sure you want to delete this wallpaper";"Er du sikker på at du vil slette denne wallpaper";C;;T;N
"Select background color";"Velg bakgrunnsfarge";C;;T;N
"Centered";"Sentrert";C;;T;N
"Tiled";"Tiled";C;;T;N
"Stretched";"Strukket";C;;T;N
"Position";"Posisjon";C;;T;N
"Double click to edit";"Dobbeltklikk for å redigere";C;;T;N
"The following constant(s) are mandatory and have to be in the template:";"Følgende konstanter er påkrevd, og må være i templaten:";C;;T;N
"The following constant(s) are misspelled or are in template more than once:";"Følgende konstanter er galt stavet eller er i templaten mer enn en gang:";C;;T;N
"Add custom filter field";"Legg til felt for egendefinert filter";C;;T;N
"Yesterday";"Igår";B;;T;N
"Last 7 days";"Siste 7 dager";B;;T;N
"This week (mon-sun)";"Denne uken (man-søn)";C;;T;N
"Last week (mop-sun)";"Sist uke (man-søn)";C;;T;N
"Last working week (mon-fri)";"Siste arbeidsuke (man-fre)";C;;T;N
"Last month";"Siste måned";B;;T;N
"Last year";"Siste året";B;;T;N
"Last 30 days";"Siste 30 dager";C;;T;N
"Last 90 days";"Siste 90 dager";C;;T;N
"Select date preset";"Velg dato";C;;T;N
"Select custom date";"Velg egendefinert dato";C;;T;N
"Are you sure you want to delete selected filter preset?";"Er du sikker på at du vil slette valgte filterpreset?";C;;T;N
"Search";"Søk";B;;T;N
"Clear filter";"Rens filter";C;;T;N
"Save filter";"Lagre filter";C;;T;N
"Delete filter";"Slett filter";C;;T;N
"Show filter";"Vis filter";C;;T;N
"Hide filter";"Skjul filter";C;;T;N
"advanced filter";"avansert filter";C;;T;N
"advanced search";"avansert søk";C;;T;N
"has to be valid date";"må være en gyldig dato";C;;T;N
"has to be integer";"må være integer";C;;T;N
"has to be greater than %s and lower than %s";"må være større enn %s og mindre enn %s";C;;T;N
"has to be number";"må være et nummer";C;;T;N
"DD";"DD";C;;T;N
"MM";"MM";C;;T;N
"YYYY";"YYYY";C;;T;N
"Change Flash SWF";"Endre Flash SWF";C;;T;N
"Delete Flash SWF";"Slett Flash SWF";C;;T;N
"FLASH not uploaded";"FLASH ikke opplastet";C;;T;N
"Change image";"Endre bilde";C;;T;N
"Delete image";"Slett bilde";C;;T;N
"Upload";"Last opp";C;;T;N
"Retype password again";"Gjenta passord";C;;T;N
"Bold Ctrl+B";"Bold Ctrl+B";C;;T;N
"Italic Ctrl+I";"Italic Ctrl+I";C;;T;N
"Underline Ctrl+U";"Underline Ctrl+U";C;;T;N
"Subscript";"Subscript";C;;T;N
"Superscript";"Superscript";C;;T;N
"Justify left Ctrl+L";"Justify venstre Ctrl+L";C;;T;N
"Justify center Ctrl+E";"Justify senter Ctrl+E";C;;T;N
"Justify right Ctrl+R";"Justify høyre Ctrl+R";C;;T;N
"Select foreground color";"Velg forgrunnsfarge";C;;T;N
"Strike through";"Strike through";C;;T;N
"Indent";"Indent";C;;T;N
"Outdent";"Outdent";C;;T;N
"Horizontal rule";"Horisontal regel";C;;T;N
"Ordered list";"Sortert liste";C;;T;N
"Unorderedlist";"Usortert liste";C;;T;N
"Insert external image";"Sett inn eksternt bilde";C;;T;N
"Enter an image URL:";"Tast inn en URL til et bilde:";C;;T;N
"Remove link";"Fjern link";C;;T;N
"Remove formating";"Fjern formatering";C;;T;N
"Change Font";"Endre Font";C;;T;N
"Set style of selected text";"Sett stil på valgt tekst";C;;T;N
"Title 1";"Tittel 1";C;;T;N
"Title 2";"Tittel 2";C;;T;N
"Title 3";"Tittel 3";C;;T;N
"Source code";"Kildekode";C;;T;N
"Path";"Sti";C;;T;N
"Change Font Size";"Endre skriftstørrelse";C;;T;N
"XX-Small";"XX-Liten";C;;T;N
"X-Small";"X-Liten";C;;T;N
"Small";"Liten";C;;T;N
"Medium";"Medium";C;;T;N
"Large";"Stor";C;;T;N
"X-Large";"X-Stor";C;;T;N
"XX-Large";"XX-Stor";C;;T;N
"Gadget Url";"Gadget Url";C;;T;N
"Add gadget";"Legg til gadget";C;;T;N
"AddGadgetDescription";"Gadgets er små applikasjoner som kan kjøre på skrivebordet eller i et sidepanel.<br/>Bortsett fra dine egne gadgets kan du bruke de fleste av gadgets fra Netvibes eller iGoogle.";C;;T;N
"Add Application Gadget";"Legg til applikasjons Gadget";C;;T;N
"Add Custom Gadget";"Legg til egendefinert gadget";C;;T;N
"Edit gadget";"Rediger gadget";C;;T;N
"Gadget does ";"Gadget gjør";C;;T;N
"10 min";"10 min";C;;T;N
"20 min";"20 min";C;;T;N
"30 min";"30 min";C;;T;N
"45 min";"45 min";C;;T;N
"1 hour";"1 time";C;;T;N
"Never";"Aldri";C;;T;N
"Hidden";"Skjult";C;;T;N
"Desktop";"Skrivebord";C;;T;N
"Sidebar";"Sidepanel";C;;T;N
"Are you sure you want to delete selected gadget?";"Er du sikker på at du vil slette valgte gadget?";C;;T;N
"Application Specific";"Applikasjon spesielt";C;;T;N
"Essential";"Essensiell";C;;T;N
"All gadgets";"Alle gadgets";C;;T;N
"News";"Nyheter";B;;T;N
"Fun & Games";"Moro & Spill";C;;T;N
"Sports";"Sport";C;;T;N
"Lifestyle";"Livsstil";C;;T;N
"Technology";"Teknologi";C;;T;N
"Politics";"Politikk";C;;T;N
"Add Gadget / Feed";"Legg til Gadget / Feed";C;;T;N
"Save modified rows";"Lagre endrede rader";C;;T;N
"Edit view";"Rediger visning";C;;T;N
"Export to csv";"Eksporter til csv";C;;T;N
"of";"av";B;;T;N
"First page";"Første side";C;;T;N
"Previous page";"Forrige side";C;;T;N
"Next page";"Neste side";C;;T;N
"Last page";"Siste side";C;;T;N
"Save as new view";"Lagre som ny visning";C;;T;N
"Delete view";"Slett visning";C;;T;N
"View Name";"Se navn";C;;T;N
"Records Per Page";"Oppføringer per side";C;;T;N
"Help";"Hjelp";C;;T;N
"HelpDescription";"HjelpBeskrivelse";C;;T;N
"Download";"Last ned";C;;T;N
"Comma";"Komma";C;;T;N
"Semicolon";"Semikolon";C;;T;N
"Tab";"Tab";C;;T;N
"CSV delimiter";"CSV delimiter";C;;T;N
"You have not selected export data";"Du har ikke valgt eksportdata";C;;T;N
"Server";"Server";C;;T;N
"My computer";"Min datamaskin";C;;T;N
"The source of import file";"Kilden til importert fil";C;;T;N
"Are you sure you want to delete all old records in selected module(s)?";"Er du sikker på at du vil slette elle gamle oppføringer i valgte modul(er)?";C;;T;N
"Minimize";"Minimere";C;;T;N
"Show list";"Vis liste";C;;T;N
"Undock";"Undock";C;;T;N
"Remember me on this computer";"Husk meg på denne datamaskinen";C;;T;N
"I forgot password";"Jeg har glemt passordet";C;;T;N
"Enter code from picture";"Tast inn koden fra bildet";C;;T;N
"Back to login";"Tilbake til innlogging";C;;T;N
"Delete all events";"Slett alle hendelser";C;;T;N
"Are you sure to delete all events?";"Er du sikker på at du vil slette alle hendelser?";C;;T;N
"Delete debug events";"Slett debughendelser";C;;T;N
"Are you sure to delete debug events?";"Er du sikker på at du vil slette debughendelser?";C;;T;N
"Attached files";"Vedlagte filer";C;;T;N
"Edit email template";"Rediger epost template";C;;T;N
"Edit selected template";"Rediger valgte template";C;;T;N
"Select Template";"Velg template";C;;T;N
"MailOutboxDescription";"Alle epost sendt av systemet er synlig her, sammen med deres status.";C;;T;N
"Sending";"Sender";C;;T;N
"Sent";"Sendt";C;;T;N
"Restart sending";"Restart sending";C;;T;N
"Do you want to delete selected mails?";"Er du sikker på at du vil slette valgte epost?";C;;T;N
"Delete selected";"Slett valgte";C;;T;N
"Restart selected";"Restart valgte";C;;T;N
"Send pending mails";"Send epost som venter";C;;T;N
"Send by mail() function";"Send med mail() function";C;;T;N
"Send by SMTP";"Send med SMTP";C;;T;N
"SMTP User name";"SMTP brukernavn";C;;T;N
"SMTP Password";"SMTP passord";C;;T;N
"SMTP TLS/SSL";"SMTP TLS/SSL";C;;T;N
"Send test message to email";"Send testmelding til epost";C;;T;N
"Save & Send Test Message";"Lagre & Send testmelding";C;;T;N
"Logout";"Logg ut";B;;T;N
"TextDirection(rtl or ltr)";"Retning på tekst (rtl or ltr)";C;;T;N
"Show desktop";"Vis skrivebord";C;;T;N
"Show desktop icon can't be removed.";"Vis skrivebord ikon kan ikke fjernes.";C;;T;N
"Are you sure you want to remove selected item from QuickLaunch?";"Er du sikker på at du vil fjerne valgte gjenstander fra QuickLaunch?";C;;T;N
"(s)";"(s)";C;;T;N
"Online users description";"Online brukere -  beskrivelse";C;;T;N
"Click to open sidebar";"Klikk for å åpne sidepanel";C;;T;N
"Show in fron of windows";"Vis foran vinduer";C;;T;N
"Show behind windows";"Vis bak vinduer";C;;T;N
"Hide sidebar";"Skjul sidepanel";C;;T;N
"Content";"Innhold";B;;T;N
"Are you sure you want to remove selected item?";"Er du sikker på at du vil fjerne valgte gjenstander?";C;;T;N
"Edit user profile";"Rediger brukerprofil";C;;T;N
"Sunday";"Søndag";B;;T;N
"Monday";"Mandag";B;;T;N
"Tuesday";"Tirsdag";B;;T;N
"Wednesday";"Onsdag";B;;T;N
"Thursday";"Torsdag";B;;T;N
"Friday";"Fredag";B;;T;N
"Saturday";"Lørdag";B;;T;N
"January";"Januar";C;;T;N
"February";"Februar";C;;T;N
"March";"Mars";C;;T;N
"April";"April";C;;T;N
"May";"Mai";C;;T;N
"June";"Juni";C;;T;N
"July";"Juli";C;;T;N
"August";"August";C;;T;N
"September";"September";C;;T;N
"October";"Oktober";C;;T;N
"November";"November";C;;T;N
"December";"Desember";C;;T;N
"Confirmation required";"Bekreftelse påkrevd";C;;T;N
"Mandatory";"Påkrevd";C;;T;N
"Optional";"Valgfritt";C;;T;N
"Number";"Antall";B;;T;N
"Checkbox";"Sjekkboks";C;;T;N
"ListBox";"ListBox";C;;T;N
"List of countries";"Liste over land";C;;T;N
"Add field";"Legg til felt";C;;T;N
"Are you sure you want to delete selected field(s)?";"Er du sikker på at du vil slette valgte felt?";C;;T;N
"Information";"Informasjon";C;;T;N
"read more";"les mer";C;;T;N
"Previous";"Forrige";C;;T;N
"Start";"Start";C;;T;N
"Maximize";"Maksimer";C;;T;N
"%s - Affiliate";"%s - Affiliate";S;affiliate;T;N
"Language translations";"Oversettelse av språk";B;;T;N
"Date added";"Lagt til dato";S;affiliate;T;N
"SCR";"SCR";S;merchant;T;N
"none active !";"ingen aktive !";S;;T;N
"file not exist";"Fil finnes ikke";B;;T;N
"Language code";"Språkkode";S;;T;N
"English name";"Engelsk navn";B;;T;N
"Translated";"Oversatt";B;;T;N
"Is default";"Er default";S;;T;N
"Is active";"Er aktiv";S;;T;N
"For date range";"For datoområdet";S;affiliate;T;N
"If you choose channel, the banner code will have channel tracking code included, and also statistics will be displayed for this channel";"Hvis du velger kanal, vil bannerkoden ha kode til kanalsporing inkludert, og også statistikk vil bli vist for denne kanalen";S;affiliate;T;N
"Campaign: ";"Kampanje: ";B;;T;N
"Banner stats";"Bannerstatistikk";S;affiliate;T;N
"Impressions:";"Visninger:";S;;T;N
"Clicks:";"Klikk:";S;;T;N
"CTR:";"CTR:";S;affiliate;T;N
"Sales:";"Salg:";S;affiliate;T;N
"Commissions:";"Provisjoner: ";S;affiliate;T;N
"SCR (sales / clicks):";"SCR (salg / klikk):";S;affiliate;T;N
"affiliates in your program.";"affiliater i ditt program.";S;merchant;T;N
"ClicksTrackingDescription";"Klikk (referral) sporing gjenkjenner hvilken affiliate som refererte den besøkende som kom fra en eller annen URL eller klikket på banner.";B;merchant;T;N
"Exported files";"Eksporterte filer";B;;T;N
"Upload custom language";"Last opp egendefinert språk";S;;T;N
"Advanced options ";"Avanserte valg";C;affiliate;T;N
"Hide";"Skjul";C;;T;N
"Get";"Se";C;affiliate;T;N
"Download PDF";"Last ned PDF";C;affiliate;T;N
"banner code";"bannerkode";C;affiliate;T;N
"Show normal link version";"Vis normal link versjon";C;affiliate;T;N
"Show DirectLink version";"Vis DirekteLink versjon";C;affiliate;T;N
"Show HTML version";"Vis HTML versjon";C;affiliate;T;N
"Show XHTML version";"Vis XHTML versjon";C;affiliate;T;N
"for channel: ";"for kanal: ";C;affiliate;T;N
"Show PDF preview";"Vis PDF forhåndsvisning";C;merchant;T;N
"Export files";"Eksporter filer";C;;T;N
"ExportFilesDescription";"Liste over eksporterte filer. Trykk refresh knappen hvis du ikke ser denne listen.";C;;T;N
"Languages";"Språk";B;;T;N
"Debugging settings";"Innstilling for debugging";C;merchant;T;N
"Are you sure you want to delete selected file(s)?";"Er du sikker på at du vil slette valgte fil(er)?";C;;T;N
"Import language";"Importer språk";C;;T;N
"Import new language into your account";"Importer nytt språk inn i din konto";C;;T;N
"File(s) %s was successfully deleted";"Fil(er) %s ble slettet";S;;T;N
"Could not delete %s file(s)";"Kunne ikke slette %s fil(er)";S;;T;N
"Plugin was successfully activated";"Plugin ble aktivert";S;;T;N
"Plugin was successfully deactivated";"Plugin ble deaktivert";S;;T;N
"General";"Generell";B;merchant;T;N
"Drop modules";"Dropp moduler";S;merchant;T;N
"Logo";"Logo";C;merchant;T;N
"Are you sure you want to deactivate this plugin?";"Er du sikker på at du vil deaktivere denne plugin?";C;;T;N
"Are you sure you want to activate this plugin?";"Er du sikker på at du vil aktivere denne plugin?";C;;T;N
"Activate";"Aktiver";C;;T;N
"Deactivate";"Deaktiver";C;;T;N
"Plugins";"Plugins";C;;T;N
"PluginsDescription";"Plugins og moduler som kan forbedre eller endre oppførselen til systemet, eller legg til ny funksjonalitet.";C;;T;N
"Path to server file";"Sti til serverfil";C;;T;N
"You have not selected file";"Du har ikke valgt fil";C;;T;N
"Author";"Forfatter";B;;T;N
"Version";"versjon";B;;T;N
"Language metadata not defined %s";"Språk metadata ikke definert %s";S;;T;N
"Imported";"Importert";S;;T;N
"N/A or Undefined";"N/A eller udefinert";C;merchant;T;N
"Author: ";"Forfatter: ";C;;T;N
"Include payout options in signup form";"Inkluder utbetalingsvalg i påmeldingsskjemaet";C;merchant;T;N
"Force choosing payout option";"Tving valg av utbetalingsmetode";C;merchant;T;N
"Failed to set default language with error: %s";"Feilet å sette standard språk med feil: %s";S;;T;N
"Language %s set as default.";"Språk %s satt som default.";S;;T;N
"Source message can't be empty in file %s";"Kildemelding kan ikke være tom i filen %s";S;;T;N
"Clean Install";"Ren installasjon";S;;T;N
"Check if you want to display payout options in your signup form";"Sjekk om du vil vise utbetalingsvalg i ditt påmeldingskjema";S;merchant;T;N
"Signup form template";"Template for påmeldingsskjema";S;merchant;T;N
"Active theme";"Aktivt theme";S;merchant;T;N
"Other available themes";"Andre tilgjengelige themes";S;merchant;T;N
"You can choose from the themes below. Click on <strong>Select this theme</strong> to set it as a new default theme.";"Du kan velge fra themes nedenfor. Klikk på <strong>Velg dette theme</strong> for å sette det som et nytt default theme.";S;merchant;T;N
"All (allow user to choose)";"Alle (tillat bruker å velge)";C;merchant;T;N
"Default payout option";"Standard valg for utbetaling";C;merchant;T;N
"Display payout option(s)";"Vis utbetalingsvalg";C;merchant;T;N
"If checked, user has to fill the payout option fields";"Hvis valgt, må brukeren fylle ut valgene for utbetaling";C;merchant;T;N
"Enter the text of yout terms & conditions";"Tast inn teksten på dine avtalevilkårter";C;merchant;T;N
"Force acceptance of T & C";"Tving akseptering av avtalevilkår";C;merchant;T;N
"If checked, affiliate will have to check that he agrees with Terms & conditions of your affiliate program";"Hvis satt må affiliaten merke av i sjekkboks for at han godtar avtalevilkårene for affiliateprogrammet";C;merchant;T;N
"OverwriteCookiesDesc";"Når en besøkende klikker på en affiliates banner, blir informasjonen lagret i cookie. Hvis den besøkende senere klikker på en banner fra en annen affiliate, kan systemet overskrive den forrige cookie eller ikke.
Hvis cookie blir overskrevet, vil linken som sist ble klikket motta provisjonen. 
Hvis den ikke blir overskrevet, vil den første affiliaten motta provisjonen, og referrals som registreres senere tas ikke med.";C;merchant;T;N
"DeleteCookiesDesc";"Hvis satt, vil systemet slette cookie etter salget/ transaksjonen. Dette betyr at affiliaten ikke vil motta provisjon for senere salg fra hans besøkende. Som standard, cookie blir ikke slettet og affiliaten mottar provisjon for alle fremtidige ordrer fra de besøkende han refererte.";C;merchant;T;N
"Enter URL of your normal website. It will be used to display general affiliate link in affiliate pannel.";"Tast inn URL til din normale webside. Den vil brukes til å vise generell affiliatelink i affiliatepanelet.";C;merchant;T;N
"TrackByIpDesc";"Spor referrals ved hjelp av IP adresse hvis ingen cookie er funnet. Systemet vil sjekke seneste klikk fra den samme IP adressen som salg, innenfor en gitt tidsperiode, og generere provisjon for affiliaten som refererte klikket.";C;merchant;T;N
"Affiliate for not referred commission";"Affiliate for ikke referert provisjon";C;merchant;T;N
"SaveUnreferredSaleDesc";"Hvis ingen affiliate refererte salg / lead, lagre provisjonen til standard affiliate, valgt nedenfor. Dette kan brukes for å spore alle salgene, ikke bare de som er referert av affiliater.";C;merchant;T;N
"Support DirectLink linking";"Aktiver DirekteLink linking";C;merchant;T;N
"Could not validate license. Reason: %s";"Kunne ikke validere lisens. Årsak: %s";S;;T;N
"License ID";"Lisens ID";C;;T;N
"Operation";"Operasjon";S;merchant;T;N
"Tracking options saved";"Sporingsvalg lagret";S;merchant;T;N
"Source message";"Kildemelding";B;;T;N
"Translation";"Oversettelse";B;;T;N
"Module";"Modul";S;;T;N
"Additional data";"Tilleggsdata";S;affiliate;T;N
"Banner name: ";"Bannernavn: ";S;affiliate;T;N
"or";"eller";S;;T;N
"Currently online:";"Online nå:";S;merchant;T;N
"Language metadata";"Språk metadata";B;;T;N
"No language selected";"Ingen språk er valgt";B;;T;N
"Currently active plugins";"Nåværende aktive plugins";S;;T;N
"ProxyServer";"ProxyServer";S;;T;N
"DirectLink";"DirekteLink";C;affiliate;T;N
"Display banner statistics";"Vis bannerstatistikk";C;affiliate;T;N
"Channel: ";"Kanal: ";C;;T;N
"Banner: ";"Banner: ";C;;T;N
"Are you sure you want to do this operation on the table?";"Er du sikker på at du vil utføre denne operasjonen på tabellen?";C;merchant;T;N
"Active wallpaper can not be deleted";"Aktiv wallpaper kan ikke slettes";C;;T;N
"Upload failed with error: %s";"Opplastning feilet med feil: %s";C;;T;N
"Data are cached";"Data er cached";C;;T;N
"Exported file you can download here";"Eksportert fil kan lastes ned her";C;;T;N
"Save language metadata";"Lagre språk metadata";C;;T;N
"Your affiliate program name. It can be your company name if you want. This name can be visible in the signup form (depends on theme).";"Navnet på ditt affiliateprogram. Det kan være ditt navnet på din bedrift hvis du vil. Dette navnet kan være synlig i påmeldingskjemaet (avhengig av theme).";C;merchant;T;N
"If checked, the invoice will be generated for every payment you make. Both affiliates and you will be able to check the invoice in the payouts history.";"Hvis avkrysset, vil fakturaer bli generert for hver utbetaling du foretar. Både affiliater og du vil være i stand til å sjekke fakturaen i utbetalingshistorikken.";C;merchant;T;N
"Support VAT";"Aktiver MVA";C;merchant;T;N
"If checked, your affiliates from EU countries will be able to specify their VAT number and percentage.<br/>Also, for these affiliates the payouts are computed together with the VAT.";"Hvis sjekket, vil dine affiliater fra EU land, være i stand til å spesifisere deres MVA nummer og prosent.<br/>MVA regnes med i kalkuleringen av utbetalingen";C;merchant;T;N
"Default VAT percentage used if affiliate doesn;t enter his own percentage";"Standard MVA prosent, brukt hvis affiliate ikke taster inn sin egen sats";C;merchant;T;N
"Defines how the final payout amount should be computed.<br/>If VAT is added to the commissions, the commission amount will be increased with VAT part.";"Definer hvordan den endelige utbetalingen bør kalkuleres.<br/>Hvis MVA er lagt til provisjonen, vil mva bli lagt til provisjonsbeløpet";C;merchant;T;N
"Impressions raw/unique";"Visninger alle / unike";S;affiliate;T;N
"Clicks raw/unique";"Klikk alle / unike";S;affiliate;T;N
"Sales total";"Salg totalt";S;;T;N
"Banner with id '";"Banner med id '";S;;T;N
"Affiliate is not defined";"Affiliate er ikke definert";S;;T;N
"User is not affiliate";"Bruker er ikke affiliate";S;;T;N
"Channel ID";"Kanal ID";S;;T;N
"Merchant";"Merchant";S;;T;N
"Default language has to be active !";"Standard språk må være aktivt !";S;;T;N
"Column %s must be number (%s given)";"Kolonne %s må være et nummer (%s oppgitt)";S;;T;N
"Column %s not defined in input data for csv file %s.";"Kolonne %s er ikke definert i input data for csv filen %s.";S;;T;N
"Language code %s is already used in your installation";"Språkkode %s er allerede i bruk i din installasjon";S;;T;N
"New language with code %s created";"Nytt språk med kode %s opprettet";S;;T;N
"Language Name";"Navn på språk";S;;T;N
"Translated [%]";"Oversatt [%]";S;;T;N
"Is custom";"Er egendefinert";S;;T;N
"You can find the license ID in your member's panel. The license will be valid for the domain where you are currently installing the product.";"Du kan finne lisens ID i ditt medlems panel. Lisensen er gyldig for domenet hvor du nå installerer produktet.";S;;T;N
"License agreement";"Lisensavtale";S;;T;N
"System Requirements";"Systemkrav";S;;T;N
"The installation finished successfully. Thank you for choosing our product.";"Installasjonen ble vellykket fullført. Takk for at du valgte oss.";S;;T;N
"Click here to go to introduction screen";"Klikk her for å gå til introduksjonen";S;;T;N
"Internal error.";"Intern feil.";S;;T;N
"Recommended Settings";"Anbefalte innstillinger";S;;T;N
"Welcome message";"Velkomstmelding";B;;T;N
"Source";"Kilde";S;merchant;T;N
"You uploaded language file with following metadata:";"Du lastet opp språkfil med følgende metadata:";S;;T;N
"Uploaded language file";"Lastet opp språkfil";S;;T;N
"If language metadata are correct, you can start import.";"Hvis metadata for språk er korrekt, kan du starte import.";S;;T;N
"You have to agree with the license.";"Du må godta lisensen";C;;T;N
"I Agree with the license";"Jeg godtar lisensen";C;;T;N
"Check Requirements";"Sjekk krav";B;;T;N
"Welcome info";"Velkomstinformasjon";C;affiliate;T;N
"Home template";"Hjem template";C;affiliate;T;N
"Affiliate manager template";"Affiliate manager template";C;affiliate;T;N
"Home edit";"Rediger Hjem (hovedsiden)";C;affiliate;T;N
"Channel stats report";"Rapport over kanalstatistikk";B;;T;N
"ChannelStatsReportDescription";"Rapporten viser ytelsen for kanaler definert i dine bannere";C;affiliate;T;N
"Add message to this transaction (optional)";"Legg til melding til denne transaksjonen (valgfritt)";C;merchant;T;N
"Unknown tracking";"Ukjent sporing";C;merchant;T;N
"Manually created";"Manuelt opprettet";C;merchant;T;N
"Lifetime referral";"Levetid referral";C;merchant;T;N
"More info";"Mer info";C;;T;N
"Failed to add link - invalid url";"Feilet å legge til link - ugyldig url";C;;T;N
"Open in same window/frame";"Åpne i samme vindu/frame";C;;T;N
"Open in new window/frame (_blank)";"Åpne i nytt vindu/frame (_blank)";C;;T;N
"Open in parent window/frame (_parent)";"Åpne i parent vindu/frame (_parent)";C;;T;N
"Open in top window/frame (_top)";"Åpne i toppvindu/frame (_top)";C;;T;N
"Target";"Mål";C;;T;N
"Class";"Klasse";C;;T;N
"Add Link";"Legg til link";C;;T;N
"Start import";"Start importering";C;;T;N
"Create language";"Opprett språk";C;;T;N
"Deprecated";"Utgått";C;;T;N
"Not translated";"Ikke oversatt";C;;T;N
"Client";"Klient";C;;T;N
"Client+Server";"Klient+Server";C;;T;N
"All translations";"Alle transaksjoner";C;;T;N
"System translations";"Systemoversettelser";C;;T;N
"Custom translations";"Egendefinerte oversettelser";C;;T;N
"Edit language";"Rediger språk";C;;T;N
"Translations";"Oversettelser";C;;T;N
"Create own language";"Opprett eget språk";C;;T;N
"Create new language";"Opprett nytt språk";C;;T;N
"Error during copy of sample image %s.";"Feil under kopiering av testbilde %s.";S;;T;N
"Update";"Oppdater";B;;T;N
"Done";"UTFØRT";S;;T;N
"Logins history";"Innloggingshistorikk";B;;T;N
"AutoRefresh saved";"AutoRefresh lagret";S;;T;N
"Creating Account Directory";"Oppretter kontokatalog";S;;T;N
"Creating Account";"Opprett konto";S;;T;N
"Initializing Account";"Initisierer konto";S;;T;N
