source;translation;type;module;status;customer
"To pay the commissions click on";"Щоб сплатити комісії клікніть";B;merchant;T;N
"Troubleshooting";"Пошук та усунення несправностей";B;merchant;T;N
"Check if you have your tracking codes on place";"Перевірте, чи на місці коди відстеження";S;merchant;T;N
"Tracking codes seem to be in place and correct, yet the clicks or sales are still not tracked";"Коди відстеження здається на місці та в порядку, але кліки або продажу все одно не відстежуються";S;merchant;T;N
"Turn on debugging";"Увімкніть режим налагодження";S;merchant;T;N
"Make test click or sale";"Зробіть контрольний клік або продаж";S;merchant;T;N
"Check Event log for the logged actions";"Перевірте Лог подій на наявність записаних дій";S;merchant;T;N
"VAT settings";"Налаштування ПДВ";S;merchant;T;N
"Payout invoice - VAT version";"Рахунок на виплату - версія з ПДВ";B;merchant;T;N
"Additional info";"Додаткова інформація";B;;T;N
"Here you can add any UWA compatible gadget from google or netvibes or RSS feed not listed in our library. To add gadget, define name and input URL to gadget definition file.";"Тут Ви можете додати будь-який (сумісний з Universal Widget API) гаджет c Google, Netvibes або RSS-стрічку, не вказану в нашій бібліотеці. Щоб додати гаджет, вкажіть його назву та URL-адресу файлу визначення гаджета. ";S;;T;N
"Edit available values";"Редагувати доступні значення";B;;T;N
"Values are newline separated";"Значення поділяються новими рядками";S;;T;N
"Banner or link not selected, please select first.";"Банер або посилання не вибрані, спочатку зробіть вибір.";S;merchant;T;N
"First data line";"Перший рядок";S;;T;N
"Second data line";"Другий рядок";S;;T;N
"from";"від";B;;T;N
"to";"до";B;;T;N
"Filter Info";"Інформація про фільтр";S;;T;N
"Search:";"Пошук:";S;;T;N
"Netvibes";"Netvibes";S;;N;N
"Google";"Google";S;;N;N
"No data loaded";"Даних не завантажено";S;;T;N
"Select";"Вибрати";S;;T;N
"Upload image";"Завантажити зображення";S;;T;N
"File on the Internet (enter image URL)";"Файл в Інтернеті (введіть URL-адресу зображення)";S;;T;N
"Invalid License.";"Ліцензія недійсна.";S;;T;N
"Congratulations";"Вітаємо";S;;T;N
"Your mail account is configured correctly and your installation is capable to send mails.";"Ваши поштові облікові записи налаштовані вірно і програма може надсилати електронну пошту.";S;;T;N
"Mail template not selected, please select template first.";"Шаблон повідомлення електронної пошти не обраний, спочатку оберіть шаблон.";S;;T;N
"There are currently no gadgets in this section.";"На даний момент у цьому розділі немає гаджетів.";S;;T;N
"No gadget found in this category or nothing matches your search query";"У цій категорії немає гаджетів або нічого не знайдено за Вашим пошуковим запитом";S;;T;N
"Please review your search query and try to search gadgets again";"Будь ласка, змініть Ваш пошуковий запит і спробуйте ще раз";S;;T;N
"Roles";"Ролі";B;;T;N
"Report for";"Звіт для";S;;T;N
"If you lost your password, just enter your username (email) and we will send you email with instructions how to reset your current password.";"Якщо Ви забули пароль, просто введіть свою адресу електронної пошти і ми надішлемо Вам інструкції для зміни пароля.";S;;T;N
"Search in";"Шукати в";S;;T;N
"for";"для";S;;T;N
"Set New Password";"Змінити пароль";B;;T;N
"Filter";"Фільтр";S;;T;N
"You can use following variables in template:";"Ви можете використовувати в шаблоні наступні змінні:";S;;T;N
"Bold fields are mandatory and have to be included in teh template";"Поля, виділені жирним шрифтом, обов'язкові і повинні бути включені в шаблон";S;;T;N
"Trash";"Кошик";S;;T;N
"Select wallpaper";"Вибрати шпалери";B;;T;N
"Wallpaper settings";"Налаштування шпалер";S;;T;N
"Add new wallpaper";"Додати нові шпалери";S;;T;N
"Accept License";"Прийнятий умови Ліцензійної угоди";C;;T;N
"Retype Password";"Повторити пароль";C;;T;N
"Passwords doesn't match";"Паролі не збігаються";C;;T;N
"Database Hostname";"Назва хост-системи бази даних (за замовчуванням – localhost)";B;;T;N
"Database Name";"Назва бази даних";B;;T;N
"Next";"Далі";C;;T;N
"Installer Welcome";"Вікно привітання інсталяції";C;;T;N
"Installer";"Інсталяція";B;;T;N
"Post Affiliate Pro";"Post Affiliate Pro";B;;N;N
"Save";"Зберегти";C;;T;N
"Campaign logo";"Лого кампанії";C;merchant;T;N
"Limit cookie lifetime to";"Обмежити час життя файлу cookie до";C;merchant;T;N
"Overwrite previous cookies";"Перезаписувати попередні файли cookie";C;merchant;T;N
"Check if you want to overwrite all previous cookies set by another campiagns. This will ensure that always the latest click is considered when computing commissions.";"Поставьте позначку, якщо Ви хочете дозволити перезапис файлів cookie, що залишилися від інших кампаній. Завдяки цьому при нарахуванні комісій завжди буде прийматися до уваги останній клік. ";C;merchant;T;N
"Product IDs";"ID товару";C;merchant;T;N
"Active";"Активна";C;;T;N
"Paused (visible to affiliates)";"Призупинено (видима для партнерів)";C;merchant;T;N
"Stopped (invisible to affiliates)";"Зупинено (невидима для партнерів)";C;merchant;T;N
"Commissions settings";"Налаштування комісій";C;merchant;T;N
"Edit details";"Редагувати інформацію";C;;T;N
"CampaignStatisticsHeader";"Статистика кампанії";C;merchant;T;N
"CampaignStatisticsDescription";"Перевірте результати цієї кампанії - покази, кліки, продажі та комісії. Під графіком Ви побачите підсумки за різні періоди.";C;merchant;T;N
"Stats";"Статистика";C;;T;N
"Next > ";"Далі >";C;merchant;T;N
"Create";"Створити";C;;T;N
"Save changes";"Зберегти зміни";C;merchant;T;N
"Edit campaign details";"Редагувати інформацію про кампанію";C;merchant;T;N
"Payout";"Виплата";B;;T;N
"Payout gadget description";"Опис гаджета виплат";C;affiliate;T;N
"Subject";"Тема";B;;T;N
"Custom page";"Сторінка користувача";C;affiliate;T;N
"On sale / lead";"Після продажу / ліду";C;merchant;T;N
"On subaffiliate signup";"Після реєстрації субпартнера";C;;T;N
"On subaffiliate sale";"Після продажу субпартнера";C;;T;N
"EmailNotificationsDescription";"Налаштуйте отримання по електронній пошті повідомлень про події в партнерській програмі, наприклад про новий продаж";C;;T;N
"ReportsDescription";"Подивіться свій трафік і фінансову статистику, включаючи баланс та інформацію про комісії";C;merchant;T;N
"SignupSubaffiliatesDescription";"Порекомендуйте нашу партнерську програму іншим і заробіть частину їхнього доходу. Потім стежте за результатами своєї роботи";C;affiliate;T;N
"Home";"Головна";B;;T;N
"HomeScreenDescription";"";C;affiliate;N;N
"PersonalDetailsDescription";"Змініть своє ім'я, адресу електронної пошти, URL-адреса сайту та іншу особисту інформацію";C;affiliate;T;N
"PaymentDetailsDescription";"Вкажіть спосіб оплати та мінімальну суму для виплати";C;affiliate;T;N
"Apply VAT invoicing";"Виставляти рахунок з урахуванням ПДВ";C;affiliate;T;N
"Minimum payout option";"Мінімальна виплата";C;;T;N
"Amount of registered capital";"Зареєстрований капітал";C;;T;N
"SubIdTrackingDescription";"Ви зможете відстежити кожну розміщену посилання, використовуючи додаткові параметри, які можна додати до заслання. Потім дивіться результати у звіті за SubId. ";C;affiliate;T;N
"AdvancedFunctionalityScreenDescription";"Просунуті інструменти, які можуть допомогти в просуванні або захистити Ваші партнерські посилання.";C;affiliate;T;N
"Generate";"Генерувати";C;;T;N
"AffLinkProtectorScreenDescription";"Ви можете захистити свої партнерські посилання, використовуючи функцію захисту та маскування посилань. Це зробить неможливим видалення із заслання вашого ідентифікатора партнера. ";C;affiliate;T;N
"PromoMaterials";"Матеріали для просування";C;affiliate;T;N
"CampaignsScreenDescription";"Тут Ви можете бачити список всіх доступних кампаній";C;affiliate;T;N
"Edit";"Редагувати";C;;T;N
"ChannelsDescription";"Канали дозволяють Вам відслідковувати рекламні кампанії.";C;affiliate;T;N
"None";"Немає";B;;T;N
"Add channel";"Додати канал";C;affiliate;T;N
"Add url";"Додати URL-адресу";C;;T;N
"Check";"Перевірити";B;affiliate;T;N
"DirectLinksScreenDescription";"Прямі посилання дозволяють Вам використовувати посилання без додаткових параметрів в URL-адресі";C;affiliate;T;N
"All";"Всі";B;;T;N
"CreativesScreenDescription";"Список доступних банерів та інших рекламних матеріалів";C;affiliate;T;N
"Promotion";"Просування";B;;T;N
"PromoToolsScreenDescription";"";C;affiliate;T;N
"Copy & Paste this code to your page to get the banner displayed";"Скопіюйте та вставте цей код, щоб показувати банер";C;affiliate;T;N
"Show preview";"Попередній перегляд";C;merchant;T;N
"Raw clicks";"Кліки";B;;T;N
"ReportRawClicksScreenDescription";"Це список кліків за Вашими партнерським посиланнями";C;affiliate;T;N
"Invoice";"Рахунок";B;;T;N
"Payouts to me";"Виплати мені";B;;T;N
"PayoutsListScreenDescription";"Список всіх зроблених мені виплат";C;affiliate;T;N
"Quick Stats";"Стисла статистика";B;;T;N
"QuickReportDescription";"Цей звіт дає стисле уявлення про всі відстежені події - покази, кліки, продажі та комісії за обраний період";C;;T;N
"TrendsReportDescription";"Цей звіт показує тенденції Ваших транзакцій у вигляді графіка і числових даних. У Вас буде ясна картина того, куди рухається Ваша кампанія";C;;T;N
"RawClicksDescription";"Список всіх кліків, зареєстрованих у Вашій партнерській програмі.<br/>Він використовується для відстеження за IP-адресою і для Вас - якщо Ви хочете перевірити, чи зафіксовано якийсь клік.<br/><br/> Всі ці кліки зберігаються в більш оптимізованої формі в інших таблицях, тому рекомендується час від часу видаляти зі списку старі кліки для поліпшення продуктивності системи. ";C;merchant;T;N
"ReportsScreenDescription";"Звіти";C;affiliate;T;N
"DescriptionSubAffiliatesSalesReport";"Звіт про продажі субпартнеров";C;affiliate;T;N
"SubaffiliateSaleStatsScreenDescription";"Статистика продажів субпартнеров.";C;affiliate;T;N
"Me";"Я";C;affiliate;T;N
"SubaffiliatesTreeScreenDescription";"Перегляд партнерів, зареєстрованих під Вами.";C;affiliate;T;N
"Signup bonus";"Бонус при реєстрації";C;;T;N
"Refund";"Рефанд";C;;T;N
"ReportCommissionsScreenDescription";"Список всіх транзакцій і комісій, зареєстрованих системою";C;affiliate;T;N
"Loading...";"Завантаження …";C;;T;N
"URL page";"URL-адреса сторінки";C;;T;N
"Delete";"Видалити";C;;T;N
"Are you sure to delete selected url(s)?";"Ви впевнені, що хочете видалити вибрані URL-адреси?";C;;T;N
"Area";"Галузь";C;;T;N
"Bar";"Бар'єр";C;;T;N
"Day";"День";B;;T;N
"Week";"Тиждень";C;;T;N
"Month";"Місяць";C;;T;N
"Approve";"Схвалити";C;;T;N
"Decline";"Відхилити";C;;T;N
"Photo";"Фото";B;;T;N
"Are you sure you want to delete selected affiliate(s)?";"Ви впевнені, що хочете видалити вибраних партнерів?";B;merchant;T;N
"Add Affiliate";"Додати партнера";C;merchant;T;N
"Change status";"Змінити статус";C;;T;N
"Are you sure you want to change status of selected affiliate(s)?";"Ви впевнені, що хочете змінити статус вибраних партнерів?";C;;T;N
"All affiliates";"Всі партнери";C;;T;N
"Affiliate manager";"Робота з партнерами";B;;T;N
"AffiliateManagerDescription";"Тут Ви можете працювати зі своїми партнерами. <br/> Ви можете редагувати, видаляти або створювати нових партнерів. Партнер повинен бути схвалений перед тим, як він може увійти в систему і почати просувати Вашу партнерську програму. Якщо у Вас не встановлено автоматичне схвалення нових партнерів, Вам треба схвалювати партнерів тут. ";C;merchant;T;N
"Edit affiliate";"Редагувати партнера";C;merchant;T;N
"Login to affiliate panel";"Увійти в панель управління партнера";C;merchant;T;N
"Refresh";"Оновити";C;;T;N
"new@affiliate.com";"new@affiliate.com.ua";C;merchant;T;N
"Affiliate tree";"Дерево партнерів";B;merchant;T;N
"AffiliatesOverviewDescription";"Подивіться статистику своїх партнерів, їх трафік та заробітки";C;merchant;T;N
"AffiliateTreeDescription";"Форма показує дерево Ваших партнерів та їх субпартнеров.";C;merchant;T;N
"AffiliateStatisticsHeader";"Статистика партнерів";C;merchant;T;N
"AffiliateStatisticsDescription";"Перевірте результативність цього партнера. Під графіком Ви бачите підсумки за різні періоди часу.";C;merchant;T;N
"Are you sure to delete this commison group?";"Ви впевнені, що хочете видалити цю групу комісій?";C;merchant;T;N
"Are you sure to delete selected commision groups?";"Ви впевнені, що хочете видалити вибрані групи комісій?";C;merchant;T;N
"Parent affiliate";"Батьківський партнер";B;;T;N
"Invoicing or VAT not enabled";"Оформлення рахунків або ПДВ не активовано";C;merchant;T;N
"Apply VAT invoicing for this affiliate";"Застосовувати ПДВ при оформленні рахунків для цього партнера";C;merchant;T;N
"Overwrite cookie";"Перезаписати файл cookie";C;merchant;T;N
"Are you sure you want to change status of selected url(s)?";"Ви впевнені, що хочете змінити статус вибраних URL-адрес?";C;merchant;T;N
"DirectLinks manager";"Робота з прямими посиланнями";C;merchant;T;N
"DirectLinksManagerDescription";"Робота з URL прямих посилань партнерів. Спочатку всі URL-адреси в неактивному стані і для того, щоб їх активувати потрібно Ваше схвалення. <br/> Переконайтеся, що Ви не схвалюєте занадто загальні або підозрілі адреси, розташовані не на сайті партнера. ";C;merchant;T;N
"Pending tasks";"Завдання, що чекають розгляду";B;;T;N
"Pending tasks gadget description";"Опис гаджета завдань чекаючих розгляду";C;merchant;T;N
"Create banner";"Створити банер";C;merchant;T;N
"I want to...";"Я хочу …";C;merchant;T;N
"Quick start actions";"Короткий посібник";B;merchant;T;N
"Quick start actions description";"Опис короткого посібнику";C;merchant;T;N
"Traffic stats";"Статистика трафіку";B;merchant;T;N
"Traffic stats gadget description";"Опис гаджета статистики трафіку";C;merchant;T;N
"Standard links (redirect)";"Стандартні посилання (редирект)";C;merchant;T;N
"New style links (URL parameters)";"Посилання нового зразка (параметри URL-адреси)";C;merchant;T;N
"DirectLink style (no URL parameters)";"Прямі посилання (без параметрів в URL-адресі)";C;merchant;T;N
"300x250 - (Medium Rectangle)";"300x250 - (прямокутник середнього розміру)";C;merchant;T;N
"250x250 - (Square Pop-Up)";"250x250 - (спливаючий квадрат)";C;merchant;T;N
"240x400 - (Vertical Rectangle)";"240x400 - (вертикальний прямокутник)";C;merchant;T;N
"336x280 - (Large Rectangle)";"336x280 - (великий прямокутник)";C;merchant;T;N
"180x150 - (Rectangle)";"180x150 – (прямокутник)";C;merchant;T;N
"300x100 - (3:1 Rectangle)";"300x100 - (прямокутник з пропорціями 3:1)";C;merchant;T;N
"720x300 - (Pop-Under)";"720x300 – (Pop-Under)";C;merchant;T;N
"468x60 - (Full Banner)";"468x60 - (довгий банер)";C;merchant;T;N
"234x60 - (Half Banner)";"234x60 - (половина довгого банера)";C;merchant;T;N
"88x31 - (Micro Bar)";"88x31 - (мікро смуга)";C;merchant;T;N
"120x90 - (Button 1)";"120x90 - (кнопка 1)";C;merchant;T;N
"120x60 - (Button 2)";"120x60 - (кнопка 2)";C;merchant;T;N
"120x240 - (Vertical Banner)";"120x240 - (вертикальний банер)";C;merchant;T;N
"125x125 - (Square Button)";"125x125 - (квадратна кнопка)";C;merchant;T;N
"160x600 - (Wide Skyscraper)";"160x600 - (широкий хмарочос)";C;merchant;T;N
"120x600 - (Skyscraper)";"120x600 – (хмарочос)";C;merchant;T;N
"300x600 - (Half Page Ad)";"300x600 - (оголошення на півсторінки)";C;merchant;T;N
"Image banner";"Зображення";C;merchant;T;N
"Text link";"Текстове посилання";C;merchant;T;N
"Flash banner";"Flash банер";C;merchant;T;N
"HTML banner";"HTML банер";C;merchant;T;N
"Popup/popunder";"Popup / popunder";C;merchant;T;N
"Landing page";"Цільова сторінка";C;merchant;T;N
"Promo email";"Рекламний email";C;merchant;T;N
"Offline code";"Самостійний код";C;merchant;T;N
"Add banner";"Додати банер";C;merchant;T;N
"BannersListDescription";"Тут Ви можете працювати з банерами. <br/> Ви можете створювати банери різних типів, наприклад банери-зображення, текстові посилання, банери на основі Flash або HTML-банери. <br/> Кожен банер належить до якоїсь кампанії (яка визначає комісію за реферал), і може вести на будь-якої цільової URL-адреси. ";C;merchant;T;N
"Banners overview";"Огляд банерів";C;merchant;T;N
"BannersOverviewDescription";"Огляд Ваших банерів, показів, кліків і CTR";C;merchant;T;N
"Stopped (invisible)";"Зупинено (невидима)";C;merchant;T;N
"Paused (visible)";"Призупинено (видима)";C;merchant;T;N
"Cancel";"Скасування";C;;T;N
"Play in loop";"Грати безперервно";C;merchant;T;N
"Window mode";"Віконний режим";C;merchant;T;N
"Flash file";"файл Flash";C;merchant;T;N
"FLASH banner allows you to create Flash banner in a simple way. Just upload your SWF file and it's done.";"Функція FLASH-банер дозволяє легко створити банер на основі Flash. Лише завантажте SWF файл і все.";C;merchant;T;N
"Html code";"Html код";C;merchant;T;N
"Email (username)";"Email (ім'я користувача)";C;merchant;T;N
"Target URL (urlencoded)";"URL-адресу одержувача (urlencoded)";C;merchant;T;N
"Impression track";"Відстеження показів";B;;T;N
"Banner Image";"Зображення-банер";C;merchant;T;N
"Image Alt text";"Додатковий текст для зображення";C;merchant;T;N
"File content";"Зміст файлу";C;merchant;T;N
"First you must select affiliate";"Спочатку Ви повинні обрати партнера";C;merchant;T;N
"Body";"Тіло";C;merchant;T;N
"Title";"Тема";C;;T;N
"Text";"Текст";C;;T;N
"Get pdf";"Отримати pdf-файл";C;merchant;T;N
"Click here to display preview";"Клікніть тут для попереднього перегляду";C;merchant;T;N
"Add";"Додати";C;;T;N
"Own size";"Власний розмір";C;merchant;T;N
"Predefined size";"Встановлений розмір";C;merchant;T;N
"Banner size";"Розмір банера";B;;T;N
"Campaign manager";"Робота з кампаніями";C;merchant;T;N
"CampaignsListDescription";"Тут Ви можете працювати з кампаніями.<br/>Кампанія являє собою товар або групу товарів з однаковими комісіями. Ви можете створювати необмежену кількість кампаній.";C;merchant;T;N
"Are you sure you want to delete selected campaign(s)?";"Ви впевнені, що хочете видалити вибрані кампанії?";C;merchant;T;N
"Set as default";"Встановити за замовчуванням";C;;T;N
"You cannot set non-active campaign to default";"Ви не можете встановити неактивну кампанію кампанією за замовчуванням";C;merchant;T;N
"You cannot set campaign with no active commissions to default";"Ви не можете встановити кампанію без активних комісій кампанією за замовчуванням";C;merchant;T;N
"Are you sure you want to set";"Ви впевнені, що хочете встановити";C;;T;N
"to be the default campaign?";"кампанією за замовчуванням?";C;merchant;T;N
"Add campaign";"Додати кампанію";C;merchant;T;N
"CampaignsOverviewDescription";"Огляд кампаній і згенерованих комісій";C;merchant;T;N
"Stopped, invisible";"Зупинено, невидима";C;merchant;T;N
"Paused, visible";"Призупинено, видима";C;merchant;T;N
"Active, not running";"Активна, не діє";C;merchant;T;N
"Public";"Публічна";C;merchant;T;N
"Public with manual approval";"Публічна з ручним схваленням";C;merchant;T;N
"Only for invited";"Тільки для запрошених";C;merchant;T;N
"leads";"ліди";C;merchant;T;N
"New campaign";"Нова кампанія";C;merchant;T;N
"New campaign description";"Опис нової кампанії";C;merchant;T;N
"Campaign is NOT running, it has no commissions defined or enabled.";"Кампанія НЕ діє, комісії не встановлені або не активовані.";C;merchant;T;N
"Edit campaign";"Редагувати кампанію";C;merchant;T;N
"Close";"Закрити";C;;T;N
"No commissions defined";"Комісії не встановлені";C;merchant;T;N
"Are you sure you want to disable this commission type? No transactions of this type will be saved by the system.";"Ви впевнені, що хочете відключити цей тип комісій? Транзакції цього типу не будуть зберігатися системою.";C;merchant;T;N
"You have to specify some commissions before enabling this commission type!";"Ви повинні вказати якісь комісії перед тим, як активувати цей тип комісій!";C;merchant;T;N
"automatic approval";"автоматичне схвалення";C;merchant;T;N
"manual approval";"ручне схвалення";C;merchant;T;N
"Approval";"Схвалення";C;merchant;T;N
"add tier";"додати рівень";C;merchant;T;N
"remove last tier";"видалити останній рівень";C;merchant;T;N
"Support multi tier commissions";"Підтримка багаторівневих комісій";C;merchant;T;N
"Campaign wizard";"Майстер налаштування кампанії";C;merchant;T;N
"SendMessage";"Надіслати повідомлення";C;merchant;T;N
"SendMessageDescription";"Надіслати повідомлення";C;merchant;T;N
"Add page";"Додати сторінку";B;merchant;T;N
"New page";"Створити сторінку";C;merchant;T;N
"Affiliate approval";"Схвалення партнерів";B;merchant;T;N
"Logout Url";"URL-адреса для виходу із системи";C;merchant;T;N
"AffiliateLogoutUrlHelp";"URL-адреса, на який буде перенаправлено партнер після виходу їх панелі управління";C;merchant;T;N
"Before approval email";"До повідомлення про схвалення";C;;T;N
"AffNotificationBeforeApprovalHelp";"Email, який відправляється партнеру після реєстрації, але до того, як він буде схвалений. Має сенс тільки якщо Ви використовуєте схвалення партнерів вручну.";C;merchant;T;N
"Menu has changed but is not saved";"Меню змінено, але не збережено";C;merchant;T;N
"Affiliate panel menu";"Меню панелі управління партнера";C;merchant;T;N
"new window";"новому вікні";C;merchant;T;N
"current window";"поточному вікні";C;merchant;T;N
"Open in";"Відкрити у";C;merchant;T;N
"ScreenTitleHelp";"Назва цього екрану. Ви можете змінити назву за замовчуванням";C;merchant;T;N
"ScreenDescriptionHelp";"Опис екрану. Ви можете ввести власний опис";C;merchant;T;N
"ScreenIconHelp";"Іконка екрану";C;merchant;T;N
"Show header";"Показувати заголовок";C;merchant;T;N
"ShowHeaderHelp";"Показувати цей заголовок з назвою і описом цього екрану";C;merchant;T;N
"Affiliate program name";"Назва партнерської програми";C;merchant;T;N
"Edit payout option";"Редагувати спосіб виплат";C;merchant;T;N
"Edit page template";"Редагувати шаблон сторінки";C;merchant;T;N
"After signup URL";"URL-адресу після реєстрації";C;merchant;T;N
"Display custom page";"Показати налаштовувану сторінку";C;merchant;T;N
"Affiliate program Terms & Conditions";"Умови та положення партнерської програми";C;merchant;T;N
"Edit template";"Редагувати шаблон";C;;T;N
"Available fields";"Доступні поля";B;merchant;T;N
"Reset to default format";"Повернути формат за замовчуванням";C;merchant;T;N
"Clear text";"Очистити текст";C;merchant;T;N
"Flash URL";"URL-адреса файлу Flash";C;merchant;T;N
"Impression track (hidden code)";"Відстеження показів (прихований код)";C;merchant;T;N
"Image URL";"URL-адреса зображення";C;merchant;T;N
"Alternate text";"Додатковий текст";C;merchant;T;N
"Title (first line)";"Назва (перший рядок)";C;merchant;T;N
"Text (second line)";"Текст (другий рядок)";C;merchant;T;N
"Unknown default format";"Невідомий формат за замовчуванням";C;merchant;T;N
"Description (second line)";"Опис (другий рядок)";C;merchant;T;N
"Alt text";"Додатковий текст";C;merchant;T;N
"Flash wmode";"Параметр Flash – wmode";C;merchant;T;N
"Flash loop";"Повторення Flash";C;merchant;T;N
"Impression Tracking Code";"Код відстеження показів";C;merchant;T;N
"Edit Banner or link";"Редагувати банер або посилання";C;merchant;T;N
"Select Banner or Link";"Вибрати банер або посилання";C;merchant;T;N
"TrackingSettingsDescription";"Налаштуйте все, пов'язане з рефералами і продажами, наприклад типи посилань, відстеження за IP-адресою, прямі посилання";C;merchant;T;N
"URL to your p3p.xml file";"URL-адресу Вашого файлу p3p.xml";C;merchant;T;N
"Compact P3P Policy";"Компактна специфікація P3P";C;merchant;T;N
"Delete cookie after lead / sale";"Видалити файл cookie після обробки ліда / продажу";C;merchant;T;N
"Add currency";"Додати валюту";C;;T;N
"0";"0";C;;N;N
"1";"1";C;;N;N
"2";"2";C;;N;N
"3";"3";C;;N;N
"4";"4";C;merchant;N;N
"Left";"Лівий";C;merchant;T;N
"Right";"Правий";C;merchant;T;N
"System default currency";"Валюта системи за умовчанням";C;merchant;T;N
"Support multiple currencies";"Підтримка різних валют";C;;T;N
"Time format";"Формат часу";C;;T;N
"Emails";"Повідомлення";B;merchant;T;N
"Sales / Leads";"Продажі / ліди";C;merchant;T;N
"Signups";"Реєстрації";C;merchant;T;N
"On new affiliate signup";"Після реєстрації нового партнера";C;merchant;T;N
"Dont save";"Не зберігати";C;merchant;T;N
"Import";"Імпорт";B;;T;N
"ImportDescription";"Імпортувати дані з CSV-файлу, що зберігається у Вашому комп'ютері або експортованого раніше";C;;T;N
"Export";"Експорт";B;;T;N
"ExportDescription";"Експортувати дані в CSV-файл";C;;T;N
"ImportExportDescription";"Інструмент імпорту та експорту даних";C;merchant;T;N
"Critical errors";"Критичні помилки";C;merchant;T;N
"Normal errors and above";"Звичайні помилки і вище";C;merchant;T;N
"Warnings and above";"Попередження і вище";C;merchant;T;N
"Information and above";"Інформація і вище";C;merchant;T;N
"LogLevel";"Рівень логу";C;merchant;T;N
"Sets logging level for the system. It is recommended to have it on Information level";"Встановлює рівень запису інформації для системи. Рекомендується встановити на рівні Інформація";C;merchant;T;N
"Add VAT to commissions";"Додати ПДВ до комісій";C;merchant;T;N
"Deduct VAT from commissions";"Відняти ПДВ з комісій";C;merchant;T;N
"VAT handling";"Робота з ПДВ";C;merchant;T;N
"Default payout balance";"Сума для виплати за замовчуванням";C;merchant;T;N
"Payment amount";"Сума платежу";C;merchant;T;N
"Payout currency";"Валюта виплати";C;merchant;T;N
"Prefix";"Префікс";C;merchant;T;N
"Separator";"Роздільник";C;merchant;T;N
"Suffix (extension)";"Суфікс (розширення)";C;merchant;T;N
"Save and Regenerate .htaccess code";"Зберегти і згенерувати повторно код для файлу .htaccess";C;merchant;T;N
"SEO Links configuration";"Конфігурація оптимізованих посилань";C;merchant;T;N
"Fraud Protection";"Захист від шахрайства";C;merchant;T;N
"Continue Setup";"Продовжити інсталяцію";C;merchant;T;N
"Main site URL";"URL-адреса головного сайту";C;merchant;T;N
"Days";"Дні";C;merchant;T;N
"Hours";"Години";C;merchant;T;N
"Minutes";"Хвилини";C;merchant;T;N
"Track referrals by IP address";"Відслідковувати рефералів за IP-адресою";C;merchant;T;N
"Save unreferred sale/lead";"Зберігати продажі / ліди без рефералів";C;merchant;T;N
"Link style";"Вид посилань";C;merchant;T;N
"Analyze";"Аналіз";C;merchant;T;N
"Optimize";"Оптимізація";C;merchant;T;N
"Repair";"Виправлення";C;merchant;T;N
"DatabaseStatusDescription";"Огляд Вашої бази даних - Ви можете оперативно перевірити розмір таблиць, при необхідності оптимізувати їх або виправити.";C;merchant;T;N
"Read more about clicks tracking in our knowledge base";"Ви можете прочитати докладніше про відстеження кліків в нашій базі знань";C;merchant;T;N
"Clicks tracking";"Відстеження кліків";C;merchant;T;N
"Troubleshooter";"Усунення несправностей";C;merchant;T;N
"Event log";"Журнал подій";C;merchant;T;N
"Read more about troubleshooting in our knowledge base";"Ви можете прочитати докладніше про пошук і усунення несправностей у нашій базі знань";C;merchant;T;N
"LogsListDescription";"Список подій, зареєстрованих партнерської системою.<br/>Він допоможе Вам знайти і виправити проблеми з відстеженням, просто увімкніть функцію ведення журналу помилок і Ви побачите кожну дію системи. ";C;merchant;T;N
"Info";"Інформація";C;;T;N
"Warning";"Попередження";C;;T;N
"Error";"Помилка";B;;T;N
"Critical";"Критична";C;;T;N
"Send";"Надіслати";C;;T;N
"* Specify E-Mail Addresses";"* Вкажіть адреси електронної пошти";C;merchant;T;N
"Define another filter";"Встановіть інший фільтр";C;merchant;T;N
"E-Mail addresses";"Адреси електронної пошти";C;merchant;T;N
"Select predefined filter";"Виберіть попередньо встановлений фільтр";C;merchant;T;N
"Label as paid payment";"Відзначити як сплачений платіж";C;merchant;T;N
"Label as paid";"Відзначити як сплачений";C;merchant;T;N
"PayAffiliatesDescription";"Список всіх заробітків партнерів, що підлягають сплаті.<br/>Ви можете поставити галочку, щоб відфільтрувати лише тих партнерів, які досягли розміру мінімальної виплати. ";C;merchant;T;N
"Period from";"Період від";C;merchant;T;N
"Period to";"Період до";C;merchant;T;N
"No method";"Немає методу";C;merchant;T;N
"Add payout option";"Додати спосіб виплат";C;merchant;T;N
"Are you sure you want to delete the selected payout option?";"Ви впевнені, що хочете видалити вибраний спосіб виплат?";C;merchant;T;N
"add payout balance";"додати мінімальну суму для виплати";C;merchant;T;N
"remove payout balance";"видалити мінімальну суму для виплати";C;merchant;T;N
"PayoutsByAffiliateDescription";"Історія всіх виплат з розбивкою по партнерам";C;merchant;T;N
"PayoutsHistoryDescription";"Історія всіх виплат партнерам.";C;merchant;T;N
"Payouts Overview";"Огляд виплат";C;merchant;T;N
"PayoutsOverviewDescription";"Огляд Ваших виплат - заробітки партнерів, що підлягають виплаті";C;merchant;T;N
"Apply";"Застосувати";C;;T;N
"Please select at least one data line";"Будь ласка, виберіть не менше одного рядка даних";C;merchant;T;N
"You cannot have the same data for both data lines";"Ви не можете залишити однакові дані в обох рядках даних";C;merchant;T;N
