source;translation;type;module;status;customer
"DirectLink";"DirectLink ";C;affiliate;T;N
"Display banner statistics";"Zobraziť štatistiky banera";C;affiliate;T;N
"Channel: ";"Kanál: ";C;;T;N
"Banner: ";"Banner: ";C;;T;N
"Are you sure you want to do this operation on the table?";"Ste si istý, že chcete uskutočniť túto operáciu na tabuľke?";C;merchant;T;N
"Active wallpaper can not be deleted";"Aktívne pozadie nemôže byť odstránené";C;;T;N
"Upload failed with error: %s";"Nahrávanie zlyhalo. Výsledná chyba: %s";C;;T;N
"Data are cached";"Dáta sú načítané";C;;T;N
"Exported file you can download here";"Tu si môžete stiahnúť exportovaný súbor";C;;T;N
"Save language metadata";"Uložiť metadata jazyka";C;;T;N
"Your affiliate program name. It can be your company name if you want. This name can be visible in the signup form (depends on theme).";"Názov vášho partnerského programu. Ak chcete, môžete použiť aj názov vašej spoločnosti. Tento názov je viditeľný v registračnom formulári (závisí to od zvoleného vzhľadu).";C;merchant;T;N
"If checked, the invoice will be generated for every payment you make. Both affiliates and you will be able to check the invoice in the payouts history.";"Ak je táto možnosť povolená, faktúra bude vygenerovaná pre každú platbu, ktorú vygenerujte. Vy a aj vaši partneri budete môcť túto faktúru vidieť v histórií platieb. ";C;merchant;T;N
"Support VAT";"Podpora DPH";C;merchant;T;N
"If checked, your affiliates from EU countries will be able to specify their VAT number and percentage.<br/>Also, for these affiliates the payouts are computed together with the VAT.";"Ak je táto možnosť povolená, partneri z európskych krajín si budú môcť zadefinovať DPH svojej krajiny. <br/> Pre týchto partnerov je vyplácanie vypočítané spolu s DPH.";C;merchant;T;N
"Default VAT percentage used if affiliate doesn;t enter his own percentage";"Predvolená hodnota DPH (v percentách), ktorá je použitá pre partnerov, ktorí nezadali svoju vlastnú hodnotu.";C;merchant;T;N
"Defines how the final payout amount should be computed.<br/>If VAT is added to the commissions, the commission amount will be increased with VAT part.";"Určuje, ako by sa mala vypočítať finálna hodnota vyplatenia. <br/> Ak je DPH pridané do provízií, výsledná hodnota provízie bude zvýšená o DPH hodnotu.";C;merchant;T;N
"Impressions raw/unique";"Zobrazenia: všetky/unikátne";S;affiliate;T;N
"Clicks raw/unique";"Kliknutia: všetky/unikátne";S;affiliate;T;N
"Sales total";"Celková hodnota";S;;T;N
"Banner with id '";"Banner s ID '";S;;T;N
"Affiliate is not defined";"Partner nie je definovaný";S;;T;N
"User is not affiliate";"Užívateľ nie je partner";S;;T;N
"Channel ID";"ID kanála";S;;T;N
"Merchant";"Obchodník";S;;T;N
"Default language has to be active !";"Predvolený jazyk musí byť aktívny!";S;;T;N
"Column %s must be number (%s given)";"Stĺpec %s musí byť číslo (Vy ste zadali: %s)";S;;T;N
"Column %s not defined in input data for csv file %s.";"Stĺpec %s nie je definovaný v stúpnych dátach pre csv súbor %s.";S;;T;N
"Language code %s is already used in your installation";"Kód jazyka %s ja už vo vašej inštalácií použitý";S;;T;N
"New language with code %s created";"Nový jazyk s kódom %s vytvoreny";S;;T;N
"Language Name";"Názov jazyka";S;;T;N
"Translated [%]";"Preložených [%]";S;;T;N
"Is custom";"Voliteľný";S;;T;N
"You can find the license ID in your member's panel. The license will be valid for the domain where you are currently installing the product.";"Licenčné číslo môžete nájsť vo vašej členskej časti. Licencia bude platná pre doménu, kde systém práve inštalujete.";S;;T;N
"License agreement";"Licenčná zmluva";S;;T;N
"System Requirements";"Systémové požiadavky";S;;T;N
"The installation finished successfully. Thank you for choosing our product.";"Inštalácia bola úspešne dokončená. Ďakujeme, že ste si vybrali náš produkt.";S;;T;N
"Click here to go to introduction screen";"Kliknutím na tento odkaz zobrazíte úvodnú stránku";S;;T;N
"Internal error.";"Vnútorna chyba.";S;;T;N
"Recommended Settings";"Doporučené nastavenia";S;;T;N
"Welcome message";"Uvítacia správa";B;;T;N
"Source";"Zdroj";S;merchant;T;N
"You uploaded language file with following metadata:";"Nahrali ste jazyk, ktorý obsahuje tieto metadata:";S;;T;N
"Uploaded language file";"Nahraté jazykové súbory";S;;T;N
"If language metadata are correct, you can start import.";"Ak je hlavička jazyka správna, môžete začať s importovaním.";S;;T;N
"You have to agree with the license.";"Musíte súhlasiť s licenciou.";C;;T;N
"I Agree with the license";"Súhlasím s licenciou";C;;T;N
"Check Requirements";"Overiť požiadavky";B;;T;N
"Welcome info";"Uvítacie informácie";C;affiliate;T;N
"Home template";"Šablóna úvodu";C;affiliate;T;N
"Affiliate manager template";"Šablóna správcu partnerov";C;affiliate;T;N
"Home edit";"Upraviť úvod";C;affiliate;T;N
"Channel stats report";"Prehľad štatistík kanálov";B;;T;N
"ChannelStatsReportDescription";"Prehľady zobrazujú výkon kanálov definovaných pre vaše banere";C;affiliate;T;N
"Add message to this transaction (optional)";"Pridať správu do tejto transakcie (voliteľné)";C;merchant;T;N
"Unknown tracking";"Neznáme sledovanie";C;merchant;T;N
"Manually created";"Vytvorené manuálne";C;merchant;T;N
"Lifetime referral";"Odkazovatelia za celú dobu";C;merchant;T;N
"More info";"Viac informácií";C;;T;N
"Failed to add link - invalid url";"Nepodarilo sa pridať odkaz - neplatná URL";C;;T;N
"Open in same window/frame";"Otvoriť v rovnakom okne/ráme";C;;T;N
"Open in new window/frame (_blank)";"Otvoriť v novom  okne/ráme (_blank)";C;;T;N
"Open in parent window/frame (_parent)";"Otvoriť v nadradenom okne/ráme (_parent)";C;;T;N
"Open in top window/frame (_top)";"Otvoriť v TOP okne/frame (_top)";C;;T;N
"Target";"Cieľ";C;;T;N
"Class";"Trieda";C;;T;N
"Add Link";"Pridať odkaz";C;;T;N
"Start import";"Spustiť importovanie";C;;T;N
"Create language";"Vytvoriť jazyk";C;;T;N
"Deprecated";"Zastaralé";C;;T;N
"Not translated";"Nepreložené";C;;T;N
"Client";"Klient";C;;T;N
"Client+Server";"Klient+Server";C;;T;N
"All translations";"Všetky preklady";C;;T;N
"System translations";"Systémové preklady";C;;T;N
"Custom translations";"Vlatné preklady";C;;T;N
"Edit language";"Úprava jazyka";C;;T;N
"Translations";"Preklady";C;;T;N
"Create own language";"Vytvoriť vlastný jazyk";C;;T;N
"Create new language";"Vytvoriť nový jazyk";C;;T;N
"Error during copy of sample image %s.";"Chyba  počas kopírovania ukážkového obrázka %s.";S;;T;N
"Update";"Aktualizácia";B;;T;N
"Done";"Dokončené";S;;T;N
"Logins history";"História prihlásení";B;;T;N
"AutoRefresh saved";"Automatické obnovenie (AutoRefresh) uložené";S;;T;N
"Creating Account Directory";"Vytváranie adresára pre účet";S;;T;N
"Creating Account";"Vytváranie účtu";S;;T;N
"Initializing Account";"Inicializácia účtu";S;;T;N
"Exporting dictionary cache.";"Exportovanie cache slovníka.";S;;T;N
"Logged out";"Odhlásený";S;;T;N
"About";"O produkte";C;merchant;T;N
"AboutDescription";"O programe";C;merchant;T;N
"Design";"Dizajn";C;;T;N
"ThemesSettingsDescription";"Zmeňte si vzhľad vašich panelov a registračného formulára.";C;merchant;T;N
"SignupFormSettingsDescription";"Obsah a nastavenia registračného formulára.";C;merchant;T;N
"AffPanelSettingsDescription";"Obsah partnerského programu. Obsah a menu tohoto panela si môžete plne prispôsobiť a taktiež si môžete vytvoriť svoje vlastné obsahové stránky.";C;merchant;T;N
"Signup page theme";"Vzhľad registračného formulára";C;merchant;T;N
"Merchant panel theme";"Vzhľad panela obchodnika";C;merchant;T;N
"Approved commissions";"Schválené provízie";B;;T;N
"Pending commissions";"Čakajúce provízie";B;;T;N
"View online users";"Zobraziť online užívateľov";C;;T;N
"View logins history";"Zobaziť históriu prihlásení";C;;T;N
"OnlineUsersDescription";"Zoznam online užívateľov";C;;T;N
"LoginsHistoryDescription";"História prihlásení do panelov.";C;;T;N
"This icon can not be added to QuickLaunch";"Táto ikona nemôže byť pridaná do panela rychleho spustenia.";C;;T;N
"CTR raw/unique";"CTR: všetky/unikátne";S;affiliate;T;N
"Quick Navigation Icons";"Rýchla navigácia";S;affiliate;T;N
"Impressions (raw / unique)";"Zobrazenia (všetky / unikátne)";B;;T;N
"What to do with child affiliates";"Čo chcete urobiť s podradenými partnermi:";S;merchant;T;N
"Config gadget";"Nastaviť gadget";S;;T;N
"If your wallpaper is saved on Internet/Intranet and is accessible from your browser, you can add it by entering URL of this wallpaper.";"Ak sa vaše pozadie nachádza niekde na internete / intranete a je prístupné z vášho internetového prehliadača, zadaním jeho URL adresy si ho môžete pridať. ";S;;T;N
"In this case will be wallpaper loaded always from URL you entered and not from your server.";"V tomto prípade nebude pozadie načítané z vášho servera ale vždy z URL, ktorú ste nastavili. ";S;;T;N
"Enter URL";"Zadajte URL";S;;T;N
"Upload wallpaper";"Nahranie pozadia";S;;T;N
"Upload new wallpaper to your account. Wallpaper will be saved in your account and always loaded from server.";"Nahrajte si vaše nové pozadie. Bude uložené vo vašom účte a vždy bude načítané zo servera.  ";S;;T;N
"Banners & Links";"Banery a odkazy";B;;T;N
"do not move child affiliates";"Nepresúvať podradených partnerov";C;merchant;T;N
"move child affiliates to parent of deleted affiliate";"Presunúť podradených partnerov nadradenému partnerovi odtráňovaného partnera";C;merchant;T;N
"Delete affiliate";"Odstrániť partnera";C;merchant;T;N
"None wallpaper";"Bez pozadia";C;;T;N
"Select desktop background color";"Vyberte si farbu pozadia plochy";C;;T;N
"Add custom wallpaper";"Pridať vlastné pozadie";C;;T;N
"No row selected";"Neoznačili ste žiadny riadok!";C;;T;N
"Application Update";"Aktualizácia programu";S;;T;N
"Getting started";"Začíname";B;;T;N
"Wrong username/password (Username: %s)";"Chybné užívateľské meno alebo heslo (Užívateľské meno: %s)";S;;T;N
"Authentication failed for user %s";"Autentifikácia užívateľa %s zlyhala";S;;T;N
"User %s authenticated. Logging in.";"Užívateľ %s autorizovaný. Prihlasujem.";S;;T;N
"Logged out user %s";"Užívateľ %s odhlásený";S;;T;N
"Adding content gadget: %s";"Pridávanie obsahového gadgetu: %s";S;;T;N
"Downloading gadget: %s";"Sťahovanie gadgetu: %s";S;;T;N
"Updating %s Language";"Aktualizácia jazyka: %s";S;;T;N
"Update Version";"Aktualizovať verziu";S;;T;N
"Failed to import language file. Incorrect file format. (%s)";"Nepodarilo sa importovať súbor jazyka. Neplatný formát súboru. (%s)";S;;T;N
"Database Logger Error. Logging on display: %s";"Chyba zaznamenávania databázy. Záznam na zobrazenie: %s";S;;T;N
"Proxy failed: %s";"Proxy server zlyhal: %s";S;;T;N
"Could not connect to server: %s:%s, Failed with error: %s";"Nemožno sa pripojiť na server: %s:%s. Výsledná chyba: %s";S;;T;N
"Could not send request to server %s:%s";"Nemožno odoslať požiadavku na server %s:%s";S;;T;N
"Could not read from proxy socket";"Nemožno čítať z proxy socket";S;;T;N
"Resource not modified, returned 304 for %s";"Zdroj neupravený. Pre %s vrátené 304.";S;;T;N
"Return static file %s";"Vrátanie statického súboru %s";S;;T;N
"Invoking method %s->%s()";"Vyvolávanie metódy %s->%s()";S;;T;N
"Please review your system settings, before starting update all requirements must be fulfilled.";"Prosím, skontrolujte vaše systémové nastavenia. Pred začatím aktualizácie musia byť všetky vyžadované nastavenia vyplnené.";S;;T;N
"Test URL matching";"Otestovať zhodu URL";S;affiliate;T;N
"You can test if your pattern matches the given URL.";"Môžete si overiť, či sa váš vzor zhoduje so zadanou URL.";S;affiliate;T;N
"<h3>Add / edit DirectLink URL</h3>";"<h3>Pridať / upraviť DirectLink URL</h3>";S;affiliate;T;N
"This setting can override the default configuration from campaign";"Toto nastavenie môže podtlačiť predvolené nastavenie z kampane";S;merchant;T;N
"Affiliates will be able to choose only from these payout balance options.";"Partneri si môžu vybrať len z týchto možností.";S;merchant;T;N
"Found";"Nájdené";S;merchant;T;N
"Response returned from server";"Odpoveď vrátená zo servera";S;;T;N
"Do you like to reload application now ?";"Prajete si znovunačítať aplikáciu?";S;;T;N
"Available languages";"Dostupné jazyky";S;;T;N
"To make it easier for you, some languages are already included in the distribution";"Aby sme vám uľahčili prácu, niektoré jazyky sú už v distribúcií zahrnuté.";S;;T;N
"To import new language to the system, click on ""Import"" icon next to language that you would like to import.";"Na importovanie nového jazyka do systému kliknite na tlačítko <strong>Spustiť importovanie</strong>, ktoré sa zobrazí na ďalšej obrazovke potom, ako si zvolíte jazyk, ktorý sa ma importovať.";S;;T;N
"Warning: If language with the same language code (e.g. [en-US]) already exists, translations and language metadata will be overwritten with the values loaded from imported language!!.";"<strong>Upozornenie: </strong>Ak jazyk s rovnakým kódom už existuje (napr.:[en-US]), preklady a hlavička jazyka budú prepísané hodnotami z importovaného jazyka!";S;;T;N
"Import new language from the CSV file.";"Importovať nový jazyk z CSV súboru.";S;;T;N
"Warning: If language with the same language code (e.g. [en-US]) already exists, translations and language metadata will be overwritten with the values from the uploaded language!";"<strong>Upozornenie:</strong> Ak jazyk s rovnakým kódom už existuje (napr.:[en-US]), preklady a hlavička jazyka budú prepísané hodnotami z importovaného jazyka!";S;;T;N
"In the table below you can see all the languages loaded in the system.";"V nižšie uvedenej tabuľke môžete vidieť všetky dostupné jazyky, ktoré sú nahrané vo vašom systéme.";S;;T;N
"To import a new language, click on Import language button and follow the steps in the import wizard.";"K importovaniu nového jazyka kliknite na tlačítko <strong>Importovať jazyk</strong> a postupujte podľa krokov v zobrazenom sprievodcovi.";S;;T;N
"If you don't want to use some language, you can deactivate it by changing value Yes to No in the 'Is active' column (don't forget to save your changes)";"Ak nechcete niektoré jazyky používať, môžete ich deaktivovať. Stačí v stĺpci <strong>Je aktivny</strong> zmeniť hodnotu z <strong>Áno</strong> na <strong>Nie</strong>. Po tejto zmene nezabudnite zmeny uložiť.<br/>";S;;T;N
"Translations and default language";"Preklady a predovolený jazyk";S;;T;N
"One language must be system's default. To change the default language, click on icon 'Set as default' next to the language you want to set as default.";"Jeden jazyk musí byť nastavený ako predvolený. Pre zmenu tohoto jazyka si ho najskôr vyberte a potom kliknite na ikonku <strong>Nastaviť ako predvolený</strong>";S;;T;N
"To change some translations, click on Edit icon and continue in the editation.";"Na zmenu niektorých prekladov kliknite na ikonku <strong>Upraviť</strong> a pokračujte v úpravách.<br/>";S;;T;N
"Date & time format";"Formát dátumu & času";S;;T;N
"Every language has defined it's own date and time format. To modify it, click on the Edit icon next to the language you would like to change.";"Každý jazyk má definovaný svoj vlastný formát dátumu a času. K jeho zmene kliknite na ikonku <strong>Upraviť</strong>, ktorá sa nachádza vedľa jazyka, ktorý si prajete upraviť.";S;;T;N
"Creating new language translation";"Vytvorenie nového jazykového prekladu";S;;T;N
"Here you can create your own language. Define the fields below, then the new language will be created. You should edit it's language strings (translations) manually in Edit language form.";"Tu môžete vytvoriť svoj vlastný jazyk. Pre vytvorenie nového jazyka najskôr vyplňte nižšie uvedené polia. Po úspešnom vytvorení môžete začať upravovať vaše jazykové definície.";S;;T;N
"It is not possible to create new language with language code that already exists in the system!";"Nie je možné vytvoriť nový jazyk s kódom jazyka, ktorý v systéme už existuje!";S;;T;N
"You are going to update";"Chystáte sa aktualizovať";S;;T;N
"from version";"z verzie";S;;T;N
"NOTE: Make sure that you backup your database and application files.";"Poznámka: Uistite sa, že ste zálohovali vašu databázu a všetky programové súbory.";S;;T;N
"You have to choose either campaign or banner, not both";"Najskôr musíte vybrať kampaň alebo baner - nie oboje";C;affiliate;T;N
"Note for merchant - if you want to explain this URL";"Ak chcete vysvetliť túto URL, môžete pridať poznámku pre obchodníka";C;affiliate;T;N
"Checking..";"Overovanie";C;affiliate;T;N
"This is the default currency of the system. All tracked sales and commissions will be in this main currency.";"Toto je predvolená mena systému. Všetky predaje a provízie budú uvádzané v tejto mene.";C;merchant;T;N
"Precision defines how the numbers are rounded - how many decimal places after the decimal point will be used";"Zaokrúhľovanie definuje na koľko desatiných miest bude výsledné číslo zaokrúhlené. ";C;merchant;T;N
"This setting controls where to display currency - before ($ 123) or after (123 $) the number";"Táto možnosť umožňuje nastaviť, či sa má daná mena zobraziť pred číslom (SKK 123) alebo za číslom (123 SKK).";C;merchant;T;N
"If affiliates doesn't specify his minimum payout balance, this value will be used.";"Ak si partneri neurčia svoju minimálnu hodnotu vyplatenia, bude použitá táto hodnota.";C;merchant;T;N
"Affiliates to pay";"Partneri k zaplateniu";C;merchant;T;N
"No data are matching your search";"Neboli nájdené žiadne dáta, ktoré sa zhodujú s vaším zadaním";C;merchant;T;N
"Version Update";"Aktualizácia verzie";C;;T;N
"Language code is unique for every language. Example of American English code is en-US. The list of most language codes can be found at: <a href='http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx' terget='_blank'>http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx)</a>";"Kód jazyka je unikátny pre každý jazyk. Napríklad americká angličtina má kód en-US a Slovenčina SK. Zoznam najpoužívanejších kódov nájdete na adrese: <a href='http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx' terget='_blank'>http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx)</a>";C;;T;N
"Yes, Reload Application";"Áno, chcem ju znovunačítať";C;;T;N
"Request error";"Chyba požiadavky";C;;T;N
"Your session expired.";"Platnosť vášho sedenia vypršala.";C;;T;N
"Invalid server response.";"Neplatná odpoveď zo servera.";C;;T;N
"Selected parent user does not exist";"Označený nadradený užívateľ neexistuje";S;merchant;T;N
"Referral ID can not be blank";"ID odkazovateľa nemôže byť prázdne";S;;T;N
"Referral ID can not be changed";"ID odkazovateľa nemôže byť zmenené";S;;T;N
"subaffiliate(s)";"podradených partnerov";S;;T;N
"Show this screen on startup";"Zobraziť túto stránku po spustení";S;merchant;T;N
"Manual commission";"Manuálna provízia";C;merchant;T;N
"Brainstorming";"Predstavenie";C;merchant;T;N
"GetStartedBrainstorming";"Tento krok je veľmi dôležitý a mali by ste sa zamyslieť nad vaším partnerským programom. <br/><br/>
Mali by ste mať nejaký cieľ, ktorý chcete dosiahnuť.
 Tak isto by ste mali vedieť, aké veľké provízie chcete ponúkať a ako prilákať nových partnerov do vášho programu.
 Čím je váš program lepší, tak tým ste aj vy úspešnejší.";C;merchant;T;N
"Review your settings";"Skontrolovanie nastavení";C;merchant;T;N
"GetStartedSettings";"Post Affiliate Pro je vytvorený tak, aby mohol pracovať aj s predvolenými nastaveniami, avšak doporučujeme vám skontrolovať všetky nastavenia a vylepšiť systém tak, ako ho potrebujete. Všetky systémové nastavenia nájdete v sekcií <strong>Nastavenia</strong>.<br/><br/>Podrobný popis nastavenia nájdete v <a href=""http://support.proviznysystem.sk/podpora"" target=""_blank"">užívateľskej príručke</a>.";C;merchant;T;N
"Define your commissions";"Definovanie provízií";C;merchant;T;N
"GetStartedCommissions";"Počas inštalácie je vytvorená jedná predvolená kampaň, ktorú môžete upraviť alebo si môžete vytvoriť svoju vlastnú.<br/><br/>
Kampane sú použité na zoskupenie produktov, ktoré majú rovnakú výšku provízií.<br/><br/>
Napríklad  môžete mať kampaň pre Produkt1, kde budete odmeňovať partnerov za kliknutie a v druhej kampani za produkt 2, kde partneri získajú provízie sa uskutočnené predaje<br/><br/>";C;merchant;T;N
"Add banners and other creatives";"Pridanie banerov a iných materiálov";C;merchant;T;N
"GetStartedCreatives";"V <strong>Správcovi banerov</strong> môžete vytvoriť množstvo propagačných materiálov ako sú textové odkazy, štandardné obrázkové baneri, HTML baneri a propagačné emaily.<br/>
Každý baner musí mať určenú cieľovú adresu. Je to adresa, na ktorú bude návštevník presmerovaný po kliknutí.";C;merchant;T;N
"Set up emails";"Nastavenie E-mailov";C;merchant;T;N
"GetStartedEmails";"Nemali by ste zabudnúť nastaviť správnu E-mail funkcionalitu, ktorá zahŕňa:<br/><br/><ul><li><strong>E-mailový účet</strong> - určuje spôsob odosielania E-mailov. Môžete použiť PHP mail() funkciu alebo SMTP server.</li><br/><li><strong>Šablóny E-mailov</strong> - tieto šablóny sú použité v E-mailoch, ktoré sú automaticky odoslané systémom ako napríklad E-mail po registrácií alebo oznámenie o uskutočnenom predaji.</li><br/><li><strong>Oznámenia na E-mail</strong> - môžete si nastaviť, aké typy oznámení chcete dostávať na E-mail. Tieto oznámenia môžete nastaviť zvlášť pre obchodníkov a aj zvlášť pre partnerov</li><br/></ul>Pred tým ako spustíte váš systém do prevádzky sa uistite, že odosielanie E-mailov funguje správne.";C;merchant;T;N
"Customize your affiliate signup form";"Prispôsobenie registračného formuláru";C;merchant;T;N
"GetStartedSignupForm";"Pozrite si štandardný registračný formulár a ak chcete, prispôsobte si ho podľa seba.<br/><br/>
Registračný formulár obsahuje informačnú mini stránku, ktorá informuje napr. partnerskom programe.<br/>Ak túto stránku nepotrebujete, môžete ju odstrániť a použiť iba registračný formulár.
";C;merchant;T;N
"Customize affiliate panel";"Prispôsobenie programu";C;merchant;T;N
"GetStartedAffPanel";"Partnerský program v Post Affiliate Pro je veľmi flexibilný. Môžete si určiť, ako bude vaše menu vyzerať a tak isto aj čo bude obsahovať. Do položiek môžete napísať svoj vlastný obsah alebo môžete použiť odkazy na iné stránky.";C;merchant;T;N
"GetStartedIntegrate";"Integrácia je spôsob, ako prepojiť provízny systém s vašou aktuálnou stránkou, elektronickým obchodom alebo platobnou bránou za účelom upovedomiť provízny systém o odporúčanom predaji.<br/>
Keď systém dostane notifikáciu, zaregistruje predaj, nájde odkazujúceho partnera (ak existuje) a vytvorí pre neho príslušnú províziu.<br/><br/>
Integrácia obvykle znamená vloženie niekoľkých riadkov kódu do vašej stránky. Je to jednoduchý proces, ktorý je krok za krokom popísaný pre väčšinu systémov. ";C;merchant;T;N
"Test everything";"Otestovanie systému";C;merchant;T;N
"GetStartedTest";"Keď máte nastavené kampane, definované provízie a vytvorené banere/odkazy, mali by ste systém otestovať.<br/>
Najlepší spôsob ako systém skontrolovať je nesimulovať celý proces z pohľadu partnera:
<ol>
<li>Zaregistrujte sa ako testovací partner. Po schválení by ste mali dostať potvrdzujúci eMail s vašim heslom a mali by ste byť schopný sa prihlásiť do panela partnerov.</li>
<li>Po prihlásení do panela partnerov získajte kód banera/odkazov a vložte ho do testovacej stránky</li> 
<li>Kliknite na baner a skontrolujte, či bolo zaznamenané kliknutie</li>
<li>Po kliknutí skúste spraviť testovací predaj a skontrolujte, či bola vytvorená provízia a či bola priradená správnemu partnerovi.</li>
</ol>

Ak narazíte na nejaký problém, zapnite <strong>Zaznamenávanie udalostí</strong> a pozrite sa na <strong>Riešenie problémov/strong>";C;merchant;T;N
"Promote your affiliate program";"Propagácia partnerského programu";C;merchant;T;N
"GetStartedPromote";"Po úspešnom otestovaní integrácie provízneho systému s vašou stránkou všetko je pripravené na začatie propagácie vášho partnerského programu, čím zaujmete nových partnerov na pripojenie.<br/><br/>
Na vašu stránku by ste mali vložiť registračný formulár alebo aspoň odkaz na váš partnerský program. Odkazy ako Partnerský program, Zarobte snami peniaze a podobne motivujú nových návštevníkov, aby sa stali vašimi partnermi. <br/><br/>
Aby ste získali viac partnerov, publikujte články o vašom programe, použite inzerciu alebo použite osvedčenú formu propagácie, ktorou je pridanie programu do do databázy partnerských programov. ";C;merchant;T;N
"Could not create settings file. Reason: %s";"Nemožno vytvoriť settings súbor. Dôvod: %s";S;;T;N
"Ad Channels";"Reklamné kanály";B;;T;N
"Advanced tools";"Pokročilé nástroje";B;;T;N
"Subaffiliate Sale Stats";"Štatistiky predajov podradených partnerov.";B;;T;N
"ContactUs";"Kontaktujte nás";B;;T;N
"Promotion tips";"Propagačné typy";B;;T;N
"Frequently asked questions";"FAQ (Často kladené otázky)";B;;T;N
"Advanced tracking";"Rozšírené sledovanie";B;;T;N
"DirectLinks explained";"Vysvetlenie DirectLinks";B;;T;N
"Failed to set default campaign";"Nepodarilo sa nastaviť predvolenú kampaň";S;merchant;T;N
"Default campaign changed";"Predvolená kampaň zmenená";S;merchant;T;N
"Failed to save %s field(s) in %s(s)";"Nepodarilo sa uložiť %s pole(í) v %s(s)";S;;T;N
"%s field(s) in %s(s) successfully saved";"%s polí v %s(s) úspešne uložených";S;;T;N
"Parent banner";"Nadradený baner";S;merchant;T;N
"Selected affiliate(s) status is changed";"Stav označených partnerov bol zmenený";S;;T;N
"Failed to change status for selected affiliate(s)";"Nepodarilo sa zmeniť stav pre označených partnerov";S;;T;N
"Failed to send signup confirmation email";"Nepodarilo sa odoslať potvrdzujúci E-mail o registrácií";S;merchant;T;N
"Signup confirmation email successfully sent";"Potvrdzujúci E-mail o registrácií odoslaný";S;merchant;T;N
"Failed to send new password request email";"Nepodarilo sa odoslať E-mail s požiadavou o nové heslo";S;merchant;T;N
"New password request email successfully sent";"E-mail s požiadavkou o nové heslo bol odoslaný";S;merchant;T;N
"IN PROGRESS";"PRÁVE PREBIEHA";S;;T;N
"No available theme";"Nedostupné vzhľady";S;;T;N
"Installing Templates";"Inštalovanie šablón";S;;T;N
"Error during creating account directory %s (%s). Please delete it and try again.";"Chyba počas vytvárania account adresára %s (%s). Prosím, odstráňte ho a skúste znovu.";S;;T;N
"Memory limit is %s bytes";"Limit pamäte je %s bytov";S;;T;N
"Could not create file inside %s directory";"V adresári %s nemožno vytvoriť súbor.";S;;T;N
"Updated to version %s-%s";"Aktualizované na verziu %s-%s";S;;T;N
"Plugin %s not found";"Plugin %s nebol nájdaný";S;;T;N
"%s does not exist";"%s neexistuje";S;;T;N
"%s saved";"%s uložený";S;;T;N
"%s was successfully added";"%s bol(a) úspešne pridaný(á)";S;;T;N
"Row";"Riadok";S;;T;N
"Failed to delete %s %s(s)";"Nepodarilo sa odstrániť %s %s(s)";S;;T;N
"%s %s(s) successfully deleted";"%s %s úspešne zmazaných";S;;T;N
"CPM commissions not defined in campaign %s";"CPM provízie nie sú v kampani %s definované";S;;T;N
"Maximum Referal ID length";"Maximálna dĺžka ID odkazovateľa";S;;T;N
"Maximum length must be between 0 and 20";"Maximálna dĺžka musí byť medzi 0 až 20";S;;T;N
"Ip address %s is not in geoip database.";"IP adresa %s nie je v GeoIP databáze.";S;;T;N
"Google maps key saved";"Google maps kľúč uložený";S;;T;N
"Sale counts";"Počet predajov";B;;T;N
"CTR (raw / unique)";"CTR (všetky / unikátne)";B;;T;N
"Set up Terms & conditions for your affiliate program";"Nastavenie pravidiel používania pre váš partnerský program";S;merchant;T;N
"After signup";"Po registrácií";S;merchant;T;N
"What to do after signup?";"<strong>Čo urobiť po registrácií?</strong>";S;merchant;T;N
"You need to restart application after branding is changed";"Predtým ako bude obchodná značka zmenená, musíte reštartovať systém. ";S;merchant;T;N
"URL to Affiliate Panel:";"URL k partnerskému panelu:";S;merchant;T;N
"URL to Affiliate mini site:";"URL k partnerskej mini stránke:";S;merchant;T;N
"Note that informational mini site is optional, the files don't need to be there";"Pamätajte, že tieto informatívne mini stránky sú voliteľné a vôbec ich nemusíte používať.";S;merchant;T;N
"Design & Contents settings";"Nastavenia obsahu & dizajnu";B;merchant;T;N
"Plugin settings";"Nastavenia pluginov";S;;T;N
"URL to Signup Form:";"URL k registračnému formuláru:";S;merchant;T;N
"Note! Using HTML signup form instead of standard signup form is advisable only on special circumstances, this form does not use advanced checking that is implemented in normal signup form.";"Poznámka: Použitie HTML registračného formulára namiesto štandardného registračného formulára je vhodné iba za špeciálnych okolností. Tento formulár nepoužíva pokročilé overovanie, ktoré je implementované v normálnom registračnom formulári.";S;merchant;T;N
"Signup Form HTML";"HTML registračný formulár";S;merchant;T;N
"Copy and paste the code below to your web page";"Skopírujte a vložte tento nižšie uvedený kód do vašej stránky";S;merchant;T;N
"Integration method";"Metóda integrácie";S;merchant;T;N
"To setup tracking of sales choose one of the integration methods below.";"K sledovaniu predajov vyberte jednu z nižšie uvedených možností";S;merchant;T;N
"Use secure connection";"Použiť zabezpečené pripojenie";S;merchant;T;N
"Integration steps";"Kroky integrácie";S;merchant;T;N
"Logo and program name";"Logo a názov programu";S;merchant;T;N
