source;translation;type;module;status;customer
"Copy Role";"Kopiuj regułę";C;;T;N
"Copy User Role";"Kopiuj regułę użytkownika";C;;T;N
"Privileges";"Przywileje";C;;T;N
"Users";"Użytkownicy";C;;T;N
"Are you sure you want to delete role %s ?";"Czy jesteś pewien, że chcesz  skasować regułę %s ?";C;;T;N
"Example SubId link";"Przykładowy link SubId";S;affiliate;T;N
"Loading application";"Ładowanie aplikacji";S;;T;N
"New password link";"Link do nowego hasła";S;;T;N
"here";"tutaj";S;affiliate;T;N
"Web Url";"Adres Web Url";B;merchant;T;N
"Company name";"Nazwa firmy";B;;T;N
"State";"Województwo";B;merchant;T;N
"Zipcode";"Kod pocztowy";B;merchant;T;N
"Phone";"Telefon";B;merchant;T;N
"Fax";"Fax";B;merchant;T;N
"Unused";"Niewykorzystany";B;;T;N
"ICQ";"ICQ";B;merchant;T;N
"MSN Messenger";"MSN Messenger";B;merchant;T;N
"Skype";"Skype";B;merchant;T;N
"Yahoo Messenger";"Yahoo Messenger";B;merchant;T;N
"Google talk";"Google talk";B;merchant;N;N
"Contact email";"E-mail kontaktowy";B;merchant;T;N
"<strong>Welcome to our affiliate program</strong><br/><br/>Use the menu to navigate through your panel.<br/>The <strong>Promotion</strong> menu contains campaigns, banners and other tools to help you in promotion.<br/>In <strong>Reports</strong> you can run various reports showing you the results - traffic sent by you, commissions you earned and so on.<br/><br/>";"<strong>Witamy w naszym Programie Partnerskim</strong><br/><br/>Wykorzystaj menu do nawigacji po całym panelu.<br/>W menu <strong>Promocje</strong> zawierają kampanie, banery i inne narzędzia, które pomogą Ci w promocji.<br/>W menu <strong>Raporty</strong> możesz uruchomić różnorodne raporty, które pokażą Ci efekty Twoich działań.<br/><br/>";B;;T;N
"PayPal Email";"Adres e-mail dla PayPal";B;;T;N
"Payable to";"Płatne do";B;;T;N
"Moneybookers";"Moneybookers";B;;N;N
"Moneybookers Email";"Adres e-mail dla Moneybookers";B;;T;N
"Bank / Wire transfer";"Bank/Przelew bankowy";B;;T;N
"Bank account name";"Nazwa konta";B;;T;N
"Bank account number";"Numer konta";B;;T;N
"Bank name";"Nazwa banku";B;;T;N
"Bank code";"Kod banku";B;;T;N
"Bank address";"Adres banku";B;;T;N
"Bank SWIFT code";"Kod SWIFT banku";B;;T;N
"Affiliate program";"Program partnerski";B;;T;N
"Welcome to affiliate program";"Witamy w Programie Partnerskim";B;;T;N
"Merchants";"Administrator";B;;T;N
"It is not possible to changes privileges for default role %s";"Nie ma możliwości zmiany uprawnień dla domyślnej reguły %s";S;;T;N
"Recurring";"Odnawianie";C;;T;N
"Referral";"polecenie";C;;T;N
"Chargeback";"Zwróć";C;;T;N
"Affiliates in group";"Partnerzy w grupie";C;;T;N
"Back to campaign";"Powrót do kampanii";C;;T;N
"MerchantsDescription";"Opis Administratora";C;merchant;T;N
"New user role you can create by copying of existing role to new role. Default roles can't be deleted or modified!";"Regułę dla nowego użytkownika możesz utworzyć, kopiując istniejącą regułę do nowej. Domyślne reguły nie mogą być modyfikowane ani usuwane.";C;;T;N
"Recurring commission";"Odnawialne prowizje (Recurring commission)";S;;T;N
"Rank";"Ranking";B;;T;N
"Missing banner id";"Brakujące ID bannera";S;;T;N
"Banner Rotator";"Baner w Rotacji (Banner In Rotator)";B;;T;N
"Status of selected recurring transaction(s) was changed";"Status wybranej(-ych) transakcji odnawialnej(-ych) został zmieniony";S;;T;N
"Failed to change status of selected recurring transaction(s)";"Nie udało się zmienić statusu wybranych prowizji cyklicznych";S;;T;N
"Last commission";"Ostatnia prowizja";S;;T;N
"Each 15 minutes";"każde 15 minut";B;;T;N
"Quarterly";"Kwartalnie";B;;T;N
"Semiannualy";"Półrocznie";B;;T;N
"Failed to make refund / chargeback of selected transaction(s)";"Nie można dokonać zwrotu/obciążenia wybranej (-ych) transakcji";S;merchant;T;N
"Preset name must be unique";"Bieżąca nazwa musi być unikalna.";S;;T;N
"Last commission date";"Data ostatniej prowizji";S;merchant;T;N
"%s banners";"%s banery";C;affiliate;T;N
"Add To Rotator";"Dodaj Do Rotacji (rotator)";C;;T;N
"Select Banner";"Wybierz banner";C;;T;N
"Rotator";"Rotacja (Rotator)";C;;T;N
"Are you sure you want to change status of selected recurring commission(s)?";"Czy jesteś pewien, że chcesz  zmienić status odnawialnej prowizji (Recurring commission)?";C;;T;N
"RecurringCommissionsListDescription";"Zarządzanie Odnawialnymi Prowizjami (Recurring Commission)";C;;T;N
"Refund management";"Zarządzanie zwrotami";C;merchant;T;N
"Do you really want to set refund / charge back on the selected transaction(s)?";"Czy chcesz ustawić refundację/zwrot opłaty dla wybranej(ych) transakcji ?";C;merchant;T;N
"Make refund";"Dokonaj zwrotu";C;merchant;T;N
"Make charge back";"Zrób obciążenie";C;merchant;T;N
"Edit available countries";"Edytuj dostępne kraje";C;merchant;T;N
"Update license";"Aktualizacja licencji";C;;T;N
"Revalidate license";"Potwierdź licencję";C;;T;N
"Invalid license";"Nieprawidłowa licencja";C;;T;N
"License ID can not be empty";"ID licencji nie może być puste";C;;T;N
"CPM";"CPM";B;;T;N
"Username (Email)";"Nazwa użytkownika (mail)";B;;T;N
"IP";"IP";S;;T;N
"Tier";"Poziom";S;;T;N
"Unknown";"Nieznany(-a)";B;;T;N
"First Name";"Imię";B;;T;N
"Last Name";"Nazwisko";B;;T;N
"commission group";"prowizja grupowa";B;;T;N
"Campaign name";"Nazwa kampanii";B;;T;N
"Id";"Id";B;;T;N
"Recurring commissions";"Prowizje odnawialne (Recurring commission)";B;;T;N
"Daily";"Codziennie";B;;T;N
"Weekly";"Tygodniowo";B;;T;N
"Monthly";"Miesięcznie";B;;T;N
"Yearly";"Rocznie";B;;T;N
"Raw Clicks";"Wszystkie kliknięcia";B;;T;N
"Tree of subaffiliates";"Drzewo Podpartnerów";B;;T;N
"My profile";"Mój profil";B;;T;N
"Value";"Wartość";B;;T;N
"Quick report";"Szybki raport";B;merchant;T;N
"Mail outbox";"Skrzynka nadawcza e-mail";B;;T;N
"Report problems";"Zgłoś problemy";B;merchant;T;N
"Approved";"Zaakceptowany";B;;T;N
"Pending";"Oczekujący";B;;T;N
"Payout History";"Historia płatności";S;merchant;T;N
"payees";"odbiorcy";S;merchant;T;N
"Referer url";"Referencyjny Adres URL (Referer url)";S;merchant;T;N
"Click";"Kliknięcie";B;;T;N
"Email sent";"Wiadomość e-mail wysłana";S;merchant;T;N
"Error while sending mail";"Wystąpił błąd podczas wysyłania wiadomości e-mail";S;merchant;T;N
"paid";"wypłacone";B;;T;N
"File not exist";"Plik nie istnieje";B;;T;N
"It is not allowed to upload file bigger as %s bytes. Your file has size %s bytes.";"Niedozwolone jest przesyłanie plików większych niż %s bajtów. Twój plik ma rozmiar %s bajtów.";S;;T;N
"Select Language";"Wybierz język";B;;T;N
"Installing templates";"Instalowanie szablonów";S;;T;N
"DONE";"ZROBIONE";S;;T;N
"Commissions: ";"Prowizje:";S;affiliate;T;N
"Contact us";"Kontakt z nami";B;affiliate;T;N
"Raw";"Wszystkie";B;;T;N
"Unique";"Unikalne";B;;T;N
"Request New Password";"Wniosek o nowe hasło";B;;T;N
"Cookie settings";"Ustawienia cookie";S;merchant;T;N
"HEADER";"NAGŁÓWEK";S;merchant;T;N
"MENU";"MENU";S;merchant;T;N
"CONTENT";"TREŚĆ";S;merchant;T;N
"FOOTER";"STOPKA";S;merchant;T;N
"Campaign type";"Rodzaj kampanii";B;;T;N
"Tasks waiting for approval";"Zadania czekające na zatwierdzenie";S;merchant;T;N
"Traffic overview";"Przegląd ruchu";S;;T;N
"URL Parameter Names";"Nazwy parametrów adresu URL";B;merchant;T;N
"Parameter names";"Nazwy parametrów";S;merchant;T;N
"Real list should look like this";"Lista powinna wyglądać tak";S;merchant;T;N
"Fields";"Pola";B;merchant;T;N
"DirecLink Urls";"Adresy URL-e LinkówBezpośrednich (DirectLinks)";S;merchant;T;N
"Report problem";"Zgłoś problem";S;merchant;T;N
"in";"w";S;merchant;T;N
"Signup commissions";"Prowizje za rejestrację";B;merchant;T;N
"Email settings";"Ustawienia e-mail";B;;T;N
"Mail account setup";"Ustawienia konta email";S;;T;N
"version";"wersja";S;;T;N
"Background Color";"Kolor tła";S;;T;N
"Email Notifications";"Powiadomienia e-mail";C;;T;N
"Download Signup form";"Pobierz formularz rejestracyjny";C;affiliate;T;N
"Download Login form";"Pobierz formularz logowania";C;affiliate;T;N
"Are you sure want to delete selected channel?";"Czy jesteś pewien, że chcesz skasować zaznaczony kanał?";C;affiliate;T;N
"Sale";"Sprzedaż";B;;T;N
"Lead";"Przekierowanie";C;merchant;T;N
"Action";"Działanie";B;;T;N
"Unpaid";"Niezapłacone";B;;T;N
"per Action";"za działanie (akcję)";C;;T;N
"Add affiliate";"Dodaj Partnera";C;;T;N
"Retype password";"Powtórz hasło";C;merchant;T;N
"Private - Visible only for invited affiliates";"Prywatny - widoczny tylko dla zaproszonych Partnerów";B;;T;N
"Email Templates";"Szablony email";C;;T;N
"Payout Options";"Opcje płatności";C;merchant;T;N
"Banners manager";"Menadżer banerów";C;merchant;T;N
"Affiliate signup";"Rejestracja Partnera";B;merchant;T;N
"Event Logging";"Dokumentowanie zdarzeń";C;merchant;T;N
"Getting Started";"Szybki start";C;merchant;T;N
"MerchantHomeDescription";"Poniżej widać zadania czekające na zatwierdzenie oraz przegląd ruchu Programu Partnerskiego";C;merchant;T;N
"New";"Nowy";C;merchant;T;N
"none";"żaden";C;merchant;T;N
"Create Banner";"Utwórz baner";C;merchant;T;N
"Banners & Links Formats";"Banery & Format Linków";C;merchant;T;N
"impressions";"wyświetlenia";C;merchant;T;N
"clicks";"kliknięcia";C;merchant;T;N
"sales";"sprzedaż";C;merchant;T;N
"Enabled";"Włączony";C;merchant;T;N
"Disable";"Wyłącz";C;;T;N
"Disabled";"Wyłączony";C;;T;N
"Enable";"Włącz";C;;T;N
"URL";"Adres URL";B;;T;N
"Image Url";"Adres URL obrazka";C;merchant;T;N
"Width";"Szerokość";B;merchant;T;N
"Height";"Wysokość";B;merchant;T;N
"Flash Url";"Adres URL Flash";C;merchant;T;N
"Invoice Format";"Format faktury";C;merchant;T;N
"VAT Handling";"Obsługa VAT";C;merchant;T;N
"CheckBox";"CheckBox";C;merchant;T;N
"page";"strona";C;merchant;T;N
"Referral commission";"Prowizja polecającego";B;merchant;T;N
"Automatic approval";"Automatyczne zatwierdzanie";C;merchant;T;N
"Manual approval";"Ręczne zatwierdzanie";C;merchant;T;N
"per Sale";"za Sprzedaż";B;;T;N
"All Affiliates";"Wszyscy Partnerzy";C;merchant;T;N
"Transaction statistics this month";"Statystyki transakcji w bieżącym miesiącu";B;merchant;T;N
"Transaction statistics";"Statystyki transakcji";B;merchant;T;N
"Will be done later";"Zostanie dokończone później";S;merchant;T;N
"Affiliate linking method";"Rodzaj linku Partnera";S;merchant;T;N
"URLs";"Adresy URLs";S;merchant;T;N
"Tracking";"Śledzenie";B;;T;N
"Recipients";"Odbiorcy";B;;T;N
"Unsent emails";"Niewysłane wiadomości e-maile";S;merchant;T;N
"Email template";"Szablon e-mail";B;merchant;T;N
"of total sales value";"całkowitej wartości sprzedaży";S;merchant;T;N
"DirectLink URLs";"Adres URL-e LinkówBezpośrednich (DirectLinks)";B;;T;N
"Send email to affiliate about this payment";"Wyślij wiadomość e-mail do Partnera o tej płatności";S;merchant;T;N
"Tasks waiting for your approval:";"Zadania czekające na Twoje zatwierdzenie:";S;merchant;T;N
"Affiliate payment note";"Uwaga do wypłaty dla Partnera";B;merchant;T;N
"Country";"Kraj";B;;T;N
"City";"Miasto";B;;T;N
"Street";"Ulica";B;merchant;T;N
"Show affiliates";"Pokaż Partnerów";S;merchant;T;N
"Send email to affiliate(s) about this payment";"Wyślij wiadomość e-mail do Partnera(-ów) dotyczącą tej wypłaty";B;merchant;T;N
"Affiliate note (visible to affiliate)";"Informacja dla Partnera (widoczna dla Partnera)";S;merchant;T;N
"Payout information email";"Wiadomość e-mail informująca o płatności";S;merchant;T;N
"Notes about this payment";"Uwagi na temat tej płatności";S;merchant;T;N
"Default payout method";"Domyślna metoda wypłaty";S;merchant;T;N
"Payout option details";"Szczegóły opcji płatności";S;merchant;T;N
"Default payout method for affiliates";"Domyślna metoda wypłaty dla Partnerów";S;merchant;T;N
"Payout invoice";"Wypłata faktury";B;merchant;T;N
"Invoicing settings";"Ustawienia faktur";S;merchant;T;N
"Payout statistics (all time)";"Statystyki wypłat (cały okres)";B;merchant;T;N
"Payout statistics this month";"Statystyki wypłat w bieżącym miesiącu";B;merchant;T;N
"ParameterNamesDescription";"Konfiguracja nazw parametrów w adresach URL, które pojawiają się w linkach partnerskich";B;merchant;T;N
"Types of actions to log";"Rodzaje działań do zalogowania";S;merchant;T;N
"Special debug settings";"Ustawienia specjalnego debugowania";S;merchant;T;N
"Debug";"Debuguj";B;;T;N
"Log level";"Zaloguj się na poziomie";S;merchant;T;N
"Import source";"Import danych źródłowych";S;merchant;T;N
".htaccess code";"kod .htaccess";B;;T;N
"SEO Links settings";"Ustawienia linków SEO";S;merchant;T;N
"Apply also to empty OrderIDs.";"Zastosuj także do pustych ID zamówień (OrderID).";S;merchant;T;N
"hours from initial sale.";"godzin od początkowej sprzedaży.";S;merchant;T;N
"Recognize duplicate orders coming with the same order ID within";"Rozpoznaj zduplikowane zamówienia przychodzące z tym samym ID zamówienia (OrderID) w przeciągu";S;merchant;T;N
"What to do with these orders";"Co zrobić z tymi zamówieniami";S;merchant;T;N
"Recognize  duplicate orders coming from same IP address within";"Rozpoznaj duplikaty zamówień pochodzących z tego samego adresu IP w przeciągu";S;merchant;T;N
"seconds.";"sekundy.";S;merchant;T;N
"What to do with these clicks";"Co zrobić z tymi kliknięciami?";S;merchant;T;N
"Recognize multiple repeating clicks that come from the same IP address within";"Rozpoznaj wielokrotnie powtarzające sie kliknięcia pochodzące z tego samego adresu IP w przeciągu";S;merchant;T;N
"Build export";"Tworzenie eksportu";S;merchant;T;N
"Email notifications for affiliate";"Powiadomienia e-mail dla Partnera";S;merchant;T;N
"Email notifications for merchant";"Powiadomienia e-mail dla Administratora";S;merchant;T;N
"Tracking related settings";"Ustawienia powiązanego śledzenia";S;merchant;T;N
"URL status";"Status URL";S;merchant;T;N
"4th tier commission:";"Prowizja 4-go poziomu:";S;merchant;T;N
"Cookies privacy policy";"Polityka prywatności cookies";S;merchant;T;N
"Language";"Język";B;;T;N
"Date format";"Format daty";B;;T;N
"Default currency";"Domyślna waluta";S;merchant;T;N
"5th tier commission:";"Prowizja 5-go poziomu:";S;merchant;T;N
"2nd tier commission:";"Prowizja 2-go poziomu:";S;merchant;T;N
"3rd tier commission:";"Prowizja 3-go poziomu:";S;merchant;T;N
"Commission:";"Prowizja:";S;merchant;T;N
"Type:";"Rodzaj:";S;merchant;T;N
"Copy & paste this JavaScript code to your page";"Skopiuj i wklej ten kod JavaScript na Twoją stronę";S;merchant;T;N
"Where to put it";"Gdzie to umieścić";S;merchant;T;N
"What is it";"Co to jest";S;merchant;T;N
"Tracking clicks (referrals)";"Śledzenie kliknięć (poleceń)";S;merchant;T;N
"Campaign wizard will help you create new campaign";"Kreator kampanii pomoże Ci stworzyć nową kampanię";S;merchant;T;N
"If you don't save the campaign, all the data you entered in this wizard will be lost";"Jeśli nie zapiszesz kampanii, wszystkie dane wprowadzone w kreatorze zostaną utracone";S;merchant;T;N
"Your campaign was successfully defined";"Twoja kampania została prawidłowo zdefiniowana";S;merchant;T;N
"Specify which types of commissions you want to support. You'll configure the commission amounts in the next step.";"Określ specjalne rodzaje prowizji. Kwoty prowizji skonfigurujesz w następnym kroku.";S;merchant;T;N
"Campaign is ";"Kampania jest";S;merchant;T;N
"Commission types you want to support";"Wsparcie dla rodzajów prowizji";S;merchant;T;N
"Product ID matching";"Dopasowane ID Produktu";S;merchant;T;N
"Campaign status";"Status kampanii";B;;T;N
"Cookies";"Cookies";B;merchant;T;N
"Preview";"Podgląd";B;;T;N
"Text Link Preview";"Podgląd linku tekstowego";S;merchant;T;N
"Country capping behavior";"Ograniczenia zachowań dla kraju";S;merchant;T;N
"Choose countries for this campaign";"Zmień kraje dla tej kampanii";S;merchant;T;N
"Allowed countries";"Dozwolone kraje";S;merchant;T;N
"Campaign Validity";"Ważność kampanii";S;merchant;T;N
"Campaign Type";"Rodzaj kampanii";B;merchant;T;N
"Campaign capping description";"Opis kampanii";S;merchant;T;N
"Commission statistics for this month";"Statystyki prowizji za bieżący miesiąc";B;merchant;T;N
"Commission statistics (all time)";"Statystyki prowizji (cały okres)";B;merchant;T;N
"height";"wysokość";B;merchant;T;N
"Banner Destination";"Banner - przeznaczenie";S;merchant;T;N
"width";"szerokość";B;merchant;T;N
"Banner statistics this month";"Statystyki banera - bieżący miesiąc";B;merchant;T;N
"Banner statistics";"Statystyki banera";B;merchant;T;N
"General affiliate link";"Główny link partnerski";B;;T;N
"Test link";"Link testowy";S;merchant;T;N
"Icon";"Ikona";B;merchant;T;N
"Please select content from menu";"Proszę wybrać zawartość z menu";S;merchant;T;N
"Signup form";"Formularz rejestracyjny";C;;T;N
"Affiliate panel theme";"Motyw Panelu Partnera";B;merchant;T;N
"Affiliate signup screen preview";"Podgląd ekranu rejestracji Partnera";S;merchant;T;N
"Total (unpaid) commission generated";"Suma wygenerowanych prowizji (niezapłacone)";S;merchant;T;N
"Merchant new affiliate sign up notification email";"Powiadomienie e-mail Administratora o rejestracji nowego Partnera";S;merchant;T;N
"Affiliate sign up email";"Wiadomość e-mail potwierdzająca rejestrację Partnera";S;merchant;T;N
"After affiliate signs up, email with password is sent to him an also to merchant.";"Po zarejestrowaniu się Partnera wiadomość e-mail z hasłem jest wysyłana do niego oraz Administratora.";S;merchant;T;N
"Header";"Nagłówek";S;merchant;T;N
"Affiliate menu";"Menu Partnera";S;merchant;T;N
"Breadcrumbs";"Breadcrumbs";B;affiliate;N;N
"You can set the notifications for new user - before he edits them.";"Możesz ustawić powiadomienia dla nowego użytkownika - zanim dokona edycji";B;merchant;T;N
"Optional fields";"Pola opcjonalne";S;merchant;T;N
"Once a payment for this affiliate is issued. It will appear here";"Generowany jest po płatności dla tego Partnera. Zostanie wyświetlony tutaj";S;merchant;T;N
"There were no payouts for this affiliate so far";"Do tej pory nie było żadnych wypłat dla tego Partnera";S;merchant;T;N
"Affiliate statistics this month";"Statystyki Partnerów w bieżącym miesiącu";B;merchant;T;N
"Quick links";"Szybkie linki";S;merchant;T;N
"Affiliate statistics (all time)";"Statystyki Partnerów (cały okres)";B;merchant;T;N
"Custom filter";"Filtr niestandardowy";S;merchant;T;N
"Affiliate status";"Status Partnera";B;;T;N
"Invoicing options";"Opcje faktury";S;;T;N
"Details";"Szczegóły";B;;T;N
"Link (SubId) Tracking";"Śledzenie linku (SubId)";B;affiliate;T;N
"Commissions date";"Data prowizji";S;affiliate;T;N
"Group by:";"Grupa:";S;;T;N
"Chart:";"Wykres:";S;;T;N
"Data:";"Dane:";S;;T;N
"All time";"Cały okres";B;;T;N
"This year";"Bieżący rok";B;;T;N
"This month";"Bieżący miesiąc";B;;T;N
"This week";"Bieżący tydzień";B;;T;N
"Today";"Dzisiaj";B;;T;N
"SubSignupStats";"Statystyki Partnerów";S;affiliate;T;N
"Number of your direct subaffiliates:";"Ilość Partnerów należących bezpśrednio do Twojej grupy";S;affiliate;T;N
"SubSignupDownloadFormsDescription";"Tutaj możesz pobrać kod źródłowy formularza rejestracyjnego/logowania, do umieszczenia na Twojej stronie. Możesz umieścić jego kod w celu pozyskania nowych Partnerów do Twojej grupy. Formularz logowania umieszczony na stronie, umożliwi Partnerom zalogowanie się do panelu partnerskiego poprzez Twoją witrynę.";S;affiliate;T;N
"SubSignupDownloadForms";"Pobierz formularz rejestracyjny i logowania";S;affiliate;T;N
"Sales";"Sprzedaż";B;;T;N
"SubSignupOverview";"Rejestracja nowych Partnerów";S;affiliate;T;N
"SubSignupOverviewDescription";"Odsyłaj innych Partnerów bezpośrednio do naszego formularza rejestracyjnego, korzystając z linku poniżej";S;affiliate;T;N
"Impressions";"Wyświetlenia";B;;T;N
"Counts";"Ilości";S;;T;N
"Personal Info";"Informacje personalne";S;;T;N
"Payout balances";"Saldo wypłaty";S;;T;N
"Payout method and data";"Metody i dane wypłat";S;;T;N
"Pending commissions: ";"Oczekujące prowizje:";S;affiliate;T;N
"Remember me";"Zapamiętaj mnie";S;affiliate;T;N
"History of payouts to me";"Historia moich wypłat";S;affiliate;T;N
"Your total balance: ";"Twoje saldo: ";S;affiliate;T;N
"commissions waiting for approval by merchant";"prowizje czekające na zatwierdzenie przez administratora";S;affiliate;T;N
"and";"i";S;affiliate;T;N
"approved unpaid commissions";"zatwierdzone i niezapłacone prowizje";S;affiliate;T;N
"FinancialOverviewDescription";"Opis finansowy";S;affiliate;T;N
"You have";"Masz";B;;T;N
"FinancialOverview";"Przegląd finansów";S;affiliate;T;N
"Set up which email notifications you want to receive";"Konfigurowanie powiadomień e-mail, które chcesz otrzymywać";S;affiliate;T;N
"Email notifications";"Powiadomienia e-mail";B;affiliate;T;N
"Form preview";"Podgląd formularza";S;;T;N
"Pattern";"Wzór";S;affiliate;T;N
"Real url";"Rzeczywisty adres URL";S;affiliate;T;N
"Copy and paste the code below to display login form on your web page";"Skopiuj i wklej poniższy kod, aby wyświetlić formularz logowania na Twojej stronie internetowej";S;;T;N
"Copy and paste the code below to display join form on your web page";"Skopiuj i wklej poniższy kod, aby wyświetlić dołączony formularz na Twojej stronie internetowej";S;affiliate;T;N
"Direct Linking";"Linkowanie bezpośrednie";S;affiliate;T;N
"DirectLinkingDescription";"LinkiBezpośrednie (DirectLinks) oferują potężne możliwości, pozwalające skierować link do strony docelowej bez żadnych dodatkowych parametrów w adresach URL. Tutaj, możesz skonfigurować adres.";S;affiliate;T;N
"You can contact us directly using this contact form";"Możesz skontaktować się bezpośrednio z nami za pomocą poniższego formularza kontaktowego";S;affiliate;T;N
"Custom";"Niestandardowy";S;;T;N
"Target: ";"Cel: ";S;affiliate;T;N
"AffLinkProtectorHowToUse";"W celu prawidłowego zastosowania, wystarczy wykonać następujące kroki: <br/> 1. Wpisz adres URL, który chcesz chronić <br/> 2. Wybierz typ przekierowania <br/> 3. Naciśnij przycisk „Generuj” <br/> Po utworzeniu, pojawi się monit o pobranie strony internetowej. Zapisz ją na swój komputer. Następnie prześlij utworzoną stronę do swojej witryny internetowej. Teraz, zamiast użyć swojego normalnego kodu partnerskiego, możesz przekierowywać na swoja partnerską stronę internetowa, i nikt nie pozbawi Cię Twojego partnerskiego numeru ID.";S;affiliate;T;N
"Redirection type";"Typ przekierowania";S;affiliate;T;N
"URL to protect / cloak";"Adres URL do zabezpieczenia/zamaskowania";S;affiliate;T;N
"Generate Cloaked File";"Generuj Zamaskowany Plik";S;affiliate;T;N
"AffLinkProtectorInnerDescription";"Możesz zabezpieczyć swoje linki partnerskie przy pomocy Affiliate Link Protector/Cloaker

Na przykład, zamiast standardowego linku partnerskiego: http://www.stronasklepu.com/?a_aid=12345 

możesz użyć: http://www.twojadomena.com/myredir.html";S;affiliate;T;N
"Current";"Bieżący";S;;T;N
"Choose Language";"Wybierz język";S;;T;N
"Note: If you need multilanguage support, you can add additional languages once application will be installed.";"Uwaga: Jeżeli potrzebujesz wsparcia wielojęzycznego, możesz dodać dodatkowe języki po zainstalowaniu aplikacji";S;;T;N
"Affiliate Link Protector/Cloaker";"Affiliate Link Protector/Cloaker (zabezpieczanie/maskowanie linków partnerskich)";B;affiliate;T;N
"Real list should look like this:";"Lista powinna wyglądać tak:";S;;T;N
"No data or nothing matches your search";"Brak danych lub pasujących wyników wyszukiwania";S;;T;N
"Other themes";"Inne motywy";S;;T;N
"Selected theme";"Wybrany motyw";S;;T;N
"Advanced Functionality";"Funkcje zaawansowane";B;affiliate;T;N
"Recommended";"Zalecany";S;;T;N
"Error while saving view ";"Wystąpił błąd podczas zapisywania widoku";S;;T;N
"Default view can not be deleted";"Domyślny motyw nie może być usunięty";S;;T;N
"Error while deltting view";"Wystąpił błąd podczas usuwania widoku";S;;T;N
"View %s saved";"Zapisano widok %s";S;;T;N
"View deleted";"Widok usunięto";S;;T;N
"View does not exist";"Widok nie istnieje";S;;T;N
"Default view can not be modified";"Domyślny motyw nie może być modyfikowany";S;;T;N
"Error while changing active view";"Wystąpił błąd podczas zmieniania aktywnego widoku";S;;T;N
"Code";"Kod";B;;T;N
"New field";"Nowe pole";S;;T;N
"Can not create field";"Nie można utworzyć pola";S;;T;N
"Failed to delete %s row(s)";"Błąd kasowania %s wiersza(-y)";S;merchant;T;N
"%s row(s) successfully deleted";"%s wiersz(-e) pomyślnie skasowano";S;merchant;T;N
"Active view changed";"Zmiana aktywnego motywu";S;;T;N
"Field";"Pole";S;;T;N
"Filter added";"Filtr dodano";S;;T;N
"Filter saved";"Filtr zapisano";S;;T;N
"Filter does not exist";"Filtr nie istnieje";S;;T;N
"Template '%s' saved";"Szablon '%s' zapisano";S;;T;N
"Unable to save template '%s'";"Nie można zapisać szablonu '%s'";S;;T;N
"Template";"Szablon";S;;T;N
"is in";"jest w";S;;T;N
"is lower or equal";"jest mniejsze lub równe";S;;T;N
"is";"jest";S;;T;N
"is greater or equal";"jest większe lub równe";S;;T;N
"is lower";"jest mniejsze";S;;T;N
"is greater";"jest większe";S;;T;N
"is not like";"nie jest takie jak";S;;T;N
"is like";"jest takie jak";S;;T;N
"equals";"równe";S;;T;N
"not equals";"nierówne";S;;T;N
"Undefined table name";"Niezdefiniowana nazwa tabeli";S;;T;N
"Table alias must by defined";"Alias tabeli musi być zdefiniowany";S;;T;N
"Undefined $option";"Niezdefiniowana $option";S;;T;N
"SettingsImportExportDescription";"Ustawienia systemowe";B;;T;N
"entries";"wpisy";S;;T;N
"Pdf output: %s";"Bazowy PDF: %s";S;;T;N
"Role";"Reguła";B;;T;N
"Logged in";"Zalogowany";S;;T;N
"Last Request";"Ostatnie żądanie";S;;T;N
"Path to save file %s is null";"Ścieżka do zapisania pliku %s jest nieważna";S;;T;N
"Unable to create file %s%s.pdf";"Nie można utworzyć pliku %s.pdf";S;;T;N
"Failed to load proxy server settings.";"Nie można załadować ustawień serwera proxy";S;;T;N
"Path to save file '%s' not exist";"ścieżka do zapisania pliku '%s' nie istnieje";S;;T;N
"Pdf saved";"Zapisano Pdf";S;;T;N
"Failed to save settings with error %s";"Nie można zapisać ustawień, błąd %s";S;;T;N
"Proxy server settings saved.";"Ustawienia serwera Proxy zostały zapisane";S;;T;N
"Application Title";"Tytuł aplikacji";S;;T;N
"Email transfer method error";"Błąd metody wysłania wiadomości e-mail";S;;T;N
"From address is empty";"Pole Od w adresie jest puste";S;;T;N
"Failed to init mail headers";"Nie udało się pobrać nagłówków e-maili";S;;T;N
"Mail template not defined in database for class %s";"Szablon e-maila nie zdefiniowany w bazie dla klasy %s";S;;T;N
"Body of mail not specified";"Nie zaznaczono e-maili";S;;T;N
"Recipients empty";"Puste pola odbiorców";S;;T;N
"Server Time";"Czas serwera";S;;T;N
"Server Date";"Data serwera";S;;T;N
"Account name";"Nazwa konta";B;;T;N
"Retry number";"Powtórz numer";S;;T;N
"Error message";"Powiadomienie o błędzie";S;;T;N
"Last retry";"Ostatnie powtórzenie";S;;T;N
"Mail subject";"Temat wiadomości e-mail";S;;T;N
"Scheduled at";"Zaplanowane na";S;;T;N
"%s row(s) successfully restarted";"%s wiersz(e) pomyślnie zrestartowano";S;;T;N
"To recipients";"Do odbiorców";S;;T;N
"Failed to restart %s row(s)";"Nie można zrestartować %s wiersza(y)";S;;T;N
"Email settings saved";"Ustawienia e-mail zostaly zapisane";S;;T;N
"Test mail scheduled, check outbox if it was sent.";"Test e-maila, sprawdź swoją skrzynkę odbiorczą, jeżeli wiadomość została wysłana.";S;;T;N
