source;translation;type;module;status;customer
"Task name";"Task name";S;;N;N
"Progress";"Progress";S;;N;N
"Failed to delete task.";"Failed to delete task.";S;;N;N
"It is not possible to delete running task.";"It is not possible to delete running task.";S;;N;N
"This type of task is not allowed to be deleted.";"This type of task is not allowed to be deleted.";S;;N;N
"Task deleted.";"Task deleted.";S;;N;N
"Task does not exist!";"Task does not exist!";S;;N;N
"Task is not valid!";"Task is not valid!";S;;N;N
"Cron request finished.";"Cron request finished.";S;;N;N
"Unable to save template '%s'";"Unable to save template '%s'";S;;N;N
"Template '%s' saved";"Template '%s' saved";S;;N;N
"Common templates";"Common templates";S;;N;N
"Common template can not be deleted";"Common template can not be deleted";S;;N;N
"File deleted";"File deleted";S;;N;N
"File can not be deleted";"File can not be deleted";S;;N;N
"File added";"File added";S;;N;N
"Param itemId is mising";"Param itemId is mising";S;;N;N
"Request id is missing or unsupported";"Request id is missing or unsupported";S;;N;N
"Filter does not exist";"Filter does not exist";S;;N;N
"Filter saved";"Filter saved";S;;N;N
"Filter added";"Filter added";S;;N;N
"New field";"New field";S;;N;N
"Missing formid";"Missing formid";S;;N;N
"Can not create field";"Can not create field";S;;N;N
"%s does not exist";"%s does not exist";S;;N;N
"%s saved";"%s saved";S;;N;N
"Error details: %s";"Error details: %s";S;;N;N
"Active view changed";"Active view changed";S;;N;N
"Error while changing active view";"Error while changing active view";S;;N;N
"View does not exist";"View does not exist";S;;N;N
"Default view can not be modified";"Default view can not be modified";S;;N;N
"Error while saving view ";"Error while saving view ";S;;N;N
"Default view can not be deleted";"Default view can not be deleted";S;;N;N
"Error while deltting view";"Error while deleting view";S;;N;N
"View deleted";"View deleted";S;;N;N
"View %s saved";"View %s saved";S;;N;N
"Custom field number (1-6)";"Custom field number (1-6)";S;;N;N
"Security code";"Security code";S;;N;N
"Security code is used to prevent IPN frauds.";"Security code is used to prevent IPN frauds.";S;;N;N
"Allow test sales";"Allow test sales";S;;N;N
"Register also test sales. This setting should be off in live system.";"Register also test sales. This setting should be off in live system.";S;;N;N
"AlertPay plugin configuration saved";"AlertPay plugin configuration saved";S;;N;N
"AlertPay integration plugin";"AlertPay integration plugin";S;;N;N
"This plugin handles AlertPay IPN notifications (integration of Post Affiliate with AlertPay). Do not forget to configure this plugin after activation.";"This plugin handles AlertPay IPN notifications (integration of Post Affiliate with AlertPay). Do not forget to configure this plugin after activation.";S;;N;N
"Failed to activate plugin, database user %s has no rights to read information_schema.tables system database.";"Failed to activate plugin, database user %s has no rights to read information_schema.tables system database.";S;;N;N
"Database status";"Database status";B;;N;N
"Do not save sales after cookie lifetime";"Do not save sales after cookie lifetime";S;;N;N
"Lifetime commission settings saved";"Lifetime commission settings saved";S;;N;N
"Lifetime commissions";"Lifetime commissions";S;;N;N
"Referral ID can not be blank";"Referral ID can not be blank";S;;N;N
"Referral ID can not be changed";"Referral ID can not be changed";S;;N;N
"Maximum Commissions Per Referral";"Maximum Commissions Per Referral";S;;N;N
"This plugin enables to set limit of maximum number of commissions per user(customer) in time interval(seconds) that will be saved.";"This plugin enables to set limit of maximum number of commissions per user(customer) in time interval(seconds) that will be saved.";S;;N;N
"all time";"all time";S;;N;N
"Maximum commissions per referral";"Maximum commissions per referral";S;;N;N
"Maximum commission per one customer";"Maximum commission per one customer";S;;N;N
"Maximum commissions time period in seconds";"Maximum commissions time period in seconds";S;;N;N
"Time Period in seconds in which are commission per one customer counted.";"Time Period in seconds in which are commission per one customer counted.";S;;N;N
"Wrong format used for Maximum commissions per referral.";"Wrong format used for Maximum commissions per referral.";S;;N;N
"Wrong format used for Maximum commissions time period in seconds.";"Wrong format used for Maximum commissions time period in seconds.";S;;N;N
"Only numbers in Referral ID";"Only numbers in Referral ID";S;;N;N
"Only numbers in Referral ID.";"Only numbers in Referral ID.";S;;N;N
"Referral ID can contain only [0-9] characters. %s given";"Referral ID can contain only [0-9] characters. %s given";S;;N;N
"You cannot migrate data to already existing installation";"You cannot migrate data to already existing installation";S;;N;N
"Data Migration";"Data Migration";S;;N;N
"Migrate affiliates";"Migrate affiliates";S;affiliate;N;N
"Migrate transactions";"Migrate transactions";S;;N;N
"Upgrade from PAP3";"Upgrade from PAP3";S;;N;N
"Custom value separator";"Custom value separator";S;;N;N
"Custom value separator should be set only when custom value is used by other script. See Paypal (IPN and custom used by other script) integration method.";"Custom value separator should be set only when custom value is used by other script. See Paypal (IPN and custom used by other script) integration method.";S;;N;N
"Custom separator saved";"Custom separator saved";S;;N;N
"Minimum Referal ID length";"Minimum Referal ID length";S;;N;N
"Minimum length must be between 0 and 20";"Minimum length must be between 0 and 20";S;;N;N
"Maximum Referal ID length";"Maximum Referal ID length";S;;N;N
"Maximum length must be between 0 and 20";"Maximum length must be between 0 and 20";S;;N;N
"undefined";"undefined";B;;N;N
"Referal ID length limit saved";"Referal ID length limit saved";S;;N;N
"Referral id must be longer than %s characters";"Referral id must be longer than %s characters";S;;N;N
"Referral id can not be longer than %s characters";"Referral id can not be longer than %s characters";S;;N;N
"secure pass2";"secure pass2";S;;N;N
"Secure Pass 2 from RoboKassa is needed for verification with RoboKassa.";"Secure Pass 2 from RoboKassa is needed for verification with RoboKassa.";S;;N;N
"RoboKassa plugin configuration saved";"RoboKassa plugin configuration saved";S;;N;N
"RoboKassa integration plugin";"RoboKassa integration plugin";S;;N;N
"This plugin handles RoboKassa notifications (integration of Post Affiliate with RoboKassa).";"This plugin handles RoboKassa notifications (integration of Post Affiliate with RoboKassa).";S;;N;N
"Sale filter";"Sale filter";S;;N;N
"Minimum total cost";"Minimum total cost";S;;N;N
"seo_targeturl for banner format";"seo_targeturl for banner format";S;;N;N
"This plugin enables you to use variable {$seo_targeturl} in banner format. It is computed not as usual SEO url but uses domain of the banner. You need to have SEO tracking code on all banner destination urls!";"This plugin enables you to use variable {$seo_targeturl} in banner format. It is computed not as usual SEO url but uses domain of the banner. You need to have SEO tracking code on all banner destination urls!";S;;N;N
"After signup action code";"After signup action code";S;;N;N
"After signup action campaign ID";"After signup action campaign ID";S;;N;N
"After signup action saved";"After signup action saved";S;;N;N
"Action commission for signup";"Action commission for signup";S;;N;N
"This plugin helps you to use action commission for signups. You need to have action commission feature activated! Create an action commission in a campaign and remember its code. After activation of this plugin, configure it and set the action commission code. You are also allowed to define campaign ID to apply action from campaign that is not set as default.";"This plugin helps you to use action commission for signups. You need to have action commission feature activated! Create an action commission in a campaign and remember its code. After activation of this plugin, configure it and set the action commission code. You are also allowed to define campaign ID to apply action from campaign that is not set as default.";S;;N;N
"Separator:";"Separator:";S;;N;N
"TrialPay plugin configuration saved";"TrialPay plugin configuration saved";S;;N;N
"TrialPay integration plugin";"TrialPay integration plugin";S;;N;N
"This plugin handles TrialPay notifications (integration of Post Affiliate with TrialPay).";"This plugin handles TrialPay notifications (integration of Post Affiliate with TrialPay).";S;;N;N
"Custom field number (1-5)";"Custom field number (1-5)";S;;N;N
"Custom field number must be from range 1-5.";"Custom field number must be from range 1-5.";S;;N;N
"UltraCart plugin configuration saved";"UltraCart plugin configuration saved";S;;N;N
"UltraCart integration plugin";"UltraCart integration plugin";S;;N;N
"This plugin handles UltraCart IPN notifications (integration of Post Affiliate with UltraCart). Do not forget to configure this plugin after activation.";"This plugin handles UltraCart IPN notifications (integration of Post Affiliate with UltraCart). Do not forget to configure this plugin after activation.";S;;N;N
"Username Referral IDs";"Username Referral IDs";S;;N;N
"Username will be used as Referral IDs";"Username will be used as Referral IDs";S;;N;N
"Ip address %s is not in geoip database.";"Ip address %s is not in geoip database.";S;;N;N
"Ip - Country Code";"Ip - Country Code";S;;N;N
"Ip - Country Name";"Ip - Country Name";S;;N;N
"Ip - City";"Ip - City";S;;N;N
"Ip - Longitude";"Ip - Longitude";S;;N;N
"Ip - Latitude";"Ip - Latitude";S;;N;N
"Google maps key saved";"Google maps key saved";S;;N;N
"Advanced Functionality";"Advanced Functionality";B;affiliate;N;N
"Affiliate details";"Affiliate details";B;merchant;N;N
"Affiliate manager";"Affiliate manager";B;;N;N
"Selected theme";"Selected theme";S;;N;N
"Other themes";"Other themes";S;;N;N
"No data or nothing matches your search";"No data or nothing matches your search";S;;N;N
"Real list should look like this:";"Real list should look like this:";S;;N;N
"Affiliate Link Protector/Cloaker";"Affiliate Link Protector/Cloaker";B;affiliate;N;N
"AffLinkProtectorInnerDescription";"You can protect your affiliate links using our  Link Protector/Cloaker

For example, instead of the standard affiliate link: http://www.merchantsite.com/?a_aid=12345 

You would use: http://www.yourdomain.com/myredir.html";S;affiliate;T;N
"Generate Cloaked File";"Generate Cloaked File";S;affiliate;N;N
"URL to protect / cloak";"URL to protect / cloak";S;affiliate;N;N
"Redirection type";"Redirection type";S;affiliate;N;N
"AffLinkProtectorHowToUse";"To use it, just follow these steps:<br/>
1. Type in the URL you want to protect<br/>
2. Select the Redirection Type you want<br/>
3. Press Generate<br/><br/>
Once created, you will be prompted to download a web page. Save this page to your computer.
Once it is saved, upload it to your own website.
Now, instead of using your normal affiliate code, you can reference your uploaded affiliate web page, and no one can strip off your affiliate ID";S;affiliate;T;N
"Target url";"Target url";S;;N;N
"Additional data";"Additional data";S;affiliate;N;N
"For date range";"For date range";S;affiliate;N;N
"If you choose channel, the banner code will have channel tracking code included, and also statistics will be displayed for this channel";"If you choose channel, the banner code will have channel tracking code included, and also statistics will be displayed for this channel";S;affiliate;N;N
"Banner name: ";"Banner name: ";S;affiliate;N;N
"Campaign: ";"Kampaania:";B;;T;N
"Target: ";"Target: ";S;affiliate;N;N
"Commissions: ";"Commissions: ";S;affiliate;N;N
"Banner stats";"Banner stats";S;affiliate;N;N
"Commissions:";"Commissions:";S;affiliate;N;N
"SCR (sales / clicks):";"SCR (sales / clicks):";S;affiliate;N;N
"Quick Navigation Icons";"Quick Navigation Icons";S;affiliate;N;N
"When advertising your affiliate links, you can track them using channels.";"When advertising your affiliate links, you can track them using channels.";S;affiliate;N;N
"To use it, simply create a new channel for every link placement you want. In banners you can choose to get the link version with channel appended.";"To use it, simply create a new channel for every link placement you want. In banners you can choose to get the link version with channel appended.";S;affiliate;N;N
"The channel parameter will be transferred also to the tracked commission, so you will know exactly what link led to the commission.";"The channel parameter will be transferred also to the tracked commission, so you will know exactly what link led to the commission.";S;affiliate;N;N
"Examples of use";"Examples of use";S;affiliate;N;N
"Testing the best placement for the banner on yur website - you can use the same banner, but with different channel for every position - and you will know which one is clicked more or has better CTR.";"Testing the best placement for the banner on yur website - you can use the same banner, but with different channel for every position - and you will know which one is clicked more or has better CTR.";S;affiliate;N;N
"PPC campaigns - you can have multiple ads for the same affiliate link. By using channel unique for every ad you can find out which ad converts more.";"PPC campaigns - you can have multiple ads for the same affiliate link. By using channel unique for every ad you can find out which ad converts more.";S;affiliate;N;N
"Contact us";"Contact us";B;affiliate;N;N
"You can contact us directly using this contact form";"You can contact us directly using this contact form";S;affiliate;N;N
"Print";"Print";B;;N;N
"copies of coupons";"copies of coupons";S;affiliate;N;N
"Description of coupon:";"Description of coupon:";S;affiliate;N;N
"Coupons:";"Coupons:";S;affiliate;N;N
"<h3>Add / edit DirectLink URL</h3>";"<h3>Add / edit DirectLink URL</h3>";S;affiliate;N;N
"Direct Linking";"Direct Linking";S;affiliate;N;N
"DirectLinkingDescription";"Direct linking is a powerful feature that allows you to link to the target page without any additional parameters in the URL. You can set up your DirectLink URLs here.";S;affiliate;N;N
"Read more about DirectLinks";"Read more about DirectLinks";S;affiliate;N;N
"You don't need to enter each and every URL address of your pages, you can use star convention.";"You don't need to enter each and every URL address of your pages, you can use star convention.";S;affiliate;N;N
"So for example pattern";"So for example pattern";S;affiliate;N;N
"will match:";"will match:";S;affiliate;N;N
"Test URL matching";"Test URL matching";S;affiliate;N;N
"You can test if your pattern matches the given URL.";"You can test if your pattern matches the given URL.";S;affiliate;N;N
"Real url";"Real url";S;affiliate;N;N
"Links may not be changed. If you want to change link, you can delete the old link and create new, which must merchant again approve";"Links may not be changed. If you want to change link, you can delete the old link and create new, which must merchant again approve";S;affiliate;N;N
"Copy and paste the code below to display login form on your web page";"Copy and paste the code below to display login form on your web page";S;;N;N
"Form preview";"Form preview";S;;N;N
"Copy and paste the code below to display join form on your web page";"Copy and paste the code below to display join form on your web page";S;affiliate;N;N
"Dynamic link";"Dynamic link";B;affiliate;N;N
"Email notifications";"Email Notifications";S;affiliate;N;N
"Set up which email notifications you want to receive";"Set up which email notifications you want to receive";S;affiliate;N;N
"Commissions detail";"Commissions detail";B;merchant;N;N
"FinancialOverview";"Financial overview";S;affiliate;T;N
"You have";"You have ";B;;N;N
"approved unpaid commissions";"approved unpaid commissions";S;affiliate;N;N
"commissions waiting for approval by merchant";"commissions waiting for approval by merchant";S;affiliate;N;N
"Best viewed in:";"Best viewed in:";S;;N;N
"Remember me";"Remember me";S;affiliate;N;N
"Unpaid commissions (approved / pending):";"Unpaid commissions (approved / pending):";S;affiliate;N;N
"Your total balance: ";"Your total balance: ";S;affiliate;N;N
"Pending commissions: ";"Pending commissions: ";S;affiliate;N;N
"Payout method and data";"Payout method and data";S;;N;N
"Payout balances";"Payout balances";S;;N;N
"History of payouts to me";"History of payouts to me";S;affiliate;N;N
"This month";"This month";B;;N;N
"Personal Info";"Personal Info";S;;N;N
"Sale counts";"Sale counts";B;;N;N
"Date of sale";"Date of sale";S;;N;N
"Sale status";"Sale status";S;;N;N
"Group by";"Group by";S;;N;N
"Request New Password";"Request New Password";B;;N;N
"If you lost your password, just enter your username (email) and we will send you email with instructions how to reset your current password.";"If you lost your password, just enter your username (email) and we will send you email with instructions how to reset your current password.";S;;N;N
"Additional info";"Additional info";B;;N;N
"SubSignupOverview";"Signup new affiliates";S;affiliate;T;N
"SubSignupOverviewDescription";"Refer another partners directly to our signup form using the link below";S;affiliate;T;N
"SubSignupDownloadForms";"Download signup and login form";S;affiliate;T;N
"SubSignupDownloadFormsDescription";"Here you can download source code of signup/login form which you can place on your page.
You can place signup form code on your page to recruit new subaffiliates. You can also place login form on your page, so your subaffiliates will be able to login to the affiliate panel through your page.";S;affiliate;T;N
"Number of your direct subaffiliates:";"Number of your direct subaffiliates:";S;affiliate;N;N
"This week";"This week";B;;N;N
"This year";"This year";B;;N;N
"All time";"All time";B;;N;N
"Number of Sales";"Number of Sales";B;;N;N
"Group by:";"Group by:";S;;N;N
"Commissions date";"Commissions date";S;affiliate;N;N
"Link (SubId) Tracking";"Link (SubId) Tracking";B;affiliate;N;N
"Example SubId link";"Example SubId link";S;affiliate;N;N
" # of Sales / Leads";" # of Sales / Leads";S;;N;N
"Valid from:";"Valid from:";S;affiliate;N;N
"Valid to:";"Valid to:";S;affiliate;N;N
"Limit use:";"Limit use:";S;affiliate;N;N
"Invoicing options";"Invoicing options";S;;N;N
"Change the look of these pages by choosing from our different themes, or customize it by adjusting the easy-to-use templates.</span>
			<br/>
			Easily change logo in your merchant panel. Remove this text by editing the file /themes/default/header.stpl";"Change the look of these pages by choosing from our different themes, or customize it by adjusting the easy-to-use templates.</span>
			<br/>
			Easily change logo in your merchant panel. Remove this text by editing the file /themes/default/header.stpl";S;affiliate;N;N
"You can find the license ID in your member's panel. The license will be valid for the domain where you are currently installing the product.";"You can find the license ID in your member's panel. The license will be valid for the domain where you are currently installing the product.";S;;N;N
"NOTE: If you are unable to activate license online, press ""Apply for license key"" to send a (standard) 
e-mail to QualityUnit.com to apply for an license key. We will email you license key back as
soon as possible. Put received license key to ""License ID"" input field to continue installation process.";"NOTE: If you are unable to activate license online, press ""Apply for license key"" to send a (standard) 
e-mail to QualityUnit.com to apply for an license key. We will email you license key back as
soon as possible. Put received license key to ""License ID"" input field to continue installation process.";S;;N;N
"License agreement";"License agreement";S;;N;N
"System Requirements";"System Requirements";S;;N;N
"If any of these items are not supported, your system does not meet the minimum requirements for installation. 
Please take appropriate actions to correct the errors. Failure to do so could lead to your PAP installation 
not functioning properly";"If any of these items are not supported, your system does not meet the minimum requirements for installation. 
Please take appropriate actions to correct the errors. Failure to do so could lead to your PAP installation 
not functioning properly";S;;N;N
"Create your merchant (admin) account for login to the program.<br/>
All the fields below are mandatory. Please remember your username and password, you will need them when you'll want to log in to your merchant panel.";"Create your merchant (admin) account for login to the program.<br/>
All the fields below are mandatory. Please remember your username and password, you will need them when you'll want to log in to your merchant panel.";S;;N;N
"Admin Account Info";"Admin Account Info";S;;N;N
"Create database for your PAP installation first and then fill the database access information below.<br/>
The database can be usually created in your webhosting control panel. If you have problems with it, contact your webhosting support for the correct database information.";"Create database for your PAP installation first and then fill the database access information below.<br/>
The database can be usually created in your webhosting control panel. If you have problems with it, contact your webhosting support for the correct database information.";S;;N;N
"Database Info";"Database Info";S;;N;N
"The installation finished successfully. Thank you for choosing our product.";"The installation finished successfully. Thank you for choosing our product.";S;;N;N
"Click here to go to introduction screen";"Click here to go to introduction screen";S;;N;N
"This step will check integrity of applications.";"This step will check integrity of applications.";S;;N;N
"Check results";"Check results";S;;N;N
"Internal error.";"Internal error.";S;;N;N
"Recommended Settings";"Recommended Settings";S;;N;N
"These are the recommended settings for PHP in order to ensure full compatibility with PAP.
PAP will still operate even if your settings do not match.";"These are the recommended settings for PHP in order to ensure full compatibility with PAP.
PAP will still operate even if your settings do not match.";S;;N;N
"Choose Language";"Choose Language";S;;N;N
"Please select the language to use during the Post Affiliate Pro installation steps";"Please select the language to use during the Post Affiliate Pro installation steps";S;;N;N
"Note: If you need multilanguage support, you can add additional languages once application will be installed.";"Note: If you need multilanguage support, you can add additional languages once application will be installed.";S;;N;N
"This step will update application files from distribution zip file located in install/ folder.";"This step will update application files from distribution zip file located in install/ folder.";S;;N;N
"To do this you need to specify correct ftp access info to your system. Because of permissions files are copied using ftp.";"To do this you need to specify correct ftp access info to your system. Because of permissions files are copied using ftp.";S;;N;N
"FTP Info";"FTP Info";S;;N;N
"Thank you for choosing Post Affiliate Pro! We hope you have as much fun using this
program as we did creating it.";"Thank you for choosing Post Affiliate Pro! We hope you have as much fun using this
program as we did creating it.";S;;N;N
"Dear";"Dear";S;;N;N
"Sale details";"Sale details";S;;N;N
"Referrer Url";"Referrer Url";S;;N;N
"Commission from this sale";"Commission from this sale";S;;N;N
"Sincerely,";"Sincerely,";S;;N;N
"Your Affiliate manager";"Your Affiliate manager";S;;N;N
"Sincerely";"Sincerely";S;;N;N
"You have been contacted by your affiliate";"You have been contacted by your affiliate";S;merchant;N;N
"at";"at";S;merchant;N;N
"Referrer:";"Referrer:";S;merchant;N;N
"filled ""Contact us"" form.";"filled ""Contact us"" form.";S;merchant;N;N
"Regards,";"Regards,";S;merchant;N;N
"Dear merchant";"Dear merchant";S;;N;N
"added new directlink at";"added new directlink at";S;merchant;N;N
"If you like to APPROVE it click here";"If you like to APPROVE it click here";S;merchant;N;N
"If you like to DECLINE it click here";"If you like to DECLINE it click here";S;merchant;N;N
"Regards";"Regards";S;;N;N
"Dear merchant,";"Dear merchant,";S;merchant;N;N
"Affiliate name";"Affiliate name";S;;N;N
"Affiliate email";"Affiliate email";S;merchant;N;N
"If you want to APPROVE new affiliate click here";"If you want to APPROVE new affiliate click here";S;merchant;N;N
"If you want to DECLINE new affiliate click here";"If you want to DECLINE new affiliate click here";S;merchant;N;N
"A new sale/lead was recorded at ";"A new sale/lead was recorded at ";S;merchant;N;N
"The sale was assigned to affiliate with user name";"The sale was assigned to affiliate with user name";S;merchant;N;N
"Commission for affiliate";"Commission for affiliate";S;merchant;N;N
"If you want to APPROVE new sale click here";"If you want to APPROVE new sale click here";S;merchant;N;N
"If you want to DECLINE new sale click here";"If you want to DECLINE new sale click here";S;merchant;N;N
"Thank you for registration in our affiliate program.";"Thank you for registration in our affiliate program.";S;;N;N
"You have been approved and you can login using the following link";"You have been approved and you can login using the following link";S;;N;N
"Your username";"Your username";S;;N;N
"Your password";"Your password";S;;N;N
"Thank you for your registration in our affiliate program.";"Thank you for your registration in our affiliate program.";S;;N;N
"We review every application";"We review every application";S;;N;N
"manually";"manually";S;;N;N
"and your registration is waiting for manual approval.";"and your registration is waiting for manual approval.";S;;N;N
"Please, be patient.";"Please, be patient.";S;;N;N
"After confirming your registration, you will receive one more email with all the necessary information.";"After confirming your registration, you will receive one more email with all the necessary information.";S;;N;N
"You have been declined in affiliate program.";"You have been declined in affiliate program.";S;;N;N
"joined your campaign";"joined your campaign";S;affiliate;N;N
"This affiliate is waiting for your approval.";"This affiliate is waiting for your approval.";S;affiliate;N;N
"If you want to APPROVE affiliate to join camapign click here";"If you want to APPROVE affiliate to join camapign click here";S;affiliate;N;N
"If you want to DECLINE affiliate to join camapign click here";"If you want to DECLINE affiliate to join camapign click here";S;affiliate;N;N
"I would like to let you know that we paid your commissions earned in our affiliate program.";"I would like to let you know that we paid your commissions earned in our affiliate program.";S;;N;N
"Amount paid";"Amount paid";S;;N;N
"One of your sub-affiliates";"One of your sub-affiliates";S;affiliate;N;N
"made a sale/lead.";"made a sale/lead.";S;affiliate;N;N
"Sale/lead preview";"Sale/lead preview";S;affiliate;N;N
"Payout preview";"Payout preview";S;;N;N
"Please review your system settings, before starting update all requirements must be fulfilled.";"Please review your system settings, before starting update all requirements must be fulfilled.";S;;N;N
"Credits";"Credits";S;merchant;N;N
"Add page";"Add page";B;merchant;N;N
"Add affiliate to group";"Add affiliate to group";B;;N;N
"Affiliate status";"Affiliate status";B;;N;N
"Custom filter";"Custom filter";S;merchant;N;N
"Are you sure you want to delete selected affiliate(s)?";"Are you sure you want to delete selected affiliate(s)?";S;merchant;N;N
"What to do with child affiliates";"What to do with child affiliates";S;merchant;N;N
"There were no payouts for this affiliate so far";"There were no payouts for this affiliate so far";S;merchant;N;N
"Once a payment for this affiliate is issued. It will appear here";"Once a payment for this affiliate is issued. It will appear here";S;merchant;N;N
"Available fields";"Available fields";S;merchant;N;N
"Affiliate menu";"Affiliate menu";S;merchant;N;N
"You can modify affiliate menu by dragging it's items.";"You can modify affiliate menu by dragging it's items.";S;merchant;N;N
"Items can be removed by dragging to Trash";"Items can be removed by dragging to Trash";S;merchant;N;N
"Payout history";"Payout History";S;merchant;N;N
"Please select content from menu";"Please select content from menu";S;merchant;N;N
"Here you can see list of all screens available in merchant panel";"Here you can see list of all screens available in merchant panel";S;merchant;N;N
"Custom pages";"Custom pages";S;merchant;N;N
"Predefined pages";"Predefined pages";S;merchant;N;N
"Affiliate approval";"Affiliate approval";B;merchant;N;N
"Assign non-referred affiliate to";"Assign non-referred affiliate to";B;merchant;N;N
"After signup";"After signup";S;merchant;N;N
"What to do after signup?";"What to do after signup?";S;merchant;N;N
"Set up Terms & conditions for your affiliate program";"Set up Terms & conditions for your affiliate program";S;merchant;N;N
"Check if you want to display payout options in your signup form";"Check if you want to display payout options in your signup form";S;merchant;N;N
"After affiliate signs up, email with password is sent to him an also to merchant.";"After affiliate signs up, email with password is sent to him an also to merchant.";S;merchant;N;N
"Affiliate sign up email";"Affiliate sign up email";S;merchant;N;N
"Merchant new affiliate sign up notification email";"Merchant new affiliate sign up notification email";S;merchant;N;N
"Affiliate signup screen preview";"Affiliate signup screen preview";S;merchant;N;N
"affiliates in your program.";"affiliates in your program.";S;merchant;N;N
"Total (unpaid) commission generated";"Total (unpaid) commission generated";S;merchant;N;N
"Total sales generated";"Total sales generated";S;merchant;N;N
"Cookie settings";"Cookie settings";S;merchant;N;N
"This setting can override the default configuration from campaign";"This setting can override the default configuration from campaign";S;merchant;N;N
"Test link";"Test link";S;merchant;N;N
"DirectLink URLs";"DirectLink URLs";B;;N;N
"General affiliate link";"General affiliate link";B;;N;N
"Url page settings";"Url page settings";S;merchant;N;N
"Affiliate link: http://www.example..";"Affiliate link: http://www.example..";S;merchant;N;N
"Product of";"Product of";S;merchant;N;N
"coupons to each affiliate";"coupons to each affiliate";S;merchant;N;N
"General Banner Information";"General Banner Information";S;merchant;N;N
"Banner Destination";"Banner Destination";S;merchant;N;N
"Banner Parameters";"Banner Parameters";S;merchant;N;N
"Banner or link not selected, please select first.";"Banner or link not selected, please select first.";S;merchant;N;N
"Closed banner settings";"Closed banner settings";S;merchant;N;N
"By default is Page Pell Banner closed. In following section you can define, how will look banner in closed state.";"By default is Page Pell Banner closed. In following section you can define, how will look banner in closed state.";S;merchant;N;N
"Opened banner settings";"Opened banner settings";S;merchant;N;N
"Peel Banner is opened on mouse over event. In following section you can define, how will look banner, when visitor will go with mouse over and banner will be opened.";"Peel Banner is opened on mouse over event. In following section you can define, how will look banner, when visitor will go with mouse over and banner will be opened.";S;merchant;N;N
"Preview is generated using saved values. If you made changes, please push Save button before previewing of banner.";"Preview is generated using saved values. If you made changes, please push Save button before previewing of banner.";S;merchant;N;N
"Supported Variables";"Supported Variables";S;merchant;N;N
"Below is list of supported variables you can use in your PDF document.
 Variables will be replaced by values related to affiliate, under which is PDF downloaded.
  Meaning of fields data1 - data10 you can customize in menu Configuration -> Affiliate Signup -> tab Fields";"Below is list of supported variables you can use in your PDF document.
 Variables will be replaced by values related to affiliate, under which is PDF downloaded.
  Meaning of fields data1 - data10 you can customize in menu Configuration -> Affiliate Signup -> tab Fields";S;merchant;N;N
"Uploaded Pdf File";"Uploaded Pdf File";S;merchant;N;N
"File Name:";"File Name:";S;merchant;N;N
"File Size:";"File Size:";S;merchant;N;N
"In uploaded document were found following variables:";"In uploaded document were found following variables:";S;merchant;N;N
"Replicated site URL";"Replicated site URL";S;merchant;N;N
"Preview for";"Preview for";S;merchant;N;N
"Replicated site files";"Replicated site files";S;merchant;N;N
"You can use following variables in replicated files";"You can use following variables in replicated files";S;merchant;N;N
"Text Link Preview";"Text Link Preview";S;merchant;N;N
"You can preview rebranded PDF document - same result will see your affiliates. Variables will be replaced with values related to selected affiliate from list box.";"You can preview rebranded PDF document - same result will see your affiliates. Variables will be replaced with values related to selected affiliate from list box.";S;merchant;N;N
"You need to restart application after branding is changed";"You need to restart application after branding is changed";S;merchant;N;N
"Buy feature";"Buy feature";S;merchant;N;N
"Campaign capping description";"Campaign capping description";S;merchant;N;N
"Campaign Type";"Campaign type";S;merchant;N;N
"Campaign Validity";"Campaign Validity";S;merchant;N;N
"Allowed countries";"Allowed countries";S;merchant;N;N
"Choose countries for this campaign";"Choose countries for this campaign";S;merchant;N;N
"Country capping behavior";"Country capping behavior";S;merchant;N;N
"Product ID matching";"Product ID matching";S;merchant;N;N
"Campaign is ";"Campaign is ";S;merchant;N;N
"Commission types you want to support";"Commission types you want to support";S;merchant;N;N
"Specify which types of commissions you want to support. You'll configure the commission amounts in the next step.";"Specify which types of commissions you want to support. You'll configure the commission amounts in the next step.";S;merchant;N;N
"Your campaign was successfully defined";"Your campaign was successfully defined";S;merchant;N;N
"This campaign is still not saved and not active. 
If you completed the configuration, you can finish it using the button below.
Finization means that the campaign will be save and becomes active in the system.";"This campaign is still not saved and not active. 
If you completed the configuration, you can finish it using the button below.
Finization means that the campaign will be save and becomes active in the system.";S;merchant;N;N
"If you don't save the campaign, all the data you entered in this wizard will be lost";"If you don't save the campaign, all the data you entered in this wizard will be lost";S;merchant;N;N
"Campaign wizard will help you create new campaign";"Campaign wizard will help you create new campaign";S;merchant;N;N
"Tracking clicks (referrals)";"Tracking clicks (referrals)";S;merchant;N;N
"What is it";"What is it";S;merchant;N;N
"ClicksTrackingDescription";"Clicks (referral) tracking recognizes which affiliate referred the visitor that came from some URL or clicked on banner link.";B;merchant;N;N
"Where to put it";"Where to put it";S;merchant;N;N
"Copy & paste this JavaScript code to your page";"Copy & paste this JavaScript code to your page";S;merchant;N;N
"2nd tier commission:";"2nd tier commission:";S;merchant;N;N
"3rd tier commission:";"3rd tier commission:";S;merchant;N;N
"4th tier commission:";"4th tier commission:";S;merchant;N;N
"5th tier commission:";"5th tier commission:";S;merchant;N;N
"Commission type settings";"Commission type settings";S;merchant;N;N
"All Commisions";"All Commisions";S;merchant;N;N
