source;translation;type;module;status;customer
"Html code";"Html-kod";C;merchant;T;N
"Email (username)";"Email (användarnamn)";C;merchant;T;N
"Target URL (urlencoded)";"Måladress (url- kodad)";C;merchant;T;N
"Impression track";"Visnings spårning";B;;T;N
"Banner Image";"Banner bild";C;merchant;T;N
"Image Alt text";"Bild Alt text";C;merchant;T;N
"File content";"Filinnehåll";C;merchant;T;N
"First you must select affiliate";"Först måste du välja affiliate";C;merchant;T;N
"Body";"kropp";C;merchant;T;N
"Title";"Titel";C;;T;N
"Text";"Text";C;;N;N
"Get pdf";"Hämta PDF";C;merchant;T;N
"Click here to display preview";"Klicka här för att visa förhandsgranskning";C;merchant;T;N
"Add";"Lägg till";C;;T;N
"Own size";"Egen storlek";C;merchant;T;N
"Predefined size";"Fördefinierad storlek";C;merchant;T;N
"Banner size";"Banner storlek";B;;T;N
"Campaign manager";"Kampanj manager";C;merchant;T;N
"CampaignsListDescription";"Manage each of your affiliate tracking campaigns here.<br/>A campaign represents a product or group of products that pay the same commission. You can create unlimited number of campaigns for offers to different market segments. Click the ""Banners & Links Manager"" icon below to define each affiliate referral banner & link.";C;merchant;N;N
"Are you sure you want to delete selected campaign(s)?";"Är du säker på att du vill ta bort valda kampanjer?";C;merchant;T;N
"Set as default";"Ange som standard";C;;T;N
"You cannot set non-active campaign to default";"Du kan ange icke-aktiv kampanj som standard";C;merchant;T;N
"You cannot set campaign with no active commissions to default";"Du kan ange kampanj med  icke-aktiva provisioner som standard";C;merchant;T;N
"Are you sure you want to set";"Är du säker på att du vill ange";C;;T;N
"to be the default campaign?";"som standard kampanj?";C;merchant;T;N
"Add campaign";"Lägg till kampanj";C;merchant;T;N
"CampaignsOverviewDescription";"Översikt av dina kampanjer och uppdrag som genereras";C;merchant;T;N
"Stopped, invisible";"Stoppad, osynlig";C;merchant;T;N
"Paused, visible";"Pausad, synlig";C;merchant;T;N
"Active, not running";"Aktiv, stilla stående";C;merchant;T;N
"Public";"Publik";C;merchant;T;N
"Public with manual approval";"Publik med manuellt godkännande";C;merchant;T;N
"Only for invited";"Endast för inbjudna";C;merchant;T;N
"leads";"potentiella kunder";C;merchant;T;N
"New campaign";"Ny kampanj";C;merchant;T;N
"New campaign description";"Ny kampanjbeskrivning";C;merchant;T;N
"Campaign is NOT running, it has no commissions defined or enabled.";"Kampanjen är INTE igång, den har inga provisioner definierade eller aktiverade. ";C;merchant;T;N
"Edit campaign";"Redigera kampanj";C;merchant;T;N
"Close";"Stäng";C;;T;N
"No commissions defined";"Inga uppdrag definierade ";C;merchant;T;N
"Are you sure you want to disable this commission type? No transactions of this type will be saved by the system.";"Är du säker på att du vill inaktivera denna provisionstyp? Inga transaktioner av detta slag kommer att sparas av systemet.";C;merchant;T;N
"You have to specify some commissions before enabling this commission type!";"Du måste ange några provisioner innan du aktiverar denna provisionstyp!";C;merchant;T;N
"automatic approval";"Automatiskt godkännande";C;merchant;T;N
"manual approval";"Manuellt godkännande";C;merchant;T;N
"Approval";"Godkännande";C;merchant;T;N
"add tier";"Lägg till tier";C;merchant;T;N
"remove last tier";"ta bort senaste tier";C;merchant;T;N
"Support multi tier commissions";"Stöd multi- tier provisioner";C;merchant;T;N
"Campaign wizard";"Kampanjguid";C;merchant;T;N
"SendMessage";"Skicka meddelande";C;merchant;T;N
"SendMessageDescription";"Skicka meddelande";C;merchant;T;N
"Add page";"Lägg till sida";B;merchant;T;N
"New page";"Ny sida";C;merchant;T;N
"Affiliate approval";"Affiliate godkännande";B;merchant;T;N
"Logout Url";"Logga ut Url";C;merchant;T;N
"AffiliateLogoutUrlHelp";"Webbadress där affiliate kommer att omdirigeras efter att han loggar ut från sin kontrollpanel";C;merchant;T;N
"Before approval email";"Email innan godkännande";C;;T;N
"AffNotificationBeforeApprovalHelp";"Email som skickas till affiliaten när han har registrerat sig, men innan han godkänns. Bara meningsfullt om man använder manuellt godkännande av affiliates.";C;merchant;T;N
"Menu has changed but is not saved";"Menyn har ändrats men inte sparats.";C;merchant;T;N
"Affiliate panel menu";"Affiliate panelmeny";C;merchant;T;N
"new window";"nytt fönster";C;merchant;T;N
"current window";"aktuellt fönstret";C;merchant;T;N
"Open in";"Öppna i";C;merchant;T;N
"ScreenTitleHelp";"Titeln på denna skärm. Du kan ändra standardnamnet";C;merchant;T;N
"ScreenDescriptionHelp";"Beskrivning av skärmen. Du kan ange din egen beskrivning";C;merchant;T;N
"ScreenIconHelp";"Ikon på skärmen";C;merchant;T;N
"Show header";"Visa header";C;merchant;T;N
"ShowHeaderHelp";"Om du ska visa denna rubrik med rubrik och beskrivning i den här skärmen";C;merchant;T;N
"Affiliate program name";"Namn på affiliate program";C;merchant;T;N
"Edit payout option";"Redigera utbetalningsalternativ";C;merchant;T;N
"Edit page template";"Redigera sidmall";C;merchant;T;N
"After signup URL";"URL efter registrering ";C;merchant;T;N
"Display custom page";"Visa anpassad sida";C;merchant;T;N
"Affiliate program Terms & Conditions";"Villkor för Affiliate program";C;merchant;T;N
"Edit template";"Redigera mall";C;;T;N
"Available fields";"Tillgängliga fält";B;merchant;T;N
"Reset to default format";"Återställ till standardformat";C;merchant;T;N
"Clear text";"Tydlig text";C;merchant;T;N
"Flash URL";"Flash Url";C;merchant;N;N
"Impression track (hidden code)";"Spåra visningar (dold kod)";C;merchant;T;N
"Image URL";"Bild-URL";C;merchant;T;N
"Alternate text";"Alternativ text";C;merchant;T;N
"Title (first line)";"Titel (första raden)";C;merchant;T;N
"Text (second line)";"Text (andra raden)";C;merchant;T;N
"Unknown default format";"Okänt standardformat";C;merchant;T;N
"Description (second line)";"Beskrivning (andra raden)";C;merchant;T;N
"Alt text";"Alt text";C;merchant;N;N
"Flash wmode";"Flash wmode";C;merchant;N;N
"Flash loop";"Flash loop";C;merchant;N;N
"Impression Tracking Code";"Sökningskod för visningar";C;merchant;T;N
"Edit Banner or link";"Redigera banner eller länk";C;merchant;T;N
"Select Banner or Link";"Välj banner eller länk";C;merchant;T;N
"TrackingSettingsDescription";"Konfigurera allt i samband med hänvisningar och köp, så som länk stilar, IP-adress spårning, direktlänkar ";C;merchant;T;N
"URL to your p3p.xml file";"URL till din p3p.xml fil";C;merchant;T;N
"Compact P3P Policy";"Kompakt P3P Policy";C;merchant;T;N
"Delete cookie after lead / sale";"Radera cookie efter potentiell kund / köp";C;merchant;T;N
"Add currency";"Lägg till valuta";C;;T;N
"0";"0";C;;N;N
"1";"1";C;;N;N
"2";"2";C;;N;N
"3";"3";C;;N;N
"4";"4";C;merchant;N;N
"Left";"Vänster";C;merchant;T;N
"Right";"Höger";C;merchant;T;N
"System default currency";"Standardsystem- valuta";C;merchant;T;N
"Support multiple currencies";"Stöd för flera valutor";C;;T;N
"Time format";"Tidsformat";C;;T;N
"Emails";"Emails";B;merchant;N;N
"Sales / Leads";"Köp / Potentiella kunder";C;merchant;T;N
"Signups";"Registreringar";C;merchant;T;N
"On new affiliate signup";"På nya affiliategrupper";C;merchant;T;N
"Dont save";"Spara inte";C;merchant;T;N
"Import";"Importera";B;;T;N
"ImportDescription";"Importera data från CSV-fil som lagras på din dator eller som tidigare exporterats";C;;T;N
"Export";"Export";B;;N;N
"ExportDescription";"Exportera data till CSV-fil";C;;T;N
"ImportExportDescription";"Import och export verktyg för din data";C;merchant;T;N
"Critical errors";"Kritiska fel";C;merchant;T;N
"Normal errors and above";"Normala fel eller högre";C;merchant;T;N
"Warnings and above";"Varningar eller högre";C;merchant;T;N
"Information and above";"Information eller högre";C;merchant;T;N
"LogLevel";"Logg nivå";C;merchant;T;N
"Sets logging level for the system. It is recommended to have it on Information level";"Ställer in loggnivå för systemet. Det rekommenderas att ha det på informationsnivå";C;merchant;T;N
"Add VAT to commissions";"Lägg till moms på provisionen";C;merchant;T;N
"Deduct VAT from commissions";"Ta bort VAT från provisionen";C;merchant;T;N
"VAT handling";"Hantera moms";C;merchant;T;N
"Default payout balance";"Standardsaldo för utbetalning";C;merchant;T;N
"Payment amount";"Betalningsbelopp";C;merchant;T;N
"Payout currency";"Utbetalningsvaluta";C;merchant;T;N
"Prefix";"Prefix";C;merchant;N;N
"Separator";"Separator";C;merchant;N;N
"Suffix (extension)";"Suffix (förlängning)";C;merchant;T;N
"Save and Regenerate .htaccess code";"Spara och återhämta. htaccess-kod";C;merchant;T;N
"SEO Links configuration";"Konfiguration för SEO länkar";C;merchant;T;N
"Fraud Protection";"Skydd mot bedrägeri";C;merchant;T;N
"Continue Setup";"Fortsätt Setup";C;merchant;T;N
"Main site URL";"Huvud- url";C;merchant;T;N
"Days";"Dagar";C;merchant;T;N
"Hours";"Timmar";C;merchant;T;N
"Minutes";"Minuter";C;merchant;T;N
"Track referrals by IP address";"Spåra hänvisningar från IP-adress";C;merchant;T;N
"Save unreferred sale/lead";"Spara icke- hänvisade köp/ potentiell kund";C;merchant;T;N
"Link style";"Länkstil";C;merchant;T;N
"Analyze";"Analysera";C;merchant;T;N
"Optimize";"Optimera";C;merchant;T;N
"Repair";"Reparera";C;merchant;T;N
"DatabaseStatusDescription";"Översikt över databasen - kontrollera snabbt storleken på dina tabeller, optimera eller reparera dem vid behov.";C;merchant;T;N
"Read more about clicks tracking in our knowledge base";"Läs mer om klick-spårning i vår kunskapsbas";C;merchant;T;N
"Clicks tracking";"Klick- spårning";C;merchant;T;N
"Troubleshooter";"Felsökare";C;merchant;T;N
"Event log";"Händelselogg";C;merchant;T;N
"Read more about troubleshooting in our knowledge base";"Läs mer om felsökning i vår kunskapsbas";C;merchant;T;N
"LogsListDescription";"Förteckning över händelser som registrerats av affiliate system. <br/> De kan hjälpa dig att felsöka problem med spårning, bara slå på fel- loggning och du kommer att se varje handling i systemet.";C;merchant;T;N
"Info";"Info";C;;N;N
"Warning";"Varning";C;;T;N
"Error";"Fel";B;;T;N
"Critical";"Kritisk";C;;T;N
"Send";"Skicka";C;;T;N
"* Specify E-Mail Addresses";"* Ange emailadresser";C;merchant;T;N
"Define another filter";"Definiera ett annat filter";C;merchant;T;N
"E-Mail addresses";"emailadresser";C;merchant;T;N
"Select predefined filter";"Välj förinställt filter";C;merchant;T;N
"Label as paid payment";"Märk som utbetald betalning";C;merchant;T;N
"Label as paid";"Markera som utbetald";C;merchant;T;N
"PayAffiliatesDescription";"Lista över alla affiliate-intäkter som väntar på att betalas. <br/> Du kan klicka för att filtrera bara dessa affiliates som uppnått det lägsta saldot.";C;merchant;T;N
"Period from";"Perioden från";C;merchant;T;N
"Period to";"Perioden till";C;merchant;T;N
"No method";"Ingen metod";C;merchant;T;N
"Add payout option";"Lägg till utbetalningsalternativ";C;merchant;T;N
"Are you sure you want to delete the selected payout option?";"Är du säker på att du vill radera det valda betalningsalternativet?";C;merchant;T;N
"add payout balance";"Lägg till utbetalningssaldo";C;merchant;T;N
"remove payout balance";"Ta bort utbetalningssaldo";C;merchant;T;N
"PayoutsByAffiliateDescription";"Historik över alla utbetalningar till dina affiliates som gjorts i affiliateprogrammet sorterade efter affiliate";C;merchant;T;N
"PayoutsHistoryDescription";"Historik över alla utbetalningar till dina affiliates som gjorts i affiliateprogrammet";C;merchant;T;N
"Payouts Overview";"Utbetalningar Översikt";C;merchant;T;N
"PayoutsOverviewDescription";"Översikt över dina utbetalningar - affiliate-intäkter som väntar på att betalas";C;merchant;T;N
"Apply";"Ansök";C;;T;N
"Please select at least one data line";"Välj minst en datarad";C;merchant;T;N
"You cannot have the same data for both data lines";"Du kan inte ha samma uppgifter för både datalinjer";C;merchant;T;N
"Are you sure to delete selected click(s)?";"Är du säker på att du vill ta bort markerade klick?";C;merchant;T;N
"Delete older than";"Ta bort äldre än";C;;T;N
"Are you sure you want to delete selected clicks?";"Är du säker på att du vill ta bort markerade klick?";C;merchant;T;N
"One week";"En vecka";C;;T;N
"Two weeks";"Två veckor";C;;T;N
"One month";"En månad";C;;T;N
"Referrer url";"Hänvisningsadress";B;merchant;T;N
"Transaction details";"Transaktionsuppgifter";C;merchant;T;N
"Tracking details";"Uppgifter för spårning";C;merchant;T;N
"Transaction type";"Transaktionstyp";B;merchant;T;N
"Compute commissions";"Beräkna provisioner";C;merchant;T;N
"You need to choose affiliate to compute automatic commissions!";"Du måste välja affiliate att för beräkna automatiska provisioner!";C;merchant;T;N
"You need to choose campaign to compute automatic commissions!";"Du måste välja kampanj för att beräkna automatiska provisioner!";C;merchant;T;N
"You need to choose the transaction type to compute automatic commissions!";"Du måste välja transaktionstypen för att beräkna automatiska provisioner!";C;merchant;T;N
"Add transaction";"Lägg till transaktion";C;merchant;T;N
"Are you sure want to delete selected commission?";"Är du säker på att vill radera markerade provisioner?";C;;T;N
"Add commission";"Lägg till provision";C;merchant;T;N
"Are you sure you want to change status of selected commission(s)?";"Är du säker på att du vill ändra status på markerade provisioner?";C;merchant;T;N
"Pay commissions";"Betala provisioner";C;merchant;T;N
"TransactionsListDescription";"Lista över alla provisioner (transaktioner) som registrerats av systemet. <br/> Endast transaktioner med kommission registreras här, per-click provisioner (om du använder dem) grupperas i en post.";C;merchant;T;N
"Transactions overview";"Transaktionsöversikt";C;merchant;T;N
"TransactionsOverviewDescription";"Översikt över dina genererade provisioner (transaktioner) ";C;merchant;T;N
"Signup";"Registrera";B;;T;N
"Terms & conditions";"Villkor";B;;T;N
"Theme";"Tema";B;;T;N
"Gadgets";"Gadgets";C;;N;N
"Wallpaper";"Bakgrund";C;;T;N
"Proxy Server";"Proxy Server";C;;N;N
"Panel settings";"Panelinställningar";C;;T;N
"PanelSettingsDescription";"Inställningar på kontrollpanelen";C;;T;N
"Port number";"Portnummer";C;;T;N
"Proxy User";"Proxyanvändare";C;;T;N
"Are you sure you want to select this theme? Restart of the application is needed after theme change";"Är du säker på att du vill välja detta tema? Du måste starta om applikationen när du har ändrat tema";C;;T;N
"Delete wallpaper";"Ta bort bakgrund";C;;T;N
"Are you sure you want to delete this wallpaper";"Är du säker på att du vill ta bort denna bakgrund";C;;T;N
"Select background color";"Välj bakgrundsfärg";C;;T;N
"Centered";"Centrerad";C;;T;N
"Tiled";"Täckt";C;;T;N
"Stretched";"Sträckt";C;;T;N
"Position";"Position";C;;N;N
"Double click to edit";"Dubbelklicka för att redigera";C;;T;N
"The following constant(s) are mandatory and have to be in the template:";"Följande konstanter är obligatoriska och måste finnas i mallen:";C;;T;N
"The following constant(s) are misspelled or are in template more than once:";"Följande konstanter är felstavade och finns i mallen mer än en gång:";C;;T;N
"Add custom filter field";"Lägg till anpassat filterfält";C;;T;N
"Yesterday";"Igår";B;;T;N
"Last 7 days";"Senaste 7 dagarna";B;;T;N
"This week (mon-sun)";"Den här veckan (mån-sön)";C;;T;N
"Last week (mop-sun)";"Förra veckan (mån-sön)";C;;T;N
"Last working week (mon-fri)";"Förra arbetsveckan (mån-fre)";C;;T;N
"Last month";"Senaste månaden";B;;T;N
"Last year";"Förra året";B;;T;N
"Last 30 days";"Senast 30 dagar";C;;T;N
"Last 90 days";"Senaste 90 dagarna";C;;T;N
"Select date preset";"Välj förinställda datum ";C;;T;N
"Select custom date";"Välj anpassat datum";C;;T;N
"Are you sure you want to delete selected filter preset?";"Är du säker på att du vill ta bort valda förinställda filter?";C;;T;N
"Search";"Sök";B;;T;N
"Clear filter";"Rensa filter";C;;T;N
"Save filter";"Spara filter";C;;T;N
"Delete filter";"Ta bort filter";C;;T;N
"Show filter";"Visa filter";C;;T;N
"Hide filter";"Dölj filter";C;;T;N
"advanced filter";"avancerat filter";C;;T;N
"advanced search";"Avancerad sökning";C;;T;N
"has to be valid date";"måste vara giltigt datum";C;;T;N
"has to be integer";"måste vara heltal";C;;T;N
"has to be greater than %s and lower than %s";"måste vara större än %s och lägre än %s";C;;T;N
"has to be number";"Måste vara ett nummer";C;;T;N
"DD";"Dag";C;;T;N
"MM";"Mån";C;;T;N
"YYYY";"År";C;;T;N
"Change Flash SWF";"Ändra Flash SWF";C;;T;N
"Delete Flash SWF";"Ta bort Flash SWF";C;;T;N
"FLASH not uploaded";"FLASH inte  uppladdat";C;;T;N
"Change image";"Ändra bild";C;;T;N
"Delete image";"Radera bild";C;;T;N
"Upload";"Ladda upp";C;;T;N
"Retype password again";"Upprepa lösenord igen";C;;T;N
"Bold Ctrl+B";"Fet Ctrl+B";C;;T;N
"Italic Ctrl+I";"Kursiv Ctrl+I";C;;T;N
"Underline Ctrl+U";"Understruken Ctrl+U";C;;T;N
"Subscript";"Subscript";C;;N;N
"Superscript";"Superscript";C;;N;N
"Justify left Ctrl+L";"Motivera vänster Ctrl+L";C;;T;N
"Justify center Ctrl+E";"Motivera centrum Ctrl+E";C;;T;N
"Justify right Ctrl+R";"Motivera höger Ctrl+R";C;;T;N
"Select foreground color";"Välj förgrundsfärg";C;;T;N
"Strike through";"Genomstryka";C;;T;N
"Indent";"Indrag";C;;T;N
"Outdent";"Minska indrag";C;;T;N
"Horizontal rule";"Horisontell regel";C;;T;N
"Ordered list";"Numrerad lista";C;;T;N
"Unorderedlist";"Oordnad lista";C;;T;N
"Insert external image";"Infoga extern bild";C;;T;N
"Enter an image URL:";"Ange en bild URL:";C;;T;N
"Remove link";"Ta bort länk";C;;T;N
"Remove formating";"Ta bort formatering";C;;T;N
"Change Font";"Ändra teckensnitt";C;;T;N
"Set style of selected text";"Ställ in stil på markerad text";C;;T;N
"Title 1";"Avdelning 1";C;;T;N
"Title 2";"Avdelning 2";C;;T;N
"Title 3";"Avdelning 3";C;;T;N
"Source code";"Källkod";C;;T;N
"Path";"Path";C;;N;N
"Change Font Size";"Ändra teckenstorlek";C;;T;N
"XX-Small";"XX-Small";C;;N;N
"X-Small";"X-Small";C;;N;N
"Small";"Small";C;;N;N
"Medium";"Medium";C;;N;N
"Large";"Large";C;;N;N
"X-Large";"X-Large";C;;N;N
"XX-Large";"XX-Large";C;;N;N
"Gadget Url";"Gadget Url";C;;N;N
"Add gadget";"Lägg till gadget";C;;T;N
"AddGadgetDescription";"Gadgets är små applikationer som kan köras på skrivbordet eller i sidofältet. <br/> Förutom vår egen gadgets kan du använda de flesta av dem från Netvibes eller iGoogle.";C;;T;N
"Add Application Gadget";"Lyssna";C;;T;N
"Add Custom Gadget";"Läs fonetiskt";C;;T;N
"Edit gadget";"Redigera gadget";C;;T;N
"Gadget does ";"Gadget gör";C;;T;N
"10 min";"10 min";C;;N;N
"20 min";"20 min";C;;N;N
"30 min";"30 min";C;;N;N
"45 min";"45 min";C;;N;N
"1 hour";"1 timme";C;;T;N
"Never";"Aldrig";C;;T;N
"Hidden";"Dold";C;;T;N
"Desktop";"Desktop";C;;N;N
"Sidebar";"Sidebar";C;;N;N
"Are you sure you want to delete selected gadget?";"Är du säker på att du vill ta bort markerad gadget?";C;;T;N
"Application Specific";"Specifik applikation";C;;T;N
"Essential";"Grundläggande";C;;T;N
"All gadgets";"Alla gadgets";C;;T;N
"News";"Nyheter";B;;T;N
"Fun & Games";"Kul & Spel";C;;T;N
"Sports";"Sport";C;;T;N
"Lifestyle";"Livsstil";C;;T;N
"Technology";"Teknik";C;;T;N
"Politics";"Politik";C;;T;N
"Add Gadget / Feed";"Lägg till gadget / feed";C;;T;N
"Save modified rows";"Spara modifierade rader";C;;T;N
"Edit view";"Redigera visning";C;;T;N
"Export to csv";"Exportera till CSV";C;;T;N
"of";"av";B;;T;N
"First page";"Första sidan";C;;T;N
"Previous page";"Föregående sida";C;;T;N
"Next page";"Nästa sida";C;;T;N
"Last page";"Sista sidan";C;;T;N
"Save as new view";"Spara som ny syn";C;;T;N
"Delete view";"Radera visning";C;;T;N
"View Name";"Visa namn";C;;T;N
"Records Per Page";"Poster per sida";C;;T;N
"Help";"Hjälp";C;;T;N
"HelpDescription";"Hjälp Beskrivning";C;;T;N
"Download";"Ladda ner ";C;;T;N
"Comma";"Komma ";C;;T;N
"Semicolon";"Semikolon";C;;T;N
"Tab";"Tab";C;;N;N
"CSV delimiter";"CSV avgränsare";C;;T;N
"You have not selected export data";"Du har inte valt exportera data";C;;T;N
"Server";"Server";C;;N;N
"My computer";"Min dator";C;;T;N
"The source of import file";"Källan till importfilen";C;;T;N
"Are you sure you want to delete all old records in selected module(s)?";"Är du säker på att du vill ta bort alla gamla poster i vald moduler?";C;;T;N
"Minimize";"Minimera";C;;T;N
"Show list";"Visa lista";C;;T;N
"Undock";"Undock";C;;N;N
"Remember me on this computer";"Kom ihåg mig på denna dator";C;;T;N
"I forgot password";"Jag har glömt lösenordet";C;;T;N
"Enter code from picture";"Ange koden från bilden";C;;T;N
"Back to login";"Tillbaka till inloggningen";C;;T;N
"Delete all events";"Ta bort alla händelser";C;;T;N
"Are you sure to delete all events?";"Är du säker på att ta bort alla händelser?";C;;T;N
"Delete debug events";"Ta bort debug händelser";C;;T;N
"Are you sure to delete debug events?";"Är du säker på att radera debug händelser?";C;;T;N
"Attached files";"Bifogade filer";C;;T;N
"Edit email template";"Redigera email-mall";C;;T;N
"Edit selected template";"Redigera valda mallen";C;;T;N
"Select Template";"Vald mall";C;;T;N
"MailOutboxDescription";"Alla mail som skickas av systemet syns här, tillsammans med deras status (skickat eller fel).";C;;T;N
"Sending";"Sända";C;;T;N
"Sent";"Skicka";C;;T;N
"Restart sending";"Starta sändning";C;;T;N
"Do you want to delete selected mails?";"Vill du ta bort markerade brev?";C;;T;N
"Delete selected";"Ta bort markerade";C;;T;N
"Restart selected";"Starta valda";C;;T;N
"Send pending mails";"Skicka väntande email";C;;T;N
"Send by mail() function";"Skicka efter mail- funktion";C;;T;N
"Send by SMTP";"Skicka via SMTP";C;;T;N
"SMTP User name";"SMTP-användarnamn";C;;T;N
"SMTP Password";"SMTP-lösenord";C;;T;N
"SMTP TLS/SSL";"SMTP TLS/SSL";C;;N;N
"Send test message to email";"Skicka testmeddelande till email";C;;T;N
"Save & Send Test Message";"Spara och Skicka testmeddelande";C;;T;N
"Logout";"Logga ut";B;;T;N
"TextDirection(rtl or ltr)";"Textriktning (rtl eller ltr)";C;;T;N
"Show desktop";"Visa skrivbordet";C;;T;N
"Show desktop icon can't be removed.";"Visa skrivbordsikonen kan inte tas bort.";C;;T;N
"Are you sure you want to remove selected item from QuickLaunch?";"Är du säker på att du vill ta bort markerade objekt från QuickLaunch?";C;;T;N
"(s)";"(s)";C;;N;N
"Online users description";"Beskrivning för online-användare";C;;T;N
"Click to open sidebar";"Klicka för att öppna sidpanelen";C;;T;N
"Show in fron of windows";"Visa framför fönster";C;;T;N
"Show behind windows";"Visa bakom Windows";C;;T;N
"Hide sidebar";"Dölj sidmenyn";C;;T;N
"Content";"INNEHÅLL";B;;T;N
"Are you sure you want to remove selected item?";"Är du säker på att du vill ta bort markerade objekt?";C;;T;N
"Edit user profile";"Redigera användarprofil";C;;T;N
"Sunday";"Söndag";B;;T;N
"Monday";"Måndag";B;;T;N
"Tuesday";"Tisdag";B;;T;N
"Wednesday";"Onsdag";B;;T;N
"Thursday";"Torsdag";B;;T;N
"Friday";"​​Fredag";B;;T;N
"Saturday";"Lördag";B;;T;N
"January";"Januari";C;;T;N
"February";"Februari";C;;T;N
"March";"Mars";C;;T;N
"April";"April";C;;N;N
"May";"Maj";C;;T;N
"June";"Juni";C;;T;N
"July";"Juli";C;;T;N
"August";"Augusti";C;;T;N
"September";"September";C;;N;N
"October";"Oktober";C;;T;N
"November";"November";C;;N;N
"December";"December";C;;N;N
"Confirmation required";"Bekräftelse krävs";C;;T;N
"Mandatory";"Obligatorisk";C;;T;N
"Optional";"Tillval";C;;T;N
"Number";"Antal";B;;T;N
"Checkbox";"CheckBox";C;;N;N
"ListBox";"ListBox";C;;N;N
"List of countries";"Lista över länder";C;;T;N
"Add field";"Lägg till fält";C;;T;N
"Are you sure you want to delete selected field(s)?";"Är du säker på att du vill ta bort markerade fält?";C;;T;N
"Information";"Information";C;;N;N
"read more";"Läs mer";C;;T;N
"Previous";"Föregående";C;;T;N
"Start";"Start";C;;N;N
"Maximize";"Maximera";C;;T;N
"%s - Affiliate";"%s - Affiliate";S;affiliate;N;N
"Language translations";"Översättningar";B;;T;N
"Date added";"Datum tillagt";S;affiliate;T;N
"SCR";"SCR";S;merchant;N;N
"none active !";"Inte aktiv!";S;;T;N
"file not exist";"Fil finns inte";B;;T;N
"Language code";"Språkkod";S;;T;N
"English name";"Engelskt namn";B;;T;N
"Translated";"Översatt";B;;T;N
"Is default";"Är standard";S;;T;N
"Is active";"Är aktiv";S;;T;N
"For date range";"För datumintervall";S;affiliate;T;N
"If you choose channel, the banner code will have channel tracking code included, and also statistics will be displayed for this channel";"Om du väljer kanal, kommer bannerkoden har kanalspårningskoden inkluderad, även statistik kommer att visas för denna kanal";S;affiliate;T;N
"Campaign: ";"Lyssna";B;;T;N
"Banner stats";"Läs fonetiskt";S;affiliate;T;N
"Impressions:";"Visningar: ";S;;T;N
"Clicks:";"Klick:";S;;T;N
"CTR:";"CTR:";S;affiliate;N;N
"Sales:";"Köp:";S;affiliate;T;N
"Commissions:";"Provision:";S;affiliate;T;N
"SCR (sales / clicks):";"SCR (köp / klick):";S;affiliate;T;N
"affiliates in your program.";"affiliates i ditt program.";S;merchant;T;N
"ClicksTrackingDescription";"Klickspårning (från hänvisande)  känner igen vilken affiliate som hänvisade en besökare som kom från en viss URL eller som klickat på en bannernlänk.";B;merchant;T;N
"Exported files";"Exporterade filer";B;;T;N
"Upload custom language";"Ladda upp egna språk";S;;T;N
"Advanced options ";"Avancerade alternativ";C;affiliate;T;N
"Hide";"Dölj";C;;T;N
"Get";"Hämta";C;affiliate;T;N
"Download PDF";"Ladda ner PDF";C;affiliate;T;N
"banner code";"banner kod";C;affiliate;T;N
"Show normal link version";"Visa normal länk version";C;affiliate;T;N
"Show DirectLink version";"Visa direktlänk version";C;affiliate;T;N
"Show HTML version";"Visa HTML-version";C;affiliate;T;N
"Show XHTML version";"Visa XHTML version";C;affiliate;T;N
"for channel: ";"för kanal:";C;affiliate;T;N
"Show PDF preview";"Visa PDF förhandsgranskning";C;merchant;T;N
"Export files";"Exportera filer";C;;T;N
"ExportFilesDescription";"Lista över exporterade filer. Tryck på knappen Uppdatera om du inte ser filen med listan, som du precis exporterade.";C;;T;N
"Languages";"Språk";B;;T;N
"Debugging settings";"Debugging inställningar";C;merchant;T;N
"Are you sure you want to delete selected file(s)?";"Är du säker på att du vill ta bort markerad fil (er)?";C;;T;N
"Import language";"Importera språk";C;;T;N
"Import new language into your account";"Importera nytt språk på ditt konto";C;;T;N
"File(s) %s was successfully deleted";"Filen (erna) % s har tagits bort";S;;T;N
"Could not delete %s file(s)";"Kunde inte radera filen (erna) %s ";S;;T;N
"Plugin was successfully activated";"Plugin blev framgångsrikt aktiverad";S;;T;N
"Plugin was successfully deactivated";"Plugin blev framgångsrikt avaktiverad";S;;T;N
"General";"Allmänt";B;merchant;T;N
"Drop modules";"Drop-moduler";S;merchant;T;N
"Logo";"Logo";C;merchant;N;N
"Are you sure you want to deactivate this plugin?";"Är du säker på att du vill deaktivera denna plugin?";C;;T;N
"Are you sure you want to activate this plugin?";"Är du säker på att du vill aktivera denna plugin?";C;;T;N
"Activate";"Aktivera";C;;T;N
"Deactivate";"Avaktivera";C;;T;N
"Plugins";"Plugins";C;;N;N
"PluginsDescription";"Plugins och moduler som kan förbättra eller ändra systemets beteende, eller lägga till nya funktioner";C;;T;N
"Path to server file";"Sökväg till serverfil";C;;T;N
"You have not selected file";"Du har inte valt fil";C;;T;N
"Author";"Författare";B;;T;N
"Version";"version";B;;N;N
"Language metadata not defined %s";"Språk metadata definieras inte %s";S;;T;N
"Imported";"Importerat";S;;T;N
"N/A or Undefined";"N/A eller Odefinierat";C;merchant;T;N
"Author: ";"Författare:";C;;T;N
"Include payout options in signup form";"Inkludera utbetalningsmöjligheter i registreringsformulär";C;merchant;T;N
"Force choosing payout option";"Gör utbetalningsalternativ obligatoriskt";C;merchant;T;N
