source;translation;type;module;status;customer
"Affiliate menu";"Меню партнера";S;merchant;T;N
"Header";"Заголовок";S;merchant;T;N
"Icon";"Иконка";B;merchant;T;N
"Please select content from menu";"Выберите содержание из меню";S;merchant;T;N
"Signup form";"Форма регистрации";C;;T;N
"After affiliate signs up, email with password is sent to him an also to merchant.";"После того, как регистрируется партнер, email с паролем отправляется ему, а также и продавцу.";S;merchant;T;N
"Affiliate sign up email";"Email о регистрации партнера";S;merchant;T;N
"Merchant new affiliate sign up notification email";"Уведомление продавца по электронной почте о регистрации партнера";S;merchant;T;N
"Affiliate signup screen preview";"Страница предварительного просмотра при регистрации партнера";S;merchant;T;N
"Total (unpaid) commission generated";"Всего / неоплаченных комиссий";S;merchant;T;N
"Affiliate panel theme";"Тема панели управления партнера";B;merchant;T;N
"Test link";"Проверить ссылку";S;merchant;T;N
"General affiliate link";"Общая ссылка партнера";B;;T;N
"Banner statistics";"Статистика баннеров";B;merchant;T;N
"Banner statistics this month";"Статистика баннеров в этом месяце";B;merchant;T;N
"Banner Destination";"Конечный адрес баннера";S;merchant;T;N
"width";"Ширина";B;merchant;T;N
"height";"Высота";B;merchant;T;N
"Preview";"Просмотр";B;;T;N
"Text Link Preview";"Предварительный просмотр текстовой ссылки";S;merchant;T;N
"Commission statistics (all time)";"Статистика комиссий (за все время)";B;merchant;T;N
"Commission statistics for this month";"Статистика комиссий за этот месяц";B;merchant;T;N
"Campaign capping description";"Описание ограничений кампании";S;merchant;T;N
"Campaign Type";"тип кампании";B;merchant;T;N
"Campaign Validity";"Срок действия кампании";S;merchant;T;N
"Allowed countries";"Принимаемые страны";S;merchant;T;N
"Choose countries for this campaign";"Выберите страны для этой кампании";S;merchant;T;N
"Country capping behavior";"Поведение при ограничении по стране";S;merchant;T;N
"Campaign status";"Статус кампании";B;;T;N
"Cookies";"Файлы Cookie";B;merchant;T;N
"Product ID matching";"Совпадение ID товара";S;merchant;T;N
"Campaign is ";"Кампания ";S;merchant;T;N
"Commission types you want to support";"Типы комиссий, которые вы хотите применить";S;merchant;T;N
"Specify which types of commissions you want to support. You'll configure the commission amounts in the next step.";"Укажите, какие типы комиссий вы хотите применить. Вы сможете настроить размеры комиссий в следующем шаге.";S;merchant;T;N
"Your campaign was successfully defined";"Ваша кампания успешно настроена";S;merchant;T;N
"If you don't save the campaign, all the data you entered in this wizard will be lost";"Если вы не сохраните кампанию, все данные, которые вы ввели в этот мастер настройки, будут потеряны";S;merchant;T;N
"Campaign wizard will help you create new campaign";"Мастер настройки кампании поможет вам создать новую кампанию";S;merchant;T;N
"Tracking clicks (referrals)";"Отслеживание кликов (рефералов)";S;merchant;T;N
"What is it";"Что это";S;merchant;T;N
"Where to put it";"Куда это поместить";S;merchant;T;N
"Copy & paste this JavaScript code to your page";"Скопируйте и вставьте этот код JavaScript в Вашу страницу";S;merchant;T;N
"Type:";"Тип:";S;merchant;T;N
"Commission:";"Комиссия:";S;merchant;T;N
"2nd tier commission:";"Комиссия 2-го уровня:";S;merchant;T;N
"3rd tier commission:";"Комиссия 3-го уровня:";S;merchant;T;N
"4th tier commission:";"Комиссия 4-го уровня:";S;merchant;T;N
"5th tier commission:";"Комиссия 5-го уровня:";S;merchant;T;N
"Default currency";"Валюта по умолчанию";S;merchant;T;N
"Date format";"Формат даты";B;;T;N
"Language";"Язык";B;;T;N
"Cookies privacy policy";"Политика приватности файлов cookie";S;merchant;T;N
"Tracking related settings";"Настройки отслеживания";S;merchant;T;N
"URL status";"Статус URL-адреса";S;merchant;T;N
"Email notifications for merchant";"Уведомления продавцу по email";S;merchant;T;N
"Email notifications for affiliate";"Уведомления партнеру по email";S;merchant;T;N
"Build export";"Создать файл для экспорта";S;merchant;T;N
"Recognize multiple repeating clicks that come from the same IP address within";"Распознавать многочисленные повторяющиеся клики с одного IP-адреса с интервалом";S;merchant;T;N
"seconds.";"секунд.";S;merchant;T;N
"What to do with these clicks";"Что делать с этими кликами";S;merchant;T;N
"Recognize  duplicate orders coming from same IP address within";"Распознавать повторные заказы с одного IP-адреса с интервалом";S;merchant;T;N
"What to do with these orders";"Что делать с этими заказами";S;merchant;T;N
"Recognize duplicate orders coming with the same order ID within";"Распознавать повторные заказы с одинаковым ID заказа с интервалом";S;merchant;T;N
"hours from initial sale.";"часов от первоначальной продажи.";S;merchant;T;N
"Apply also to empty OrderIDs.";"Также применить правило для заказов с пустыми ID заказов.";S;merchant;T;N
"SEO Links settings";"Настройки оптимизированных ссылок";S;merchant;T;N
".htaccess code";".htaccess код";B;;T;N
"Import source";"Импортировать исходник";S;merchant;T;N
"Log level";"Уровень логов";S;merchant;T;N
"Debug";"Отладка";B;;T;N
"Special debug settings";"Особые настройки отладки";S;merchant;T;N
"Types of actions to log";"Записывать в журнал такие типы действий";S;merchant;T;N
"ParameterNamesDescription";"Настройте названия параметров URL-адресов, появляющихся в партнерских ссылках";B;merchant;T;N
"Payout statistics (all time)";"Статистика выплат (за все время)";B;merchant;T;N
"Payout statistics this month";"Статистика выплат за этот месяц";B;merchant;T;N
"Minimum payout balances";"Минимальная сумма для выплаты";B;merchant;T;N
"Invoicing settings";"Настройки выставления счетов";S;merchant;T;N
"Payout invoice";"Счет на выплату";B;merchant;T;N
"Default payout method for affiliates";"Метод выплат партнерам по умолчанию";S;merchant;T;N
"Default payout method";"Метод выплат по умолчанию";S;merchant;T;N
"Payout option details";"Подробные настройки способа выплат";S;merchant;T;N
"Notes about this payment";"Заметки про эту оплату";S;merchant;T;N
"Affiliate note (visible to affiliate)";"Заметка партнера (видима только для партнера)";S;merchant;T;N
"Payout information email";"Email с информацией о выплате";S;merchant;T;N
"Send email to affiliate(s) about this payment";"Отправить партнеру email об этой выплате";B;merchant;T;N
"Show affiliates";"Показать партнеров";S;merchant;T;N
"Street";"Улица";B;merchant;T;N
"City";"Город";B;;T;N
"Country";"Страна";B;;T;N
"Affiliate payment note";"Заметка о платеже партнеру";B;merchant;T;N
"Send email to affiliate about this payment";"Отправить партнеру email об этом платеже";S;merchant;T;N
"Email template";"Шаблон сообщения электронной почты";B;merchant;T;N
"Tasks waiting for your approval:";"Задания, ждущие Вашего одобрения:";S;merchant;T;N
"DirectLink URLs";"URL-адреса с прямыми ссылками";B;;T;N
"of total sales value";"от общего объема продаж";S;merchant;T;N
"Unsent emails";"Неотправленные сообщения";S;merchant;T;N
"Recipients";"Получатели";B;;T;N
"URLs";"URL-адреса";S;merchant;T;N
"Tracking";"Отслеживание";B;;T;N
"Affiliate linking method";"Вид ссылок для партнеров";S;merchant;T;N
"Will be done later";"Будет сделано позже";S;merchant;T;N
"Transaction statistics";"Статистика транзакций";B;merchant;T;N
"Transaction statistics this month";"Статистика транзакций за этот месяц";B;merchant;T;N
"Mandatory fields";"Обязательные поля";S;merchant;T;N
"Visible only to merchant";"Видимо только для продавца";S;merchant;T;N
"Visible also to affiliate";"Видимо только для партнера";S;merchant;T;N
"GeneralTrackingInformation";"Отслеживание - общая информация";S;merchant;T;N
"FirstClickTitle";"Первый клик";S;merchant;T;N
"LastClickTitle";"Последний клик";S;merchant;T;N
"If you don't see some of your orders here, it is possible that they are not tracked properly. Try to solve it with";"Если вы не видите некоторых своих заказов, возможно, они не были правильно отслежены. Попробуйте решить это с помощью";B;merchant;T;N
"To pay the commissions click on";"Чтобы оплатить комиссии кликните";B;merchant;T;N
"Troubleshooting";"Поиск и устранение неисправностей";B;merchant;T;N
"Check if you have your tracking codes on place";"Проверьте, на месте ли коды отслеживания";S;merchant;T;N
"Tracking codes seem to be in place and correct, yet the clicks or sales are still not tracked";"Коды отслеживания, кажется, на месте и в порядке, но клики или продажи всё равно не отслеживаются";S;merchant;T;N
"Turn on debugging";"Включите режим отладки";S;merchant;T;N
"Make test click or sale";"Сделайте контрольный клик или продажу";S;merchant;T;N
"Check Event log for the logged actions";"Проверьте Лог событий на наличие записанных действий";S;merchant;T;N
"VAT settings";"Настройки НДС";S;merchant;T;N
"Payout invoice - VAT version";"Счет на выплату - версия с НДС";B;merchant;T;N
"Additional info";"Дополнительная информация";B;;T;N
"Here you can add any UWA compatible gadget from google or netvibes or RSS feed not listed in our library. To add gadget, define name and input URL to gadget definition file.";"Здесь вы можете добавить любой (совместимый с Universal Widget API) гаджет c Google, Netvibes или RSS-ленту, не указанную в нашей библиотеке. Чтобы добавить гаджет, укажите его название и URL-адрес файла определения гаджета.";S;;T;N
"Edit available values";"Редактировать доступные значения";B;;T;N
"Values are newline separated";"Значения разделяются новыми строками";S;;T;N
"Banner or link not selected, please select first.";"Баннер или ссылка не выбраны, сначала сделайте выбор.";S;merchant;T;N
"First data line";"Первая строка";S;;T;N
"Second data line";"Вторая строка";S;;T;N
"from";"от";B;;T;N
"to";"до";B;;T;N
"Filter Info";"Информация о фильтре";S;;T;N
"Search:";"Поиск:";S;;T;N
"Netvibes";"Netvibes";S;;T;N
"Google";"Google";S;;T;N
"No data loaded";"Данных не загружено";S;;T;N
"Select";"Выбрать";S;;T;N
"Upload image";"Закачать изображение";S;;T;N
"File on the Internet (enter image URL)";"Файл в Интернете (введите URL-адрес изображения)";S;;T;N
"Invalid License.";"Лицензия недействительна.";S;;T;N
"Congratulations";"Поздравляем";S;;T;N
"Your mail account is configured correctly and your installation is capable to send mails.";"Ваша почтовые учетные записи настроены верно и программа может отправлять электронную почту.";S;;T;N
"Mail template not selected, please select template first.";"Шаблон сообщения электронной почты не выбран, сначала выберите шаблон.";S;;T;N
"There are currently no gadgets in this section.";"На данный момент в этом разделе нет гаджетов.";S;;T;N
"No gadget found in this category or nothing matches your search query";"В этой рубрике нет гаджетов или ничего не найдено по Вашему поисковому запросу";S;;T;N
"Please review your search query and try to search gadgets again";"Пожалуйста, измените Ваш поисковый запрос и попытайтесь еще раз";S;;T;N
"Roles";"Роли";B;;T;N
"Report for";"Отчет";S;;T;N
"If you lost your password, just enter your username (email) and we will send you email with instructions how to reset your current password.";"Если вы забыли пароль, просто введите свой адрес электронной почты и мы пришлем вам инструкции по смене пароля.";S;;T;N
"Search in";"Искать в";S;;T;N
"for";"текст";S;;T;N
"Set New Password";"Сменить пароль";B;;T;N
"Filter";"Фильтр";S;;T;N
"You can use following variables in template:";"Вы можете использовать в шаблоне следующие переменные:";S;;T;N
"Bold fields are mandatory and have to be included in teh template";"Поля, выделенные жирным шрифтом, обязательны и должны быть включены в шаблон";S;;T;N
"Trash";"Корзина";S;;T;N
"Select wallpaper";"Выбрать обои";B;;T;N
"Wallpaper settings";"Настройки обоев";S;;T;N
"Add new wallpaper";"Добавить новые обои";S;;T;N
"Accept License";"Принять условия Лицензии";C;;T;N
"Retype Password";"Повторить пароль";C;;T;N
"Passwords doesn't match";"Пароли не совпадают";C;;T;N
"Database Hostname";"Название хост-системы базы данных (по умолчанию - localhost)";B;;T;N
"Database Name";"Название базы данных";B;;T;N
"Next";"Дальше";C;;T;N
"Installer Welcome";"Окно приветствия установщика";C;;T;N
"Installer";"Установка";B;;T;N
"Post Affiliate Pro";"Post Affiliate Pro";B;;T;N
"Save";"Сохранить";C;;T;N
"Campaign logo";"Лого кампании";C;merchant;T;N
"Limit cookie lifetime to";"Ограничить время жизни файла cookie до";C;merchant;T;N
"Overwrite previous cookies";"Перезаписывать предыдущие файлы cookie";C;merchant;T;N
"Check if you want to overwrite all previous cookies set by another campiagns. This will ensure that always the latest click is considered when computing commissions.";"Поставьте отметку, если вы хотите разрешить перезапись файлов cookie, оставшихся от других кампаний. Благодаря этому при начислении комиссий всегда будет приниматься во внимание последний клик.";C;merchant;T;N
"Product IDs";"ID товара";C;merchant;T;N
"Active";"Активна";C;;T;N
"Paused (visible to affiliates)";"Приостановлена (видима для партнеров)";C;merchant;T;N
"Stopped (invisible to affiliates)";"Остановлена (невидима для партнеров)";C;merchant;T;N
"Commissions settings";"Настройки комиссий";C;merchant;T;N
"Edit details";"Редактировать информацию";C;;T;N
"CampaignStatisticsHeader";"Статистика кампании ";C;merchant;T;N
"CampaignStatisticsDescription";"Проверьте результаты этой кампании - показы, клики, продажи и комиссии. Под графиком вы увидите итоги за разные периоды.";C;merchant;T;N
"Stats";"Статистика";C;;T;N
"Next > ";"Далее > ";C;merchant;T;N
"Create";"Создать";C;;T;N
"Save changes";"Сохранить изменения";C;merchant;T;N
"Edit campaign details";"Редактировать информацию о кампании";C;merchant;T;N
"Payout";"Выплата";B;;T;N
"Payout gadget description";"Описание гаджета выплат";C;affiliate;T;N
"Subject";"Тема";B;;T;N
"Custom page";"Пользовательская страница";C;affiliate;T;N
"On sale / lead";"После продажи / зацепки";C;merchant;T;N
"On subaffiliate signup";"После регистрации субпартнера";C;;T;N
"On subaffiliate sale";"После продажи субпартнера";C;;T;N
"EmailNotificationsDescription";"Настройте получение по электронной почте уведомлений о событиях в партнерской программе, например о новой продаже";C;;T;N
"ReportsDescription";"Посмотрите свой трафик и финансовую статистику, включая баланс и информацию о комиссиях";C;merchant;T;N
"SignupSubaffiliatesDescription";"Порекомендуйте нашу партнерскую программу другим и заработайте часть их дохода. Потом следите за результатами своей работы";C;affiliate;T;N
"Home";"Главная";B;;T;N
"HomeScreenDescription";"HomeScreenDescription";C;affiliate;T;N
"PersonalDetailsDescription";"Измените свое имя, адрес электронной почты, URL-адрес сайта и другую личную информацию";C;affiliate;T;N
"PaymentDetailsDescription";"Укажите способ оплаты и минимальную сумму для выплаты";C;affiliate;T;N
"Apply VAT invoicing";"Выставлять счет с учетом НДС";C;affiliate;T;N
"Minimum payout option";"Минимальная выплата";C;;T;N
"Amount of registered capital";"Зарегистрированный капитал";C;;T;N
"SubIdTrackingDescription";"Вы сможете отследить каждую размещенную ссылку, используя дополнительные параметры, которые можно добавить к ссылке. Потом смотрите результаты в отчете по SubId.";C;affiliate;T;N
"AdvancedFunctionalityScreenDescription";"Продвинутые инструменты, которые могут помочь в продвижении или защитить ваши партнерские ссылки.";C;affiliate;T;N
"Generate";"Генерировать";C;;T;N
"AffLinkProtectorScreenDescription";"Вы можете защитить свои партнерские ссылки, используя функцию защиты и маскировки ссылок. Это сделает невозможным удаление из ссылки вашего идентификатора партнера.";C;affiliate;T;N
"PromoMaterials";"Материалы для продвижения";C;affiliate;T;N
"CampaignsScreenDescription";"Здесь вы можете видеть список всех доступных кампаний";C;affiliate;T;N
"Edit";"Редактировать";C;;T;N
"ChannelsDescription";"Каналы позволяют вам отслеживать рекламные кампании.";C;affiliate;T;N
"None";"нет";B;;T;N
"Add channel";"Добавить канал";C;affiliate;T;N
"Add url";"Добавить URL-адрес";C;;T;N
"Check";"Проверить";B;affiliate;T;N
"DirectLinksScreenDescription";"Прямые ссылки позволяют вам использовать ссылки без дополнительных параметров в URL-адресе";C;affiliate;T;N
"All";"Все";B;;T;N
"CreativesScreenDescription";"Список доступных баннеров и других рекламных материалов";C;affiliate;T;N
"Promotion";"Продвижение";B;;T;N
"PromoToolsScreenDescription";"PromoToolsScreenDescription";C;affiliate;T;N
"Copy & Paste this code to your page to get the banner displayed";"Скопируйте и вставьте этот код, чтобы показывать баннер";C;affiliate;T;N
"Show preview";"Предварительный просмотр";C;merchant;T;N
"Raw clicks";"Клики";B;;T;N
"ReportRawClicksScreenDescription";"Это список кликов по вашим партнерским ссылкам";C;affiliate;T;N
"Invoice";"Счет";B;;T;N
"Payouts to me";"Выплаты мне";B;;T;N
"PayoutsListScreenDescription";"Список всех сделанных мне выплат";C;affiliate;T;N
"Quick Stats";"Краткая статистика";B;;T;N
"QuickReportDescription";"Этот отчет дает краткое представление о всех отслеженных событиях - показах, кликах, продажах и комиссиях за выбранный период";C;;T;N
"TrendsReportDescription";"Этот отчет показывает тенденции Ваших транзакций в виде графика и числовых данных. У вас будет ясная картина того, куда движется Ваша кампания";C;;T;N
"RawClicksDescription";"Список всех кликов, зарегистрированных в вашей партнерской программе.<br/>Он используется для отслеживания по IP-адресу и для вас - если вы хотите проверить, зафиксирован ли какой-то клик. <br/><br/>Все эти клики хранятся в более оптимизированной форме в других таблицах, поэтому рекомендуется время от времени удалять из списка старые клики для улучшения производительности системы.";C;merchant;T;N
"ReportsScreenDescription";"Отчеты";C;affiliate;T;N
"DescriptionSubAffiliatesSalesReport";"Отчет о продажах субпартнеров";C;affiliate;T;N
"SubaffiliateSaleStatsScreenDescription";"Статистика продаж субпартнеров.";C;affiliate;T;N
"Me";"Я";C;affiliate;T;N
"SubaffiliatesTreeScreenDescription";"Просмотр партнеров, зарегистрированных под Вами.";C;affiliate;T;N
"Signup bonus";"Бонус при регистрации";C;;T;N
"Refund";"Возврат средств";C;;T;N
"ReportCommissionsScreenDescription";"Список всех транзакций и комиссий, зарегистрированных системой";C;affiliate;T;N
"Loading...";"Загрузка...";C;;T;N
"URL page";"URL-адрес страницы";C;;T;N
"Delete";"Удалить";C;;T;N
"Are you sure to delete selected url(s)?";"Вы уверены, что хотите удалить выбранные URL-адреса?";C;;T;N
"Area";"Площадь";C;;T;N
"Bar";"Панель";C;;T;N
"Day";"День";B;;T;N
"Week";"Неделя";C;;T;N
"Month";"Месяц";C;;T;N
"Approve";"Одобрить";C;;T;N
"Decline";"Отклонить";C;;T;N
"Photo";"Фото";B;;T;N
"Are you sure you want to delete selected affiliate(s)?";"Вы уверены, что хотите удалить выбранных партнеров?";B;merchant;T;N
"Add Affiliate";"Добавить партнера";C;merchant;T;N
"Change status";"Изменить статус";C;;T;N
"Are you sure you want to change status of selected affiliate(s)?";"Вы уверены, что хотите изменить статус выбранных партнеров?";C;;T;N
"All affiliates";"Все партнеры";C;;T;N
"Affiliate manager";"Работа с партнерами";B;;T;N
"AffiliateManagerDescription";"Здесь вы можете работать со своими партнерами. <br/>Вы можете редактировать, удалять или создавать новых партнеров. Партнер должен быть одобрен перед тем, как он может войти в систему и начать продвигать Вашу партнерскую программу. Если у вас не установлено автоматическое одобрение новых партнеров, вам надо одобрять партнеров здесь.";C;merchant;T;N
"Edit affiliate";"Редактировать партнера";C;merchant;T;N
"Login to affiliate panel";"Войти в панель управления партнера";C;merchant;T;N
"Refresh";"Обновить";C;;T;N
"new@affiliate.com";"new@affiliate.com";C;merchant;T;N
"Affiliate tree";"Дерево партнеров";B;merchant;T;N
"AffiliatesOverviewDescription";"Посмотрите статистику своих партнеров, их траффик и заработки";C;merchant;T;N
"AffiliateTreeDescription";"Форма показывает дерево Ваших партнеров и их субпартнеров.";C;merchant;T;N
"AffiliateStatisticsHeader";"Статистика партнеров";C;merchant;T;N
"AffiliateStatisticsDescription";"Проверьте результативность этого партнера. Под графиком вы видите итоги за различные периоды времени.";C;merchant;T;N
"Are you sure to delete this commison group?";"Вы уверены, что хотите удалить эту группу комиссий?";C;merchant;T;N
"Are you sure to delete selected commision groups?";"Вы уверены, что хотите удалить выбранные группы комиссий?";C;merchant;T;N
"Parent affiliate";"Родительский партнер";B;;T;N
"Invoicing or VAT not enabled";"Оформление счетов или НДС не активировано";C;merchant;T;N
"Apply VAT invoicing for this affiliate";"Применять НДС при оформлении счетов для этого партнера";C;merchant;T;N
"Overwrite cookie";"Перезаписать файл cookie";C;merchant;T;N
"Are you sure you want to change status of selected url(s)?";"Вы уверены, что хотите изменить статус выбранных URL-адресов?";C;merchant;T;N
"DirectLinks manager";"Работа с прямыми ссылками";C;merchant;T;N
"DirectLinksManagerDescription";"Работа с URL-адресами прямых ссылок партнеров. Первоначально все URL-адреса в неактивном состоянии и для того, чтобы их активировать нужно Ваше одобрение. <br/> Убедитесь, что вы не одобряете слишком общие или подозрительные адреса, расположенные не на сайте партнера.";C;merchant;T;N
"Pending tasks";"Задачи, ждущие рассмотрения";B;;T;N
"Pending tasks gadget description";"Описание гаджета задач, ждущих рассмотрения";C;merchant;T;N
"Create banner";"Создать баннер";C;merchant;T;N
"I want to...";"Я хочу...";C;merchant;T;N
"Quick start actions";"Краткое руководство";B;merchant;T;N
"Quick start actions description";"Описание краткого руководства";C;merchant;T;N
"Traffic stats";"Статистика посещений";B;merchant;T;N
"Traffic stats gadget description";"Описание гаджета статистики посещений";C;merchant;T;N
"Standard links (redirect)";"Стандартные ссылки (редирект)";C;merchant;T;N
"New style links (URL parameters)";"Ссылки нового образца (параметры URL-адреса)";C;merchant;T;N
"DirectLink style (no URL parameters)";"Прямые ссылки (без параметров в URL-адресе)";C;merchant;T;N
"300x250 - (Medium Rectangle)";"300x250 - (прямоугольник средней величины)";C;merchant;T;N
"250x250 - (Square Pop-Up)";"250x250 - (всплывающий квадрат)";C;merchant;T;N
"240x400 - (Vertical Rectangle)";"240x400 - (вертикальный прямоугольник)";C;merchant;T;N
"336x280 - (Large Rectangle)";"336x280 - (большой прямоугольник)";C;merchant;T;N
"180x150 - (Rectangle)";"180x150 - (прямоугольник)";C;merchant;T;N
"300x100 - (3:1 Rectangle)";"300x100 - (прямоугольник с пропорциями 3:1)";C;merchant;T;N
"720x300 - (Pop-Under)";"720x300 - (Pop-Under)";C;merchant;T;N
"468x60 - (Full Banner)";"468x60 - (длинный баннер)";C;merchant;T;N
"234x60 - (Half Banner)";"234x60 - (половина длинного баннера)";C;merchant;T;N
"88x31 - (Micro Bar)";"88x31 - (микро полоса)";C;merchant;T;N
"120x90 - (Button 1)";"120x90 - (кнопка 1)";C;merchant;T;N
"120x60 - (Button 2)";"120x60 - (кнопка 2)";C;merchant;T;N
"120x240 - (Vertical Banner)";"120x240 - (вертикальный баннер)";C;merchant;T;N
"125x125 - (Square Button)";"125x125 - (квадратная кнопка)";C;merchant;T;N
"160x600 - (Wide Skyscraper)";"160x600 - (широкий небоскреб)";C;merchant;T;N
"120x600 - (Skyscraper)";"120x600 - (небоскреб)";C;merchant;T;N
"300x600 - (Half Page Ad)";"300x600 - (объявление на полстраницы)";C;merchant;T;N
"Image banner";"Изображение";C;merchant;T;N
"Text link";"Текстовая ссылка";C;merchant;T;N
"Flash banner";"Flash баннер";C;merchant;T;N
"HTML banner";"HTML баннер";C;merchant;T;N
"Popup/popunder";"Popup/popunder";C;merchant;T;N
"Landing page";"Целевая страница";C;merchant;T;N
"Promo email";"Рекламный email";C;merchant;T;N
"Offline code";"Оффлайновый код";C;merchant;T;N
"Add banner";"Добавить баннер";C;merchant;T;N
"BannersListDescription";"Здесь вы можете работать с баннерами.<br/>Вы можете создавать баннеры разных типов, например баннеры-изображения, текстовые ссылки, баннеры на основе Flash или HTML-баннеры.<br/>Каждый баннер принадлежит к какой-то кампании (которая определяет комиссию за реферал), и может вести на любой целевой URL-адрес.";C;merchant;T;N
"Banners overview";"Обзор баннеров";C;merchant;T;N
"BannersOverviewDescription";"Обзор Ваших баннеров, показов, кликов и CTR";C;merchant;T;N
"Stopped (invisible)";"Остановлена (невидима)";C;merchant;T;N
"Paused (visible)";"Приостановлена (видима)";C;merchant;T;N
"Cancel";"Отмена";C;;T;N
"Play in loop";"Играть беспрерывно";C;merchant;T;N
"Window mode";"Оконный режим";C;merchant;T;N
"Flash file";"файл Flash";C;merchant;T;N
"FLASH banner allows you to create Flash banner in a simple way. Just upload your SWF file and it's done.";"Функция FLASH-баннер позволяет легко создать баннер на основе Flash. Просто закачайте SWF-файл — и готово.";C;merchant;T;N
"Html code";"Html код";C;merchant;T;N
"Email (username)";"Email (имя пользователя)";C;merchant;T;N
"Target URL (urlencoded)";"URL-адрес получателя (urlencoded)";C;merchant;T;N
"Impression track";"Отслеживание показов";B;;T;N
"Banner Image";"Изображение-баннер";C;merchant;T;N
"Image Alt text";"Дополнительный текст для изображения";C;merchant;T;N
"File content";"Содержание файла";C;merchant;T;N
"First you must select affiliate";"Сначала вы должны выбрать партнера";C;merchant;T;N
"Body";"Тело";C;merchant;T;N
"Title";"Заголовок";C;;T;N
"Text";"Текст";C;;T;N
"Get pdf";"Получить pdf-файл";C;merchant;T;N
"Click here to display preview";"Кликните здесь для предварительного просмотра";C;merchant;T;N
"Add";"Добавить ";C;;T;N
"Own size";"Собственный размер";C;merchant;T;N
"Predefined size";"Предустановленный размер";C;merchant;T;N
"Banner size";"Размер баннера";B;;T;N
"Campaign manager";"Работа с кампаниями";C;merchant;T;N
"CampaignsListDescription";"Здесь вы можете работать с кампаниями.<br/>Кампания представляет собой товар или группу товаров с одинаковыми комиссиями. Вы можете создавать неограниченное количество кампаний.";C;merchant;T;N
"Are you sure you want to delete selected campaign(s)?";"Вы уверены, что хотите удалить выбранные кампании?";C;merchant;T;N
"Set as default";"Установить по умолчанию";C;;T;N
"You cannot set non-active campaign to default";"Вы не можете установить неактивную кампанию кампанией по умолчанию";C;merchant;T;N
"You cannot set campaign with no active commissions to default";"Вы не можете установить кампанию без активных комиссий кампанией по умолчанию";C;merchant;T;N
"Are you sure you want to set";"Вы уверены, что хотите установить ";C;;T;N
"to be the default campaign?";"кампанией по умолчанию?";C;merchant;T;N
"Add campaign";"Добавить кампанию";C;merchant;T;N
"CampaignsOverviewDescription";"Обзор кампаний и сгенерированных комиссий";C;merchant;T;N
"Stopped, invisible";"Остановлена, невидима";C;merchant;T;N
"Paused, visible";"Приостановлена, видима";C;merchant;T;N
"Active, not running";"Активна, не действует";C;merchant;T;N
"Public";"Публичная";C;merchant;T;N
"Public with manual approval";"Публичная с ручным одобрением";C;merchant;T;N
"Only for invited";"Только для приглашенных";C;merchant;T;N
"leads";"зацепки";C;merchant;T;N
"New campaign";"Новая кампания";C;merchant;T;N
"New campaign description";"Описание новой кампании";C;merchant;T;N
"Campaign is NOT running, it has no commissions defined or enabled.";"Кампания НЕ действует, комиссии не установлены или не активированы.";C;merchant;T;N
"Edit campaign";"Редактировать кампанию";C;merchant;T;N
"Close";"Закрыть";C;;T;N
"No commissions defined";"Комиссии не установлены";C;merchant;T;N
"Are you sure you want to disable this commission type? No transactions of this type will be saved by the system.";"Вы уверены, что хотите отключить этот тип комиссий? Транзакции этого типа не будут сохраняться системой.";C;merchant;T;N
"You have to specify some commissions before enabling this commission type!";"Вы должны указать какие-то комиссии перед тем, как активировать этот тип комиссий!";C;merchant;T;N
"automatic approval";"Автоматическое одобрение";C;merchant;T;N
"manual approval";"Ручное одобрение";C;merchant;T;N
"Approval";"Одобрение";C;merchant;T;N
"add tier";"добавить уровень";C;merchant;T;N
"remove last tier";"удалить последний уровень";C;merchant;T;N
"Support multi tier commissions";"Поддержка многоуровневых комиссий";C;merchant;T;N
"Campaign wizard";"Мастер настройки кампании";C;merchant;T;N
"SendMessage";"Отправить сообщение";C;merchant;T;N
"SendMessageDescription";"Отправить сообщение";C;merchant;T;N
"Add page";"Добавить страницу";B;merchant;T;N
"New page";"Создать страницу";C;merchant;T;N
"Affiliate approval";"Одобрение партнеров";B;merchant;T;N
"Logout Url";"URL-адрес для выхода из системы";C;merchant;T;N
"AffiliateLogoutUrlHelp";"URL-адрес, на который будет перенаправлен партнер после выхода их панели управления";C;merchant;T;N
"Before approval email";"До сообщения об одобрении";C;;T;N
"AffNotificationBeforeApprovalHelp";"Email, который отправляется партнеру после регистрации, но до того, как он будет одобрен. Имеет смысл только если вы используете одобрение партнеров вручную.";C;merchant;T;N
"Menu has changed but is not saved";"Меню изменено, но не сохранено";C;merchant;T;N
"Affiliate panel menu";"Меню панели управления партнера";C;merchant;T;N
"new window";"новом окне";C;merchant;T;N
"current window";"текущем окне";C;merchant;T;N
"Open in";"Открыть в";C;merchant;T;N
"ScreenTitleHelp";"Название этого экрана. Вы можете изменить название по умолчанию";C;merchant;T;N
"ScreenDescriptionHelp";"Описание экрана. Вы можете ввести собственное описание";C;merchant;T;N
"ScreenIconHelp";"Иконка экрана";C;merchant;T;N
"Show header";"Показывать заголовок";C;merchant;T;N
"ShowHeaderHelp";"Показывать этот заголовок с названием и описанием этого экрана";C;merchant;T;N
"Affiliate program name";"Название партнерской программы";C;merchant;T;N
"Edit payout option";"Редактировать способ выплат";C;merchant;T;N
"Edit page template";"Редактировать шаблон страницы";C;merchant;T;N
