source;translation;type;module;status;customer
"This will set the style of affiliate link URL that your affiliates will put to their pages. You can choose from the methods below.<br/>Note that some methods have different requirements";"Asta va seta stilul link-ului URL pe care afiliatii tai le vor pune pe paginile lor. Poti alege din metodele de mai jos. <br/> Retine ca unele metode au cerinte diferite";S;merchant;T;N
"You can choose to support DirectLink linking as an addition to your standard affiliate links.<br/>The links chosen above will work, plus your affiliates will have option to use DirectLinks. All affiliate DirectLink URLs require merchant's approval.";"You can choose to support DirectLink linking as an addition to your standard affiliate links.<br/>The links chosen above will work, plus your affiliates will have option to use DirectLinks. All affiliate DirectLink URLs require merchant's approval.";S;merchant;N;N
"Choose how emails should be sent. Sending by mail() is highly recommended. If you don't receive emails, talk to your webhosting support to check and enable the PHP mail() function.<br/>Only if you cannot solve it, use sending by SMTP.";"Alege cum sa fie trimise email-urile. Trimiterea via email() este recomandata. Daca nu primesti e-mail-uri, contacteaza suportul webhostului tau pentru a verifica si a porni functia PHP  a mail-ului. Numai daca nu poti rezolva asta , foloseste trimiterea cu SMTP";S;;T;N
"Key";"Cheie";S;;T;N
"Initialization vector";"Vectorul de initializare";S;;T;N
"Key must be 16, 24 or 32 characters long";"Cod-ul trebuie sa fie de 16, 24 sau 32 de caractere";S;;T;N
"Initialization vector must be 16 characters long";"Vectorul de initializare trebuie sa aiba 16 caractere";S;;T;N
"Encrypt codes saved";"Codurile encriptate au fost salvate";S;;T;N
"Payout fields encryption";"Criptarea campurilor aferente platii";S;;T;N
"Site Replication is a special type of banner that replicates pages created by you so they are specific for affiliate. They can contain variables like affiliate refid, name, ... .%s<br/>";"Reproducerea site-ului este un tip special de banner pe care reproduce paginile create de tine deci sunt specifice pentru afiliat. Acestea pot conĹŁine variabile ca refid afiliat, numele, ... % S. <br/>";S;;T;N
"Post signup page.";"Posteaza pagina de inscriere.";S;;T;N
"You have been successfully signed up.";"Procesul de inscriere a fost finalizat cu succes.";S;;T;N
"Failed to set default merchant";"Incercarea de a seta comerciantul implicit a esuat";S;merchant;T;N
"Default merchant changed";"Comerciantul implicit a fost schimbat";S;merchant;T;N
"You cannot delete default merchant";"Nu poti sterge comerciantul implicit";C;merchant;T;N
"You cannot set unapproved merchant to default";"Nu puteti seta  comerciantul neaprobat la valorile implicite";C;merchant;T;N
"to be the default merchant?";"vrei sa fie comerciantul implicit?";C;merchant;T;N
"Affiliate - New User Signup Declined";"Afiliere - Inregistrare utilizator nou refuzata";B;;T;N
"You have been declined in affiliate program";"Ai fost respins din programul de afiliere";B;;T;N
"Parent %s";"""Parinti"" %s";S;;T;N
"Notification email";"E-mail de notificare";B;merchant;T;N
"Custom field number (1-6)";"Numar de camp personalizat (1-6)";S;;T;N
"Security code";"Cod de siguranta";S;;T;N
"Security code is used to prevent IPN frauds.";"Cod-ul de siguranta este folosit pentru a preveni fraudele IPN.";S;;T;N
"Allow test sales";"Permite testarea vanzarilor";S;;T;N
"Register also test sales. This setting should be off in live system.";"Inregistreaza si testarea vanzarilor. Aceasta setare ar trebui sa fie neactivata in sistemul live.";S;;T;N
"AlertPay plugin configuration saved";"Configurarea plugin-ul AlertPay a fost salvata";S;;T;N
"AlertPay integration plugin";"Plugin-ul interogare AlertPay";S;;T;N
"This plugin handles AlertPay IPN notifications (integration of Post Affiliate with AlertPay). Do not forget to configure this plugin after activation.";"Acest plugin se ocupa de notificari AlertPay NPI (integrarea Post Afiliere AlertPay). Nu uitati sa configurati acest plug-in, dupa activare.";S;;T;N
"do not force email usernames";"Nu forta username-ul email-ului";C;merchant;T;N
"Invoice settings saved";"Setarile facturii au fost salvate";S;merchant;T;N
"Invalid Smarty syntax. More information: ";"Sintaxa  Smarty este invalida. Mai multe informatii:";S;merchant;T;N
"VAT handling saved";"Modificarea TVA-ului a fost salvata";S;merchant;T;N
"Target url";"Target url";S;;T;N
"Error sending new direct link notification email to merchant: %s";"Eroare la trimiterea email-ului de notificare a link-ului direct catre comerciant: %s ";S;affiliate;T;N
"Referrer URL";" URL Referrer";S;;T;N
"Sale count";"Calculul vanzarilor";S;;T;N
"Sale total cost";"Costul total al vanzarilor";S;;T;N
"Sale commision";"Comisionul vanzarilor";S;;T;N
"This features encrypts all payout field values that are stored to database. You have to configure password and initialization vector after feature activation. %s<br/>";"Acesta caracteristica cripteaza toate campurile  de plata a compensatiilor, care sunt inmagazinate in baza de date. Trebuie sa configurati parola si vectorul de initializare dupa activarea caractersticii. % S <br/>";S;;T;N
"Top referrer URL";" URL-ul top referrer";B;;T;N
"DirectLinks Approved";"DirectLinks aprobat";S;affiliate;T;N
"DirectLinks Declined";"DirectLinks respins";S;affiliate;T;N
"DirectLinks Pending";"DirectLinks in asteptare";S;affiliate;T;N
"DirectLinks Deleted";"DirectLinks sters";S;affiliate;T;N
"Affiliate - DirectLink Notification";"Afiliat - notificare DirectLink ";B;affiliate;T;N
"DirectLink notification";"Notificare DirectLink ";B;affiliate;T;N
"DirectLink URL";"URL DirectLink ";S;merchant;T;N
"DirectLink Note";"Nota DirectLink ";S;merchant;T;N
"DirectLink Approve Link";"Link-ul de aprobare DirectLink ";S;merchant;T;N
"DirectLink Decline Link";"Link-ul de respingere DirectLink ";S;merchant;T;N
"Merchant - New DirectLink Notification";"Comerciant - Notificare noua  DirectLink";B;merchant;T;N
"New DirectLink notification";"Notificare noua DirectLink ";B;merchant;T;N
"Top affiliates";"Top afiliati";B;merchant;T;N
"Top referring URLs";"Top refereri url";B;;T;N
"Raw impressions";"Impresii brute";S;;T;N
"Unique impressions";"Impresii unice";S;;T;N
"Error sending direct link changed status notification email to affiliate: %s";"Eroare in trimiterea catre afiliat a mailului de notificare directlink email-ului de notificare a modificarii statusului link-ului direct catre afiliati";S;merchant;T;N
"Standard PHP Library is on";"Standard PHP Lybrary  este activata";S;;T;N
"Application requires Standard PHP Library extension";"Aplicatia necesita extensia Standard PHP Library ";S;;T;N
"Please recompile your PHP with Standard PHP Library extension";"Va rog recompilati cu extensia Standard PHP Library ";S;;T;N
"Application requires session.auto_start parameter off";"Aplicatia necesita oprirea parametrului sesiunii .auto_start ";S;;T;N
"Please turn session.auto_start parameter off in your php.ini";"Dezactivati parametrul sesiunii .auto_start in  php.ini";S;;T;N
"Task does not exist!";"Task-ul nu exista!";S;;T;N
"Task is not valid!";"Sarcina nu este valida!";S;;T;N
"Failed to activate plugin, database user %s has no rights to read information_schema.tables system database.";"Activarea  plug-inului a esuat, utilizatorul bazei de date% s nu are dreptul de a citi information_schema.tables din baza de date a sistem-ului.";S;;T;N
"Only numbers in Referral ID";"Numai numerele din  Referral ID";S;;T;N
"Only numbers in Referral ID.";"Numai numerele din  Referral ID";S;;T;N
"Referral ID can contain only [0-9] characters. %s given";"Referral ID poate contine numai [0-9] caractere. %s date";S;;T;N
"Custom field number (1-5)";"Numar de camp personalizat (1-5)";S;;T;N
"Custom field number must be from range 1-5.";"Numar-ul de camp personalizat trebuie sa fie din gama 1-5.";S;;T;N
"UltraCart plugin configuration saved";"Configurarea plugin-ul UltraCart salvata";S;;T;N
"UltraCart integration plugin";"Plugin-ul de interogare a UltraCart ";S;;T;N
"This plugin handles UltraCart IPN notifications (integration of Post Affiliate with UltraCart). Do not forget to configure this plugin after activation.";"Acest plugin se ocupa de notificarile UltraCart NPI (interogarea Post Afiliere cu UltraCart). Nu uitati sa configurati acest plug-in, dupa activare.";S;;T;N
"Username Referral IDs";"ID-urile de referinta a numelui de utilizator";S;;T;N
"Username will be used as Referral IDs";"Numele de utilizator va fi folosit ca ID de referinta";S;;T;N
"Date of sale";"Data vanzarilor";S;;T;N
"Sale status";"Statusul vanzarilor";S;;T;N
"Group by";"Grup de catre ";S;;T;N
"You have been contacted by your affiliate";"Ai fost contactat de catre afiliatul tau ";S;merchant;T;N
"at";"la";S;merchant;T;N
"Referrer:";"Referrer:";S;merchant;T;Y
"filled ""Contact us"" form.";"formularul ""ontactati-ne"" completat.";S;merchant;T;N
"Regards,";"Salutari,";S;merchant;T;N
"Dear merchant,";"Draga comerciant,";S;merchant;T;N
"Affiliate name";"Nume afiliatului";S;;T;N
"Affiliate email";"Email-ul afiliatului";S;merchant;T;N
"Regards";"Salutari";S;;T;N
"Dear merchant";"Draga comerciant";S;;T;N
"A new sale/lead was recorded at ";"O vanzare/lead a fost inregistrata la";S;merchant;T;N
"The sale was assigned to affiliate with user name";"Vanzarea  a fost repartizata afiliatului cu numele de utilizator";S;merchant;T;N
"Sale details";"Detalii despre vanzare";S;;T;N
"Commission for affiliate";"Comisionul pentru afiliat";S;merchant;T;N
"Referrer Url";" Url Referrer";S;;T;N
"Dear";"Draga";S;;T;N
"Thank you for registration in our affiliate program.";"Va multumim pentru inregistrarea in programului nostru de afiliere.";S;;T;N
"You have been approved and you can login using the following link";"Ati fost aprobatsi va puteti conecta folosind urmatoarul link";S;;T;N
"Your username";"Numele de utilizator";S;;T;N
"Your password";"Parola dumneavoastra";S;;T;N
"Sincerely,";"Cu sinceritate,";S;;T;N
"Your Affiliate manager";"Managerul afiliatului dumneavoastra";S;;T;N
"Thank you for your registration in our affiliate program.";"Va multumim pentru inregistrarea programului nostru de afiliati.";S;;T;N
"We review every application";"Verificam fiecare aplicatie";S;;T;N
"manually";"manual";S;;T;N
"and your registration is waiting for manual approval.";"inregistrarea dumneavoastra asteapta aprobare manuala.";S;;T;N
"Please, be patient.";"Va rugam aveti rabdare.";S;;T;N
"After confirming your registration, you will receive one more email with all the necessary information.";"Dupa ce ati confirmat inregistrarea, veti primi unul sau mai multe email-uri cu toate informatiile necesare.";S;;T;N
"You have been declined in affiliate program.";"Ati fost respins din programul afiliatilor.";S;;T;N
"joined your campaign";"s-au alaturat campaniei dumneavoastra";S;affiliate;T;N
"This affiliate is waiting for your approval.";"Acest afiliat asteapta aprobarea dumneavoastra.";S;affiliate;T;N
"I would like to let you know that we paid your commissions earned in our affiliate program.";"As vrea sa va anunt ca v-am platit comisionul castigat in programul nostru de afiliati.";S;;T;N
"Amount paid";"Suma platita";S;;T;N
"Sincerely";"Cu sinceritate ";S;;T;N
"Commission from this sale";"Comision din aceasta vanzare";S;;T;N
"One of your sub-affiliates";"Unul dintre sub-afiliatii dumneavoastra";S;affiliate;T;N
"made a sale/lead.";"s-a facut o vanzare/lead.";S;affiliate;T;N
"Sale/lead preview";"Previzualizare vanzare/lead ";S;affiliate;T;N
"Statistics date range";"Intervalul de timp Statistici";S;;T;N
"Hello";"Buna";S;;T;N
"we have received new password request for your account";"am primit cererea pentru o parola noua de la contul dumneavoastra";S;;T;N
"If this request was initiated by you, please click";"Daca aceasta cerere a fost initializata de catre dumneavoastra va rog sa dati click";S;;T;N
"or copy URL";"sau copiaza URL";S;;T;N
"to your browser and change your password.";"catre browser-ul tau si schimba parola.";S;;T;N
"This request is valid until";"Aceasta cerere este valida pana la";S;;T;N
"Quality Unit Team";"Echipa";S;;T;N
"On direct link approve/decline";"Catre link-ul direct accepta/refuza";C;affiliate;T;N
"TopReferringURLsManagerDescription";"Revizuieste URL-urile de top in programul tau de afiliati.Aveti posibilitatea de a le sorta dupa orice coloana din acesta grila";C;;T;N
"All URLs";"Toate URL-urile";C;affiliate;T;N
"First click referrer URL";"Primul click URL refferer ";C;affiliate;T;N
"Last click referrer URL";"Ultimul click URL referrer  ";C;affiliate;T;N
"banner ID";"ID-ul banner-ului";C;merchant;T;N
"On new direct link";"Catre noul link direct";C;merchant;T;N
"On direct link approved";"Catre noul link aprobat";C;merchant;T;N
"TopAffiliatesDescription";"Revizuiti afiliatii performanti din top in programul dumneavoastra de afiliati.Afiliati ce pot fi sortati din orice coloana in acest raport.";C;merchant;T;N
"status";"status";S;;N;N
"size";"dimensiune ";S;;T;N
"destination url";"destinatia url";S;;T;N
"Here you can specify how your links will look like.<br/>The link format will be: http://www.yoursite.com/prefixAFFILIATEIDseparatorBANNERIDsuffix<br/>for example: http://www.yoursite.com/ref/11111111/22222222.html";"Aici puteti specifica cum va arata link-ul dumneavoastra.<br/>Formatul link-ului va fi: http://www.yoursite.com/prefixAFFILIATEIDseparatorBANNERIDsuffix<br/>de exemplu: http://www.yoursite.com/ref/11111111/22222222.html";S;merchant;T;N
"Pdf Parser Error: ";"Eroare Pdf Parser : ";S;;T;N
"Pdf Not Uploaded , No Variables Found !";"Pdf-ul nu a fost incarcat , nu a fost gasita nici o variabila !";S;;T;N
"Bad Password";"Parola gresita";S;;T;N
"New User Signup Status";"Statusul inregistrarii noului utilizator";S;merchant;T;N
"New User Signup Approve Link";"Link-ul de aprobare a inregistrarii noului utilizator";S;merchant;T;N
"New User Signup Decline Link";"Link-ul de respingere a inregistrarii noului utilizator";S;merchant;T;N
"Sale Approve Link";"Link-ul de aprobare a vanzarii";S;merchant;T;N
"Sale Decline Link";"Link-ul de respingere a vanzarii";S;merchant;T;N
"Affiliate Join Campaign Approve Link";"Link-ul de aprobare a inscrierii in campania afiliatilor";S;affiliate;T;N
"Affiliate Join Campaign Decline Link";"Link-ul de respingere a inscrierii in campania afiliatilor";S;affiliate;T;N
"Failed to load direct link. (direct link propably deleted)";"Nu am putut incarca link-ul direct. (Link-ul direct a fost probabil eliminat)";S;merchant;T;N
"Session autostart is off";"Sesiunea autostart este oprita";S;;T;N
"Clearing templates cache";"Curata cache-ul ";S;;T;N
"Separator:";"Separator:";S;;N;N
"TrialPay plugin configuration saved";"Configurarea plugin-ului TrialPay a fost salvata";S;;T;N
"TrialPay integration plugin";"Plugin-ul integrat TrialPay ";S;;T;N
"This plugin handles TrialPay notifications (integration of Post Affiliate with TrialPay).";"Acest plugin se ocupa de notificari TrialPay (integrarea Post Afiliere TrialPay).";S;;T;N
"added new directlink at";"directlink nou adaugat la";S;merchant;T;N
"If you like to APPROVE it click here";"Daca doriti sa APROBATI faceti click aici";S;merchant;T;N
"If you like to DECLINE it click here";"Daca doriti sa REFUZATI faceti click aici";S;merchant;T;N
"If you want to APPROVE new affiliate click here";"Daca doriti sa APROBATI afiliati noi faceti click aici";S;merchant;T;N
"If you want to DECLINE new affiliate click here";"Daca doriti sa REFUZATI afiliati noi faceti click aici";S;merchant;T;N
"If you want to APPROVE new sale click here";"Daca doriti sa APROBATI o vanzare noua faceti click aici";S;merchant;T;N
"If you want to DECLINE new sale click here";"Daca doriti sa REFUZATI o vanzare noua faceti click aici";S;merchant;T;N
"If you want to APPROVE affiliate to join camapign click here";"Daca doriti sa APROBATI inregistrarea noului afiliat faceti click aici";S;affiliate;T;N
"If you want to DECLINE affiliate to join camapign click here";"Daca doriti sa REFUZATI inregistrarea noului afiliat faceti click aici";S;affiliate;T;N
"Enter Pasword For Pdf Document";"Introduceti parola pentru documentul Pdf ";C;;T;N
"Pdf Password Request";"Cerere parola Pdf ";C;;T;N
"Ok";"Ok";C;;N;N
"Tiers visible";"Niveluri vizibile";C;merchant;T;N
"Number of tiers visible to affiliate";"Numarul de niveluri vizibile afiliatilor";C;merchant;T;N
"Html";"Html";B;;N;N
"Wysiwyg";"Wysiwyg";C;;N;N
"Quality Unit News";"Quality Unit News";S;merchant;T;N
"Credits";"Credite";S;merchant;T;N
"Change log";"Schimbare jurnal";C;merchant;T;N
"Note for affiliate";"Nota pentru afiliat";C;merchant;T;N
"Hide custom text body and generate it automatically from HTML version";"Ascunde continutul textului personalizat si genereaza-l automat din versiunea HTML";C;;T;N
"Edit custom text body of email";"Editeaza continutul textului personalizat al email-ului";C;;T;N
"In subject of mail can be used all variables supported in body of mail.";"La sectiunea subiect a email-ului se pot folosi toate variabilele din continutul email-ului";C;;T;N
"Html Body";"Continutul Html ";C;;T;N
"Text Body";"Continutul textului";C;;T;N
"Fixed cost";"Costuri fixe";B;;T;N
"Name of commission type attribute has to be unique";"Numele atributului de tip Comisia trebuie sÄ fie unic";S;;T;N
"Coupon code must be unique";"odul cuponului trebuie sa fie unic";S;;T;N
"description";"descriere";S;;T;N
"maximum coupons per affiliate";"numar maxim de cupoane per afiliat";S;;T;N
"Status successfully set to selected coupon(s)";"Status setat cu succes  la cuponul(cupoanele) selectat ";S;;T;N
"Failed to set status selected coupon(s)";"Nu s-a reusit setarea statutului cuponului(cupoanelor) selectate";S;;T;N
"Coupon";"Cupon";B;;T;N
"Validity";"Validitate ";S;;T;N
"Coupon banner with id %s not exist";"Id-ul banner-ului promotional %s nu exista";S;;T;N
"unlimited";"nelimitat";B;;T;N
"Create coupons";"Creati cupoane";S;;T;N
"User ID";"ID-ul userului";S;;T;N
"Valid from";"Valabil din data de";B;;T;N
"Valid to";"Valid pana la data de";B;;T;N
"Limit use";"Utilizare limitata la";B;;T;N
"Error during ";"Eroare in timpul";S;;T;N
"Coupons are successfully ";"Cupoanele au succes";S;;T;N
"Coupon assigment";"Sarcina cuponului";B;;T;N
"Coupons to each affiliate";"Cupoane pentru fiecare afiliat";S;;T;N
"Coupon codes";"Codurile cupoanelor";S;;T;N
"Coupon format";"Formatul cupoanelor";B;;T;N
"Number of coupons";"Numarul de cupoane";B;;T;N
"Generate coupons";"Genereaza cupoane";B;;T;N
"Generating coupons was stopped, because coupon format is too small";"Generarea de cupoane a fost oprita, deoarece formatul cuponului este prea mic";S;;T;N
"Import coupons";"Importa cupoane";B;;T;N
"Importing coupons was stopped, because coupon code %s already exists";"Importarea cupoanelor a fost oprita, deoarece codul cuponului %s exista deja";S;;T;N
"Offline sale";"Vanzare offline";B;;T;N
"Failed to assign coupon";"Atribuirea cuponului nereusita";S;;T;N
"Coupon was successfully assigned";"Cuponul a fost atribuit cu succes";S;;T;N
"Page Peel Banner";"Banner Page Peel";S;;T;N
"Peelbanners are also known as magic corners or pagepeels. They are displayed as a small animated corner of the page and wakes the curiosity of most users. Only if the user moves his mouse onto, it peels impressively over the real homepage.";"Bannerele Peel sunt, de asemenea, cunoscute sub numele de colturi magice"" sau pagepeels. Acestea sunt afisate ca un  mic colt animat al paginii si trezesc curiozitatea majoritatii utilizatorilor. Numai daca utilizatorul isi misca mouse-ul deasupra, acesta apare intr-o maniera impresionanta peste homepage.";S;;T;N
"Affiliate - On change  Sale / Lead status";"Afiliat - La schimbarea Vanzare / Status lead";B;affiliate;T;N
"Change sale / lead status";"Schimba vanzare / status lead ";B;affiliate;T;N
"Affiliate - New Sale / Lead";"Afiliat - Vanzare noua /lead";B;affiliate;T;N
"Generate mails with subject: %s";"Genereaza mail-uri cu subiect: %s";S;;T;N
"Scheduled %s mails";"Mail-uri  %s programate";S;;T;N
"Mail template not defined in database for templateId %s";"Sablonul mail-ului nedefinit in baza de date pentru sabloane %s";S;;T;N
"Mail will be delivered in background process.";"Mail will be delivered in background process.";S;affiliate;N;N
"Mails will be created and delivered in background process.";"Mail-urile vor fi create si livrate in procesul de pe fundal.";S;;T;N
"Default Currency";"Valuta predefinita";S;;T;N
"Clickthrough ratio";"Rata  click-urilor";S;merchant;T;N
"Avg. com. per click";"Com. mediu pe click";S;merchant;T;N
"Avg. com. per impression";"Com. mediu pe impresie";S;merchant;T;N
"Avg. amount of order";"Valoare com. medie";S;merchant;T;N
"Failed to approve direct link %s.";"Nu s-a reusit a se aproba o legatura directa %s.";S;merchant;T;N
"Direct link %s was successfully approved.";"Link-ul direct %s a fost aprobat cu succes.";S;merchant;T;N
"Failed to decline direct link %s.";"Nu s-a reusit respingrea link-ului direct %s.";S;merchant;T;N
"Waiting";"Asteptare";S;;T;N
"Minimum length of %s in %s is %s";"Lungimea minima a %s in %s este %s";S;;T;N
"Delete directory %s";"Sterge fisierul %s";S;;T;N
"Copy directory %s";"Copiaza directorul %s";S;;T;N
"Create account";"Creaza cont";S;;T;N
"Importing Language";"Se importa limba";S;;T;N
"FTP - Copy files";"FTP - Copierea fisierelor";S;;T;N
"Following requires functions are not enabled or available: %s";"Urmarirea necesita functiuni care nu sunt activate sau dispoibile: %s";S;;T;N
"Unzip file %s";"Dezarhiveaza fisierul %s";S;;T;N
"Update account";"Actualizeaza contul";S;;T;N
"Update application files";"Actualizeaza fisierul de aplicatii";S;;T;N
"Import language file %s";"Importa fisierul limba %s";S;;T;N
"Send mails from outbox";"Trimite mail-uri din outbox";S;;T;N
"Pending %s mails";"Mail-uri %s in asteptare ";S;;T;N
"%s has to be valid date";"%s trebuie sa fie o data valida";S;;T;N
"%s has to be positive integer";"%s trebuie sa fie numar intreg pozitiv";S;;T;N
"%s has to be integer";"%s trebuie sa fie numar intreg";S;;T;N
"%s is mandatory";"%s este obligatorie";B;;T;N
"%s has to be number";"%s trebuie sa fie numar";S;;T;N
"Updated";"Actualizat";S;;T;N
"Task name";"Numele sarcinii";S;;T;N
"Progress";"Desfasurare";S;;T;N
"Failed to delete task.";"Nu s-a reusit stergerea sarcinii.";S;;T;N
"It is not possible to delete running task.";"Nu este posibila stergerea sarcinii in curs de desfasurare.";S;;T;N
"This type of task is not allowed to be deleted.";"Nu este permisa stergerea acestui tip de sarcina.";S;;T;N
"Task deleted.";"Sarcina stersa.";S;;T;N
"Cron request finished.";"Cerere cron terminata.";S;;T;N
"Maximum Commissions Per Referral";"Comisioane maxim per Referral";S;;T;N
"This plugin enables to set limit of maximum number of commissions per user(customer) in time interval(seconds) that will be saved.";"Acest plug-in permite sa se stabileasca limita numarul maxim de comisioane per utilizator (client), in intervalul de timp (secunde), care vor fi salvate.";S;;T;N
"all time";"tot timpul";S;;T;N
"Maximum commissions per referral";"Comision maxim per Referral";S;;T;N
"Maximum commission per one customer";"Comision maxim pentru un singur client";S;;T;N
"Maximum commissions time period in seconds";"Perioada maxima de timp a comisioanelor in secunde";S;;T;N
"Time Period in seconds in which are commission per one customer counted.";"Perioada de timp in secunde in care sunt numarate comisioanele unui sigur client";S;;T;N
"Wrong format used for Maximum commissions per referral.";"Format gresit folosit pentru comision maxim per referral.";S;;T;N
"Wrong format used for Maximum commissions time period in seconds.";"Format gresit folosit pentru perioada maxima de timp a comisioanelor in secunde";S;;T;N
"Data Migration";"Migratia datelor";S;;T;N
"Migrate affiliates";"Migratia afiliatilor";S;affiliate;T;N
"Migrate transactions";"Migratia tranzactiilor";S;;T;N
"Upgrade from PAP3";"Upgradeaza de la PAP3";S;;T;N
"Minimum Referal ID length";"Lungimea minima a ID-ului de referinta";S;;T;N
"Minimum length must be between 0 and 20";"Lungimea minima trebuie sa fie intre 0 si 20";S;;T;N
"undefined";"nedefinit";B;;T;N
"Referal ID length limit saved";"Limita lungimii ID-ului de referinta a fost salvata";S;;T;N
"Referral id must be longer than %s characters";"Id-ul de referinta trebuie sa fie mai lung de %s caractere";S;;T;N
"Referral id can not be longer than %s characters";"Id-ul e referinta nu poate fi mai lung de%s caractere";S;;T;N
"secure pass2";"parola de siguranta2";S;;T;N
"Secure Pass 2 from RoboKassa is needed for verification with RoboKassa.";"Parola de siguranta 2 de la  RoboKassa este necesara pentru identificarea cu RoboKassa.";S;;T;N
"RoboKassa plugin configuration saved";"Configurarea plug-inului RoboKassa a fost salvata";S;;T;N
"RoboKassa integration plugin";"Plug-inul de integrare RoboKassa ";S;;T;N
"This plugin handles RoboKassa notifications (integration of Post Affiliate with RoboKassa).";"Acest plugin se ocupa de notificari RoboKassa (integrarea Post Afiliere RoboKassa).";S;;T;N
"seo_targeturl for banner format";"seo_targeturl pentru formatul banner-ului";S;;T;N
"This plugin enables you to use variable {$seo_targeturl} in banner format. It is computed not as usual SEO url but uses domain of the banner. You need to have SEO tracking code on all banner destination urls!";"Acest plugin va permite sa utilizati variabila ($ seo_targeturl) in formatul banner-ului. Nu este calculat ca un simplu URL SEO , dar foloseste domeniul banner-ului. Aveti nevoie de codul de urmarire SEO  in toate url-urile de destinatie a bannerelor.";S;;T;N
"Ip - Country Code";"Ip - Cod tara";S;;T;N
"Ip - Country Name";"Ip - Nume oras";S;;T;N
"Ip - City";"Ip - Oras";S;;T;N
"Ip - Longitude";"Ip - Longitudine";S;;T;N
"Ip - Latitude";"Ip - Latitude";S;;N;N
"Print";"Tipareste";B;;T;N
"copies of coupons";"copii ale cupoanelor";S;affiliate;T;N
"Description of coupon:";"Descriere a cupoanelor:";S;affiliate;T;N
"Coupons:";"Cupoane:";S;affiliate;T;N
"Valid from:";"Valid din:";S;affiliate;T;N
"Valid to:";"Valid pana la :";S;affiliate;T;N
"Limit use:";"Limita de utilizare:";S;affiliate;T;N
"coupons to each affiliate";"cupoane pentru fiecare afiliat";S;merchant;T;N
"Closed banner settings";"Setari banner inchise";S;merchant;T;N
"By default is Page Pell Banner closed. In following section you can define, how will look banner in closed state.";"In mod implicit banner-ul Pell este oprit. In sectiunea urmatoare puteti defini cum va arata banner-ul in stare oprita";S;merchant;T;N
"Opened banner settings";"Setarile banerului sunt deschise";S;merchant;T;N
"Peel Banner is opened on mouse over event. In following section you can define, how will look banner, when visitor will go with mouse over and banner will be opened.";"Peel Banner este deschis cand cursorul este deasupra evenimentului. In urmatoarele sectiuni puteti defini, cum va arata banner-ul, atunci cand vizitatorul va merge cu mouse-ul peste banner si va fi deschis.";S;merchant;T;N
"Preview is generated using saved values. If you made changes, please push Save button before previewing of banner.";"Preview is generated using saved values. If you made changes, please push Save button before previewing of banner.";S;merchant;N;N
"General settings";"Setari generale";B;merchant;T;N
"Payout settings";"Setari plata";B;merchant;T;N
"Cron job status";"Status cron job";S;merchant;T;N
"Last execution of cron job:";"Ultima executie a  cron job:";S;merchant;T;N
"To review list of pending background tasks push following button:";"Pentru a revizui sarcina ce se desfasoara in fundal apasa urmatorul buton:";S;merchant;T;N
"Cron setup";"Setare Cron";S;merchant;T;N
"Example of Cron job setup in CPanel";"Exemplu de setare  Cron job In Cpanel";S;merchant;T;N
"Coupon preview";"Previzualizare cupon";S;merchant;T;N
"Changeable by affiliate";"Modificabil dupa afiliat";S;merchant;T;N
"Default value for affiliate";"Valoare predefinita pentru afiliat";S;merchant;T;N
"Allowed Status";"Status permis";S;merchant;T;N
"Mail details";"Detalii despre mail";B;;T;N
"Coupon details";"Detalii despre cupon ";S;merchant;T;N
"Transaction status";"Statusul tranzactie";S;merchant;T;N
"Mail";"E-mail";S;;T;N
"Attachments";"Atasamente";B;;T;N
"Simulate cron";"Simuleaza  Cron";S;;T;N
"On new sale / lead";"O noua vanzare / lead";C;affiliate;T;N
"On sale / lead change status";"In timpul vazarii / lead schimbati statusul";C;;T;N
"Affiliate will get coupon upon request";"Afiliatul va primi cuponul la cerere";C;;T;N
"Assign automatically";"Atribuie automat";C;;T;N
"Coupons";"Cupoane";C;;T;N
"Maximum coupons per affiliate";"numar maxim de cupoane per afiliat";C;;T;N
"html";"html";C;;N;N
"preview";"previzualizare";C;;T;N
"Get another coupon";"Ia un alt cupon";C;;T;N
"Export codes";"Exporta coduri";C;;T;N
"Are you sure you want to delete selected coupon(s)?";"Esti sigur ca vrei sa stergi cuponul(cupoanele) selectate?";C;;T;N
"Are you sure you want to change status of selected coupon(s)?";"Esti sigur ca vrei saschimbi statutul cuponului(cupoanelor) selectate?";C;;T;N
"Coupon design";"Design cuponului";C;;T;N
"Coupon code";"Cod cupon";C;;T;N
"Coupon ID";"ID cuponul";B;;T;N
"Bar code image";"Imagine cod de bare";C;;T;N
