source;translation;type;module;status;customer
"Channel: ";"Канал: ";C;;T;N
"Banner: ";"Банер: ";C;;T;N
"Are you sure you want to do this operation on the table?";"Сигурни ли сте, че искате да извършите тази операция в таблицата..?";C;merchant;T;N
"Active wallpaper can not be deleted";"Активният тапет не може да бъде изтриван";C;;T;N
"Upload failed with error: %s";"Качването неуспешно с грешка: %s";C;;T;N
"Data are cached";"Данните са кеширани";C;;T;N
"Exported file you can download here";"Можете да свалите експортираният файл тук";C;;T;N
"Save language metadata";"Запазване на езиковите метаданни";C;;T;N
"Your affiliate program name. It can be your company name if you want. This name can be visible in the signup form (depends on theme).";"Име на вашата партньорска програма. То може да бъде името на компанията ви ако желаете. Името може да е видимо във формуляра за регистрация (зависи от използваната тема).";C;merchant;T;N
"If checked, the invoice will be generated for every payment you make. Both affiliates and you will be able to check the invoice in the payouts history.";"Ако е отбелязано, ще се генерира фактура за всяко направено от вас плащане. И вие и партньорите ще имате възможност да проверявате фактурите в историята на плащанията.";C;merchant;T;N
"Support VAT";"Поддръжка на ДДС";C;merchant;T;N
"If checked, your affiliates from EU countries will be able to specify their VAT number and percentage.<br/>Also, for these affiliates the payouts are computed together with the VAT.";"Ако е отбелязано, вашите партньори от страните от Европейската Общност ще могат да вписват своя ДДС номер и процента на ставката.<br/>Също така плащанията за тези партньори ще се изчисляват заедно с ДДС.";C;merchant;T;N
"Default VAT percentage used if affiliate doesn;t enter his own percentage";"ДДС процент по подразбиране ако партньорът не указал собствена ставка";C;merchant;T;N
"Defines how the final payout amount should be computed.<br/>If VAT is added to the commissions, the commission amount will be increased with VAT part.";"Определя как да бъде изчислявана финалната сума на плащането.<br/>Ако ДДС се добавя към комисионната, то сумата на комисионната ще бъде увеличена с ДДС частта.";C;merchant;T;N
"Impressions raw/unique";"Импресии (общо / уникални)";S;affiliate;T;N
"Clicks raw/unique";"Кликове (общо / уникални)";S;affiliate;T;N
"Sales total";"Общо продажби";S;;T;N
"Banner with id '";"Банер с ID '";S;;T;N
"Affiliate is not defined";"Не е указан партньорът";S;;T;N
"User is not affiliate";"Потребителят не е партньор";S;;T;N
"Channel ID";"Канал ID";S;;T;N
"Merchant";"Търговец";S;;T;N
"Default language has to be active !";"Езикът по подразбиране трябва да бъде активен..!";S;;T;N
"Column %s must be number (%s given)";"Колоната %s трябва да бъде число (Зададено %s)";S;;T;N
"Column %s not defined in input data for csv file %s.";"Колоната %s не еуказана във входните данни за CSV файла %s.";S;;T;N
"Language code %s is already used in your installation";"Езиковият код <strong>%s</strong> вече се използва във вашата инсталация";S;;T;N
"New language with code %s created";"Създаден е нов език с код %s";S;;T;N
"Language Name";"Название на езика";S;;T;N
"Translated [%]";"Преведени [%]";S;;T;N
"Is custom";"Собствен..?";S;;T;N
"You can find the license ID in your member's panel. The license will be valid for the domain where you are currently installing the product.";"Можете да намерите ID на вашият лиценз в панела за управление на клиентите. Лицензът ще бъде валиден за домейна на който текущо сте инсталирали продукта.";S;;T;N
"License agreement";"Лицензионно споразумение";S;;T;N
"System Requirements";"Системни изисквания";S;;T;N
"The installation finished successfully. Thank you for choosing our product.";"Инсталацията е завършена успешно. Благодарим ви, че избрахте нашият продукт.";S;;T;N
"Click here to go to introduction screen";"Кликнете тук за да отидете в началният екран";S;;T;N
"Internal error.";"Вътрешна грешка.";S;;T;N
"Recommended Settings";"Препоръчителни настройки";S;;T;N
"Welcome message";"Приветствено съобщение";B;;T;N
"Source";"Изходен код";S;merchant;T;N
"You uploaded language file with following metadata:";"Вие качихте език със следните метаданни:";S;;T;N
"Uploaded language file";"Качен езиков файл";S;;T;N
"If language metadata are correct, you can start import.";"Ако езиковите метаданни са коректни, можете да стартирате импортирането.";S;;T;N
"You have to agree with the license.";"Трябва да се съгласите с лиценза";C;;T;N
"I Agree with the license";"Приемам лиценза";C;;T;N
"Check Requirements";"Проверка на изискванията";B;;T;N
"Welcome info";"Информация за нови потребители";C;affiliate;T;N
"Home template";"Шаблон за Home";C;affiliate;T;N
"Affiliate manager template";"Шаблон за Администриране на партньори";C;affiliate;T;N
"Home edit";"Редакция на Home";C;affiliate;T;N
"Channel stats report";"Доклад по канали";B;;T;N
"ChannelStatsReportDescription";"Докладът показва производителността на каналите дефинирани за банерите";C;affiliate;T;N
"Add message to this transaction (optional)";"Добавяне на съобщение за тази транзакция (опционално)";C;merchant;T;N
"Unknown tracking";"Неизвестно трасиране";C;merchant;T;N
"Manually created";"Създадено ръчно";C;merchant;T;N
"Lifetime referral";"Пожизнен реферал";C;merchant;T;N
"More info";"Повече информация";C;;T;N
"Failed to add link - invalid url";"Неуспешно добавяне на линк - Невалиден URL адрес";C;;T;N
"Open in same window/frame";"Отворете в същия прозорец/фрейм";C;;T;N
"Open in new window/frame (_blank)";"Отворете в нов прозорец/фрейм (_blank)";C;;T;N
"Open in parent window/frame (_parent)";"Отворете в родителският прозорец/фрейм (_parent)";C;;T;N
"Open in top window/frame (_top)";"Отворете в най-главният прозорец/фрейм (_top)";C;;T;N
"Target";"Цел";C;;T;N
"Class";"Клас";C;;T;N
"Add Link";"Добавяне на линк";C;;T;N
"Start import";"Започване на импорт";C;;T;N
"Create language";"Създаване на език";C;;T;N
"Deprecated";"Изключено";C;;T;N
"Not translated";"Не е преведено";C;;T;N
"Client";"Клиент";C;;T;N
"Client+Server";"Клиент+Съвър";C;;T;N
"All translations";"Всички преводи";C;;T;N
"System translations";"Системни преводи";C;;T;N
"Custom translations";"Потребителски преводи";C;;T;N
"Edit language";"Редакция на език";C;;T;N
"Translations";"Преводи";C;;T;N
"Create own language";"Създаване на собствен език";C;;T;N
"Create new language";"Създаване на нов език";C;;T;N
"Error during copy of sample image %s.";"Грешка при копирането на примерно изображение %s.";S;;T;N
"Update";"Обновяване";B;;T;N
"Done";"ГОТОВО";S;;T;N
"Logins history";"История на влизанията в системата";B;;T;N
"AutoRefresh saved";"Автоматичното обновяване е запазено";S;;T;N
"Creating Account Directory";"Създаване на директория за акаунт";S;;T;N
"Creating Account";"Създаване на акаунт";S;;T;N
"Initializing Account";"Инициализиране профил";S;;T;N
"Exporting dictionary cache.";"Експортиране на кеша на речника.";S;;T;N
"Logged out";"Излизане от системата";S;;T;N
"About";"За програмата";C;merchant;T;N
"AboutDescription";"За програмата";C;merchant;T;N
"Design";"Дизайн";C;;T;N
"ThemesSettingsDescription";"Изберете лого и тема за да промените изгледа на панелите за управление и в страницата за регистрация";C;merchant;T;N
"SignupFormSettingsDescription";"Съдържание и Настройки на на формуляра за регистрация";C;merchant;T;N
"AffPanelSettingsDescription";"Съдържание на партньорският панел. Напълно можете да промените напълно менюто и съдържанието на този панел и дори да създадете ваши собствени страници";C;merchant;T;N
"Signup page theme";"Тема на страницата за регистрация";C;merchant;T;N
"Merchant panel theme";"Тема на панела за търговеца";C;merchant;T;N
"Approved commissions";"Одобрени комисионни";B;;T;N
"Pending commissions";"Чакащи комисионни";B;;T;N
"View online users";"Кой е онлайн..?";C;;T;N
"View logins history";"История на логванията...";C;;T;N
"OnlineUsersDescription";"Списък с онлайн потребителите";C;;T;N
"LoginsHistoryDescription";"История на влизанията в панелите за управление";C;;T;N
"This icon can not be added to QuickLaunch";"Тази икона не може да бъде добавена в Лентата за бърз достъп";C;;T;N
"CTR raw/unique";"CTR (общо / уникални)";S;affiliate;T;N
"Quick Navigation Icons";"Бърза навигация";S;affiliate;T;N
"Impressions (raw / unique)";"Импресии (общо / уникални)";B;;T;N
"What to do with child affiliates";"Какво да се прави с дъщерните партньори";S;merchant;T;N
"Config gadget";"Настройка на джаджа";S;;T;N
"If your wallpaper is saved on Internet/Intranet and is accessible from your browser, you can add it by entering URL of this wallpaper.";"Ако вашият тапет е някъде в Интернет и е достъпен от браузърът ви, можете да го добавите като въведете URL адреса до този тапет.";S;;T;N
"In this case will be wallpaper loaded always from URL you entered and not from your server.";"В този случай тапетът ще се зарежда абсолютно винаги от въведеният URL адрес а НЕ то този сървър.";S;;T;N
"Enter URL";"Въведете URL";S;;T;N
"Upload wallpaper";"Качване на тапет";S;;T;N
"Upload new wallpaper to your account. Wallpaper will be saved in your account and always loaded from server.";"Качете тапет във вашият акаунт и той ще бъде записан на и винаги ще бъде зареждан от този сървър.";S;;T;N
"Banners & Links";"Банери и Линкове";B;;T;N
"do not move child affiliates";"не мести дъщерните партньори";C;merchant;T;N
"move child affiliates to parent of deleted affiliate";"преместване на дъщерните партньори към родителският партньор на изтритият";C;merchant;T;N
"Delete affiliate";"Изтриване на партньор";C;merchant;T;N
"None wallpaper";"Няма тапет";C;;T;N
"Select desktop background color";"Изберете фонов цвят на десктопа";C;;T;N
"Add custom wallpaper";"Добавяне на собствен тапет";C;;T;N
"No row selected";"Не е избран ред";C;;T;N
"Application Update";"Обновяване на програмата";S;;T;N
"Getting started";"Първи стъпки";B;;T;N
"Wrong username/password (Username: %s)";"Грешно Потребителско име/парола (Потребителско име: %s)";S;;T;N
"Authentication failed for user %s";"Идентификацията за потребителя %s е неуспешна";S;;T;N
"User %s authenticated. Logging in.";"Потребителят %s е идентифициран. Влизане...";S;;T;N
"Logged out user %s";"Излизане на потребителя %s от системата";S;;T;N
"Adding content gadget: %s";"Добавяне на джаджа: %s";S;;T;N
"Downloading gadget: %s";"Сваляне на джаджа: %s";S;;T;N
"Updating %s Language";"Обновяване на %s език";S;;T;N
"Update Version";"Обновяване на версия";S;;T;N
"Failed to import language file. Incorrect file format. (%s)";"Неуспешно импортиране на езиков файл. Некоректен файлов формат. (%s)";S;;T;N
"Database Logger Error. Logging on display: %s";"Грешка на логера. Записване: %s";S;;T;N
"Proxy failed: %s";"Грешка на проксито: %s";S;;T;N
"Could not connect to server: %s:%s, Failed with error: %s";"Неуспешна връзка със сървъра : %s:%s, Грешка: %s";S;;T;N
"Could not send request to server %s:%s";"Неуспешна заявка до сървъра %s:%s";S;;T;N
"Could not read from proxy socket";"Неуспешно четене от сокета на проксито";S;;T;N
"Resource not modified, returned 304 for %s";"Ресурса не е модифициран. Върната грешка 304 за %s";S;;T;N
"Return static file %s";"Върнат статичен файл %s";S;;T;N
"Invoking method %s->%s()";"Инициира се метод %s->%s()";S;;T;N
"Please review your system settings, before starting update all requirements must be fulfilled.";"Моля прегледайте системните си настройки преди да предприемете обновяване на програмата. Всички изисквания трябва да бъдат изпълнени.";S;;T;N
"Test URL matching";"Тестване на URL съвпадения";S;affiliate;T;N
"You can test if your pattern matches the given URL.";"Можете да проверите съответства ли вашият шаблон на даденият URL адрес.";S;affiliate;T;N
"<h3>Add / edit DirectLink URL</h3>";"<h3>Добавяне / Редкация на URL на Директен линк</h3>";S;affiliate;T;N
"This setting can override the default configuration from campaign";"Тази настройка може да презапише конфигурацията по подразбиране от кампания";S;merchant;T;N
"Affiliates will be able to choose only from these payout balance options.";"Партньорите ще могат да избират само между тези опции за изплащане.";S;merchant;T;N
"Found";"Намерено";S;merchant;T;N
"Response returned from server";"Върнат отговор от сървъра";S;;T;N
"Do you like to reload application now ?";"Искате ли да рестартирате програмата сега..?";S;;T;N
"Available languages";"Достъпни езици";S;;T;N
"To make it easier for you, some languages are already included in the distribution";"За да бъдат нещата по-лесни за вас, някои езици вече са включени в дистрибуцията";S;;T;N
"To import new language to the system, click on ""Import"" icon next to language that you would like to import.";"За да импортирате нов език в системата, кликнете върху иконата ""Импорт"" до езика който желаете.";S;;T;N
"Warning: If language with the same language code (e.g. [en-US]) already exists, translations and language metadata will be overwritten with the values loaded from imported language!!.";"ВНИМАНИЕ: Ако език със същият езиков код  (пр. [bg-BG]) вече съществува, преводът и метаданните ще бъдат презаписани със стойностите зададени в импортираният език..!";S;;T;N
"Import new language from the CSV file.";"Импортиране на нов език от CSV файл.";S;;T;N
"Warning: If language with the same language code (e.g. [en-US]) already exists, translations and language metadata will be overwritten with the values from the uploaded language!";"ВНИМАНИЕ: Ако език със същият езиков код  (пр. [bg-BG]) вече съществува, преводът и метаданните ще бъдат презаписани със стойностите зададени в импортираният език..!";S;;T;N
"In the table below you can see all the languages loaded in the system.";"В таблицата по-долу можете да видите всички заредени в системата езици.";S;;T;N
"To import a new language, click on Import language button and follow the steps in the import wizard.";"За да импортирате нов език, кликнете върху бутона <b>Импортиране на език</b> и следвайте стъпките на съветника по импортиране.";S;;T;N
"If you don't want to use some language, you can deactivate it by changing value Yes to No in the 'Is active' column (don't forget to save your changes)";"Ако не искате да използвате някой език, можете да го деактивирате като промените стойността  <b>ДА</b> или <b>–</b> в колоната 'Активен' (не забравяйте да запазите направените промени)";S;;T;N
"Translations and default language";"Превод и език по подразбиране";S;;T;N
"One language must be system's default. To change the default language, click on icon 'Set as default' next to the language you want to set as default.";"Един от езиците трябва да бъде зададен като такъв по подразбиране за системата. Кликнете върху иконата 'Задай по подразбиране' намираща се на реда на избраният език за да изберете езика.";S;;T;N
"To change some translations, click on Edit icon and continue in the editation.";"За да редактирате някои преводи кликнете върху иконата Редактиране.";S;;T;N
"Date & time format";"Формат за Дата и Време";S;;T;N
"Every language has defined it's own date and time format. To modify it, click on the Edit icon next to the language you would like to change.";"Всеки език има собствен формат за показването на датата и времето. За да го промените кликнете върху иконата редакция стояща вдясно на реда на избраният език.";S;;T;N
"Creating new language translation";"Създаване на нов езиков превод";S;;T;N
"Here you can create your own language. Define the fields below, then the new language will be created. You should edit it's language strings (translations) manually in Edit language form.";"Тук можете да създадете собствен език. Дефинирайте полетата по-долу, след което кликнете върху бутона Създаване на език за да запазите промените. след това можете да редактирате езиковоте стрингове ръчно чрез формуляра за редакция на език.";S;;T;N
"It is not possible to create new language with language code that already exists in the system!";"Не е възможно създаване на нов език с езиков код, който вече съществува с системата..!";S;;T;N
"You are going to update";"На път сте да обновите";S;;T;N
"from version";"от версия";S;;T;N
"NOTE: Make sure that you backup your database and application files.";"ВАЖНО: Убедете сте, че сте направили пълен бекъп на вашата база данни и файлове на програмата.";S;;T;N
"You have to choose either campaign or banner, not both";"трябва да изберете кампания или банер, но не и двете";C;affiliate;T;N
"Note for merchant - if you want to explain this URL";"Бележка за търговеца - ако искате да коментирате този URL";C;affiliate;T;N
"Checking..";"Проверка...";C;affiliate;T;N
"This is the default currency of the system. All tracked sales and commissions will be in this main currency.";"Това е валутата по подразбиране за системата. Всички трасирани продажби и комисионни ще бъдат в тази валута.";C;merchant;T;N
"Precision defines how the numbers are rounded - how many decimal places after the decimal point will be used";"Разредеността определя как ще бъдат закръгляни числата - колко знака да има след десетичната запетая.";C;merchant;T;N
"This setting controls where to display currency - before ($ 123) or after (123 $) the number";"Тази настройка определя къде да се показва знака за валутата - преди ($ 123) или след (123 лв.) числото";C;merchant;T;N
"If affiliates doesn't specify his minimum payout balance, this value will be used.";"Ако партньорът не определи минимален баланс за плащане, тази стойност ще бъде изпозлвана.";C;merchant;T;N
"Affiliates to pay";"Партньори, чакащи плащане";C;merchant;T;N
"No data are matching your search";"Няма данни отговарящи на вашето търсене";C;merchant;T;N
"Version Update";"Обновяване на версия";C;;T;N
"Language code is unique for every language. Example of American English code is en-US. The list of most language codes can be found at: <a href='http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx' terget='_blank'>http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx)</a>";"Езиковият код е уникален за всеки език. Например за American English кода е <strong>en-US</strong>. Списъкът с езиковите кодове може да бъде намерен на следният линк: <a href='http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx' terget='_blank'>http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx)</a>";C;;T;N
"Yes, Reload Application";"ДА, презареди системата";C;;T;N
"Request error";"Request error.";C;;T;N
"Your session expired.";"Сесията ви е изтекла.";C;;T;N
"Invalid server response.";"Невалиден отговор на сървъра.";C;;T;N
"Selected parent user does not exist";"Избраният родителски потребител не съществува";S;merchant;T;N
"Referral ID can not be blank";"Реферал ID не може да бъде празен";S;;T;N
"Referral ID can not be changed";"Реферал ID не може да бъде променян";S;;T;N
"subaffiliate(s)";"дъщерни партньори";S;;T;N
"Show this screen on startup";"Показвай този екран при стартиране";S;merchant;T;N
"Manual commission";"Ръчна обработка на комисионни";C;merchant;T;N
"Brainstorming";"Планиране";C;merchant;T;N
"GetStartedBrainstorming";"<div style=""text-align:justify;""><br/>Тази първа стъпка е много важна - помислете за вашата партньорска програма.<br/><br/>
Трябва да имате план какво искате да постигнете. Колко големи ще бъдат комисионните, които сте готови да предложите..?<br/><br/>
Ще бъдат ли те толкова атрактивни за партньорите ви, колкото са тези на вашите конкуренти..?<br/><br/>
Как ще привлечете партньори да се регистрират в програмата..?</div>";C;merchant;T;N
"Review your settings";"Прегледайте настройките";C;merchant;T;N
"GetStartedSettings";"<div style=""text-align:justify;""><br/>Систмата Post Affiliate е направена така, че да работи добре с настройките си по подразбиране.<br/><br/>
Въпреки това, трябва да проверите конфигурацията и да я промените според собствените си нужди.<br/><br/>
Деатайлното описание на всички конфигурационни опции можете да намерите в Ръководството на потребителя и Базата знания на нашият уеб сайт.</div>";C;merchant;T;N
"Define your commissions";"Дефиниране на комисиони";C;merchant;T;N
"GetStartedCommissions";"<div style=""text-align:justify;""><br />По време на инсталацията е създадена една кампания. Можете да я промените или да създадете нова собствена кампания.<br/><br/>
Кампаниите се използват за групиране на продукти (или само за един продукт), които са с еднакви ставки на комисионните.<br/><br/>
Например, можете да имате кампания за Продукт1, където ще плащате на партньорите си за кликване и друга кампания Продукт2 за която ще плащате на партньорите си комисионна за продажба.<br/><br/>
Или можете да имате кампания наречена Евтини продукти, в която комисионната е 40% за продажба и друга кампания наречена Скъпи продукти за която комисионната е 15% за извършена продажба.</div>";C;merchant;T;N
"Add banners and other creatives";"Добавяне на банери и други материали";C;merchant;T;N
"GetStartedCreatives";"<div style=""text-align:justify;""><br/>В секцията <strong>Администриране на банери</strong>  можете да създавате материали за промотиране - като текстови линкове, стандартни банери изображения, HTML банери, Flash банери, промо имейли и Семпли PDF файлове.<br/><br/>
Всеки банер трябва да има определен URL адрес, който служи за препращане на клиентите след всеки клик.</div>";C;merchant;T;N
"Set up emails";"Настройка на имейли";C;merchant;T;N
"GetStartedEmails";"<div style=""text-align:justify;""><br/>Можете да настроите функционирането на имейл комуникацията. това включва: 

<ul><li><strong>имейл акаунт</strong> - как имейлите ще бъдат изпращани. Можете да изберете или PHP функцията mail() или SMTP сървър.</li>

<li><strong>имейл шаблони</strong> – това са шаблоните използвани при автоматичното изпращане на имейли от системата, като регистрация или продажба</li>

<li><strong>имейл известия</strong> – можете да конфигурирате какви известия да бъдат изпращани както на търговеца, така и на партньорите.</li></ul>

Убедете се, че имейл акаунтът е настроен правилно – направете тестово изпращане на имейли. Без работеща имейл комуникация, вашите партньори няма да получават никакви уведомителни имейли от системата за регистрациите и продажбите им и др.</div>";C;merchant;T;N
"Customize your affiliate signup form";"Персонализиране на вашият формуляр за регистрация";C;merchant;T;N
"GetStartedSignupForm";"<div style=""text-align:justify;""><br/>Проверете стандартният формуляр за регистрация и го променете ако желаете<br/><br/>
формулярът за регистрация е в комплект с информационен мини сайт за партньорската програма.<br/><br/>
Използването на мини сайта не е задължително и изтриването му не пречи на функционирането на системата.</div>";C;merchant;T;N
"Customize affiliate panel";"Настройка на панела за управление за партньорите";C;merchant;T;N
"GetStartedAffPanel";"<div style=""text-align:justify;""><br/>Партньорският панел в Post Affiliate е много гъвкав.<br/><br/>Можете да конфигурирате как да изглежда менюто, какво съдържание да има и дори да добавите собствено съдържание или да препращате към други страници.</div>";C;merchant;T;N
"GetStartedIntegrate";"<div style=""text-align:justify;""><br/>Интеграцията е начин за свързване на партньорската система с вашият уеб сайт, пазарска количка или платежен портал по начин по който ще могат да бъдат отчитани продажбите и съответно, кой е довел до тяхното осъществяване.<br/><br/>
При получаване на известие, партньорската система регистрира продажбата, открива дали тя е провокирана от реферал (ако има) и създава комисионна ако всичко е наред.<br/><br/>
Самата интеграция обикновено става чрез добавяне на няколко реда програмен код в една или няколко страници на вашият сайт. Това е обяснено стъпка по стъпка в Ръководството ни за интеграция, което съдържа информация за най-използваните пазарски колички и платежни системи. </div>";C;merchant;T;N
"Test everything";"Тествайте всичко";C;merchant;T;N
"GetStartedTest";"<br/>След като конфигурирате своите кампании, дефинирате коректни комисионни и създадете банери/линкове трябва да тествате системата.<br/><br/>
Най-добрата стратегия е да симулирате целият процес както от гледна точка на партньорите така и от ваша:
<ol>
<li>Запишете се в системата като тестов партньор – след одобрение ще получите потвърждаващ имейл с парола и ще можете да влезете в партньорският панел за управление</li>
<li>Влезте в партньорският панел за управление, вземете HTML код за банер/линк и го поставете в някаква тестова страница</li> 
<li>Кликнете върху банера/линка и след това проверете дали кликът се регистрира от системата</li>
<li>След като кликът е правилно регистриран, опитайте да направите тестова продажба и проверете дали комисионната ще бъде регистрирана от системата (само за комисионни за продажни/регистрации)</li>
</ol><br/>Ако срещнете някакви проблеми на някоя стъпка, включете <strong>Дебъгването</strong> и/или погледнете <strong>Решаване на проблеми</strong>";C;merchant;T;N
"Promote your affiliate program";"Промотирайте вашата партньорска програма";C;merchant;T;N
"GetStartedPromote";"<div style=""text-align:justify;""><br/>След като тестовете за интеграция са преминали успешно е време да се заемете с промотирането на вашата нова партньорска програма за да можете да привлечете нови партньори към нея.<br/><br/>
Ще трябва да поставите линк към програмата или дори формуляр за регистрация на вашият уеб сайт. Именувайте линка Партньорска програма, Правете пари, Само за Уебмастъри и др. под. Използвайте фраза или израз, който би привлякъл вниманието на посетителите на сайта .<br/><br/>
За да достигнете до максимално повече потенциални партньори, впишете вашата програма в някоя информационна директория. В мрежата съществуват десетки информационни директории за партньорски програми, които се посещават от много „опитни партньори“ всеки ден...</div>";C;merchant;T;N
"Could not create settings file. Reason: %s";"Невъзможно създаване на конфигурационен файл. Причина: %s";S;;T;N
"Ad Channels";"Добавяне на канали";B;;T;N
"Advanced tools";"Полезни инструменти";B;;T;N
"Subaffiliate Sale Stats";"Статистики за продажбите на дъщерните партньори";B;;T;N
"ContactUs";"Свържете се с нас";B;;T;N
"Promotion tips";"Съвети за промотиране";B;;T;N
"Frequently asked questions";"Вие питате, Ние отговаряме...";B;;T;N
"Advanced tracking";"Детайлно трасиране";B;;T;N
"DirectLinks explained";"Що е то Директен линк..?";B;;T;N
"Failed to set default campaign";"Неуспешно създаване на кампания по подразбиране";S;merchant;T;N
"Default campaign changed";"Кампанията по подразбиране е променена";S;merchant;T;N
"Failed to save %s field(s) in %s(s)";"Неуспешно запазване на %s полета в %s(s)";S;;T;N
"%s field(s) in %s(s) successfully saved";"%s поле(та) в %s(s) са запазени успешно";S;;T;N
"Parent banner";"Родителски банер";S;merchant;T;N
"Selected affiliate(s) status is changed";"Статуса на избраните партньори е променен.";S;;T;N
"Failed to change status for selected affiliate(s)";"Неуспешна промяна на статуса на избраните партньори";S;;T;N
"Failed to send signup confirmation email";"Неуспешно изпращане на имейл потвърждение за регистрация";S;merchant;T;N
"Signup confirmation email successfully sent";"Имейлът с потвърждение за регистрация е изпратен успешно";S;merchant;T;N
"Failed to send new password request email";"Неуспешно изпращане на имейл със заявка за нова парола";S;merchant;T;N
"New password request email successfully sent";"Имейл със заявка за нова парола е изпратен успешно";S;merchant;T;N
"IN PROGRESS";"ИЗПЪЛНЯВА СЕ";S;;T;N
"No available theme";"Няма достъпна тема";S;;T;N
"Installing Templates";"Инсталиране на шаблони";S;;T;N
"Error during creating account directory %s (%s). Please delete it and try again.";"Грешка при създаването на директорията за акаунт %s (%s). Моля, изтрийте я и опитайте отново.";S;;T;N
"Memory limit is %s bytes";"Лимита на паметта е %s байта";S;;T;N
"Could not create file inside %s directory";"Създаването на файл в директорията %s е невъзможно";S;;T;N
"Updated to version %s-%s";"Обновено до версия %s-%s";S;;T;N
"Plugin %s not found";"Добавката %s не е намерена";S;;T;N
"%s does not exist";"%s не съществува";S;;T;N
"%s saved";"%s запазен";S;;T;N
"%s was successfully added";"%s е успешно добавен";S;;T;N
"Row";"Ред";S;;T;N
"Failed to delete %s %s(s)";"Неуспешно изтриване на %s %s(s)";S;;T;N
"%s %s(s) successfully deleted";"%s %s(s) успешно изтрит";S;;T;N
"CPM commissions not defined in campaign %s";"Не са дефинирани CPM комисионни в кампанията %s";S;;T;N
"Maximum Referal ID length";"Максимална дължина на Реферал ID";S;;T;N
"Maximum length must be between 0 and 20";"Максималната дължина трябва да е от 0 до 20";S;;T;N
"Ip address %s is not in geoip database.";"IP адресът %s не е открит в geoip базата данни.";S;;T;N
"Google maps key saved";"Google maps key е запазен";S;;T;N
"Sale counts";"Брой продажби";B;;T;N
"CTR (raw / unique)";"CTR (общо / уникални)";B;;T;N
"Set up Terms & conditions for your affiliate program";"Определете Условията за ползване на вашата партньорска програма";S;merchant;T;N
"After signup";"След регистрация";S;merchant;T;N
"What to do after signup?";"Какво да се прави след регистрация..?";S;merchant;T;N
"You need to restart application after branding is changed";"Трябва да рестартирате системата след ребрендиране";S;merchant;T;N
"URL to Affiliate Panel:";"URL към панела за партньори:";S;merchant;T;N
"URL to Affiliate mini site:";"URL към мини сайта за партньори:";S;merchant;T;N
"Note that informational mini site is optional, the files don't need to be there";"Този информационен мини сайт е опционален и системата не се нуждае от неговите файлове за да функционира нормално";S;merchant;T;N
"Design & Contents settings";"Настройки на дизайна и съдържанието";B;merchant;T;N
"Plugin settings";"Настройки на добавките";S;;T;N
"URL to Signup Form:";"URL към формуляра за регистрация:";S;merchant;T;N
"Note! Using HTML signup form instead of standard signup form is advisable only on special circumstances, this form does not use advanced checking that is implemented in normal signup form.";"ВАЖНО! Използването на HTML регистрация вместо стандартният формуляр за регистрация е препоръчително само при особени случаи. Тази регистрация не използва проверка на валидността на въведените данни, каквато се извършва в стандартният формуляр.";S;merchant;T;N
"Signup Form HTML";"HTML формуляр за регистрация";S;merchant;T;N
"Copy and paste the code below to your web page";"Копирайте и поставете кодът по-долу във вашата уеб страница";S;merchant;T;N
"Integration method";"Метод на интеграция";S;merchant;T;N
"To setup tracking of sales choose one of the integration methods below.";"За да настроите трасирането на продажбите и кликовете изберете един от начините за интеграция по-долу.";S;merchant;T;N
"Use secure connection";"Използване на на сигурна връзка";S;merchant;T;N
"Integration steps";"Стъпки за интеграция";S;merchant;T;N
"Logo and program name";"Лого и име на програмата";S;merchant;T;N
"You can change the logo and name of the program. The logo appears in Affiliate panel and in Signup Form.";"Можете да промените логото и името на програмата. Логото се появява в панела за управление на партньорите и във формуляра за регистрация.";S;merchant;T;N
"Payee info";"Информация за получателя";B;merchant;T;N
"The template of your Signup Form defines the form, sections and fields.";"Шаблонът на вашият формуляр за регистрация определя формата, секциите и полетата.";S;merchant;T;N
"Source message has to be exactly same as you have text e.g. in your mail";"Изходното съобщение трябва да бъде абсолютно идентично, като например с текст във вашата поща";S;;T;N
"Geo Location";"Географско разположение";S;;T;N
"Copy & Paste the text above to your email editor";"Копирайте и Вмъкнете  текста по-горе във вашият имейл редактор";C;affiliate;T;N
"Show TEXT version";"Показване на ТЕКСТОВА версия";C;affiliate;T;N
